	Ola_417_R1B1	LMP.Olap_417_R1B1	Ola_417_R2B2	LMP.Olap_417_R2B2	Ola_417_R3B2	LMP.Olap_417_R3B2
ENSG00000132507.18|EIF5A	8.10875999665815	8.13552290067067	7.97280298909841	7.9038726268486	8.21221058691744	8.39967959179319
ENSG00000132510.10|KDM6B	4.57933546954934	4.66556413341397	4.49958534349313	4.88806174613113	4.5613142858534	4.54083783044895
ENSG00000132522.16|GPS2	6.13098575666821	6.30636768661295	6.17111658000959	6.23798931584824	6.16370470470325	6.30189628600124
ENSG00000132530.17|XAF1	-1.51073908782673	0.13405161493225	0.831544026850912	1.34339047945637	-2.52441001158363	-2.40389944051262
ENSG00000132535.19|DLG4	6.90906885428588	7.04239668724815	7.03189295024225	7.21007382821868	6.80218704323181	6.85877726137532
ENSG00000132541.11|RIDA	2.69331103884759	2.86508196003029	2.81632962650801	2.96130244980361	2.625753853216	2.71340006822815
ENSG00000132549.18|VPS13B	5.25319250925939	4.6336920815066	5.29468542787608	5.13059214144315	4.91499150180884	4.43350011040394
ENSG00000132561.14|MATN2	6.96753823882882	7.17807993605415	7.27997056370322	7.47482451076184	6.80961286256583	6.72682841273506
ENSG00000132563.16|REEP2	6.11902502967267	6.05657823118646	6.12535032024213	6.00632609559884	6.05556036237234	6.16396974350495
ENSG00000132570.14|PCBD2	3.48601926777861	3.56095751472168	3.61356460192662	3.72897252190303	3.37007156516997	3.38134487600097
ENSG00000132581.9|SDF2	5.90253025401863	5.99887572580809	6.03215166930948	6.02579220256066	5.89754088048737	5.84732720729594
ENSG00000132589.16|FLOT2	8.00705165445649	8.14156180564274	8.05169833944179	8.14681830793692	7.96602632284184	8.13268394997791
ENSG00000132591.12|ERAL1	6.37485824945973	6.47594153285049	6.4513381666544	6.46818150445254	6.36850452578373	6.41357536772978
ENSG00000132600.16|PRMT7	4.52910481638589	4.79907826556508	4.69989146660305	4.65900697297211	4.67428541639256	4.62318230793425
ENSG00000132603.15|NIP7	4.83135272026364	4.64705185755137	4.7901280461572	4.55986865284913	4.66965600359341	4.93715645303028
ENSG00000132604.11|TERF2	5.94599694135924	5.88869540739671	6.00392620595268	6.01744262396383	5.78936013174447	5.85865573585092
ENSG00000132612.16|VPS4A	6.89666519664953	6.84165110948974	6.95157118948573	6.95157118948573	6.79656637485246	6.77692385845461
ENSG00000132613.15|MTSS1L	6.85137581730666	6.92620306372248	6.79387162327	6.93956958565813	6.79941166626741	7.02230488686276
ENSG00000132635.17|PCED1A	6.33940108346626	6.45344919778989	6.49788831780716	6.51806979865365	6.28424883351209	6.2854936125394
ENSG00000132639.12|SNAP25	0.100695749773903	-2.71412399302541	-2.24496371158008	-2.89363681654104	0.0125203115527499	-0.100776269934641
ENSG00000132640.15|BTBD3	5.66592469527949	5.65990038559012	6.03992696020178	6.06214193142626	5.39875230769987	5.15082896241133
ENSG00000132646.11|PCNA	7.52153703993184	7.41451083048651	7.4608514719827	7.32540764643543	7.59228010634076	7.49355651607781
ENSG00000132661.4|NXT1	3.63991443767036	3.83719015137642	3.71853069140156	3.61612541501166	3.73962793505221	3.87992513662815
ENSG00000132664.12|POLR3F	3.20234461423785	3.02556906682878	3.23323170042642	3.0594625225859	2.99650182588054	3.16663131324041
ENSG00000132669.13|RIN2	6.8641202735169	6.70575951677576	7.15604637885151	6.8994573596828	6.70032086500664	6.38393497704437
ENSG00000132670.20|PTPRA	8.04982141810222	7.91308854811932	8.23242102302583	8.12523590763519	7.89803484269239	7.67012815908969
ENSG00000132676.16|DAP3	6.3587010709034	6.45086104942119	6.21819103034639	6.16982386450891	6.56931560878647	6.66179373700742
ENSG00000132680.11|KHDC4	6.55088514100628	6.5855366351183	6.58984246900415	6.65988905381734	6.4718613112399	6.55125071818778
ENSG00000132688.11|NES	9.43747824173994	9.43747824173994	9.61175252478638	9.37849988152558	9.39518116462856	9.36447939601925
ENSG00000132692.19|BCAN	5.66758174427386	5.67675977243935	6.28605007395291	6.25074360724341	5.14550909655337	5.00638025567673
ENSG00000132694.18|ARHGEF11	6.68698735664532	6.78696037928374	6.84799091842169	6.83736030391479	6.65901715305185	6.6035270964698
ENSG00000132716.18|DCAF8	7.58956058291236	7.51547099925544	7.68067915814263	7.67403406034664	7.47157576816207	7.38377417768427
ENSG00000132718.9|SYT11	8.82461442160224	8.71961454033197	9.17426513290477	9.0473865494897	8.55808557505248	8.30872066642148
ENSG00000132740.8|IGHMBP2	4.6138605136929	4.62876958224741	4.50622013683611	4.47009654200485	4.64550649054449	4.86343702249517
ENSG00000132763.15|MMACHC	4.18075735887497	4.09954561507361	4.26793513075089	4.31978166355517	3.93226682708068	4.04062232651041
ENSG00000132768.14|DPH2	4.44993236542509	4.18379830616019	4.48959914361521	4.02866425652912	4.37060469750085	4.37859324552538
ENSG00000132773.12|TOE1	4.27549038528773	4.48116594842596	4.53570894755771	4.42825902117795	4.22444245313336	4.32490224555837
ENSG00000132780.17|NASP	7.44165661743992	7.44091350246514	7.49623932574608	7.44009876234006	7.41779229585723	7.41100985586676
ENSG00000132781.17|MUTYH	4.17525914542581	4.5922985163221	4.43082565622654	4.60720924036973	4.25893524812724	4.23814517877232
ENSG00000132792.19|CTNNBL1	5.68790698214174	5.6698978555091	5.82524717991879	5.84156058562166	5.54895283574997	5.49984907401127
ENSG00000132801.7|ZSWIM3	2.78768107199715	2.76883880167404	2.88412580383351	2.96754562543217	2.58551283199834	2.67585548607836
ENSG00000132819.17|RBM38	5.02912941667364	5.26660680501092	4.93815883699366	4.97671225578196	5.20590361867194	5.47069773192156
ENSG00000132821.12|VSTM2L	1.40784213377486	1.04350101908092	1.17731329942683	1.42961629218748	1.30594033512104	0.989816378976222
ENSG00000132823.11|OSER1	5.13896734623255	5.2943561739685	4.91818890298532	5.0721154610794	5.45704998341683	5.41929269292057
ENSG00000132824.14|SERINC3	7.86046228831607	7.83669159742774	7.90926070604873	7.89337050399874	7.85516302118109	7.73651354025907
ENSG00000132825.7|PPP1R3D	2.68416836015854	2.74714249199485	3.02743162320076	2.94653182623581	2.47910766011036	2.40955059475987
ENSG00000132842.13|AP3B1	6.54308833269786	6.47154776703574	6.64592170629602	6.50487713180406	6.47310586734209	6.40536749402503
ENSG00000132846.6|ZBED3	5.69413761434448	5.74801369208268	5.55359539264334	5.88269982873221	5.66013158377667	5.7878758077021
ENSG00000132849.20|PATJ	5.54709029142619	5.47398648720328	5.68289246436866	5.68289246436866	5.44962950357136	5.22673912495027
ENSG00000132879.14|FBXO44	4.76832674821216	4.96704578833881	4.89591539484481	4.84487339667898	4.84743944726656	4.8825168343116
ENSG00000132881.12|CPLANE2	0.938741132629795	1.13185075361072	0.887444927324022	0.946712514662358	1.3800440837292	0.926982246765453
ENSG00000132906.18|CASP9	4.34431688551687	4.44516284119599	4.51202659294496	4.29892058255697	4.32076346967778	4.44724880824601
ENSG00000132912.12|DCTN4	6.95590866350872	6.99729948542309	7.09686193968351	7.10968309271817	6.88084168198166	6.8190295834803
ENSG00000132938.20|MTUS2	-0.0583887349099083	-1.38991441045765	-1.65052551439192	-2.03312125103789	0.339881790164776	0.447158684529908
ENSG00000132950.19|ZMYM5	4.66459855831734	4.61268089065886	4.67746631109219	4.41675464521024	4.79827736128381	4.66206058036617
ENSG00000132952.12|USPL1	4.75741680998052	4.77227777860147	4.64389116096079	4.6410144075937	4.851137278812	4.92334632979749
ENSG00000132953.16|XPO4	6.31595442900519	6.133051369399	6.18217378350174	6.18559683026011	6.28768696875861	6.24255401428791
ENSG00000132963.8|POMP	6.40441590909182	6.34343655397774	6.25026597219084	6.12002469266453	6.51994950864019	6.60546475264355
ENSG00000132964.12|CDK8	4.53768326713928	4.40378098057066	4.25686712981726	4.38558782380945	4.5991781177179	4.64129542407528
ENSG00000132967.9|HMGB1P5	3.97353821591912	3.85230567985752	4.21033272058503	3.402173240845	4.3141698589889	3.72501197113434
ENSG00000132970.12|WASF3	6.43528947344017	6.41919299114161	6.7093261980175	6.71893794509646	6.12190272471787	6.1587980613317
ENSG00000133019.11|CHRM3	4.67820766751523	4.11962259860347	4.25986146311863	3.98847497154171	4.92218198515615	4.42514211242091
ENSG00000133026.12|MYH10	7.43956905288937	7.51453788437966	7.13229232404256	7.35760843839987	7.66250559992239	7.75580751217325
ENSG00000133027.18|PEMT	3.75238763679548	3.3937610899165	3.79117286186459	3.66355195322012	3.39763816433096	3.43993447400828
ENSG00000133028.12|SCO1	5.27202993534235	5.04844162464167	5.19281158872769	5.00277365668955	5.28503289402446	5.16032498052635
ENSG00000133030.21|MPRIP	8.19819025790971	8.13765129999496	8.18188305520269	8.14148363951875	8.20028040715959	8.14803601392832
ENSG00000133055.9|MYBPH	1.24732479110227	0.388096263393435	1.65744772240831	0.2859673684139	1.47891180717742	-0.151484789008211
ENSG00000133056.13|PIK3C2B	4.35518695906195	4.33137102664681	4.23864630955859	4.39557228471431	4.50450221220436	4.23439516494028
ENSG00000133059.17|DSTYK	5.94653005202574	5.87075841784341	5.9002399136638	5.90974106428034	5.92686939912818	5.89772656266601
ENSG00000133065.11|SLC41A1	6.96604688439939	7.19192096133432	6.93403205137542	7.1054669340745	7.09342408356741	7.1830126224501
ENSG00000133069.17|TMCC2	3.7518903331828	3.85761537135315	3.57887151009029	3.83653094697184	3.71474621257037	4.08886273943941
ENSG00000133083.14|DCLK1	2.2159238555403	1.67019265681212	1.33907858465015	0.750284328113286	2.86778993068356	2.81508018125785
ENSG00000133103.17|COG6	5.49612525156414	5.51531914058889	5.65425533453813	5.63612136844429	5.33704911671956	5.39546296460407
ENSG00000133104.14|SPART	6.91768011302193	7.05847601431748	6.71121194596941	6.78486720470137	7.1776734411529	7.27855966285515
ENSG00000133106.14|EPSTI1	2.20435287271467	2.41374529057634	2.67968621737549	2.70116537282166	2.22507668256618	1.6302680538187
ENSG00000133110.15|POSTN	1.33301675534222	1.4830413552255	1.84245914358296	1.88427688399218	0.88632079204039	1.01905940151991
ENSG00000133111.3|RFXAP	3.87074026795577	3.68274789259179	3.79568500500373	3.7921937067195	3.66010123595861	3.85899637341329
ENSG00000133112.16|TPT1	9.89406329709414	9.89406329709414	9.55762898421102	9.57674062222152	10.0955216528028	10.3463619291412
ENSG00000133114.17|GPALPP1	5.12376115331115	5.13955840294017	5.05089937885836	4.96856854394966	5.25672078805319	5.25045040164145
ENSG00000133119.13|RFC3	5.83530487207303	6.1435101024607	5.73625922245561	6.09444681905108	5.89692545182142	6.22999845573935
ENSG00000133121.21|STARD13	5.90783304115516	5.7404570129088	5.94311888013546	5.76516929836328	5.84433347103425	5.74395845859493
ENSG00000133131.15|MORC4	3.93884013741374	3.99507408244801	4.12162869087638	4.02295549376545	3.9706495578155	3.75259469726618
ENSG00000133134.11|BEX2	1.30701559119715	1.6722004922219	-0.138893053247173	0.819681782285766	2.48560867706505	2.79203476073446
ENSG00000133138.20|TBC1D8B	3.05675895790207	2.9997668393253	2.92084283730573	3.06536830241393	2.97965892620587	3.1471815285292
ENSG00000133142.17|TCEAL4	7.23157863174634	7.2625126244305	7.26513969959361	7.22160966868626	7.32108333794084	7.18034980613297
ENSG00000133169.6|BEX1	1.34282442899816	1.76201742348367	0.918400652885371	0.798537085386778	1.88894923135885	2.60379673533266
ENSG00000133193.12|FAM104A	5.95723639829621	5.79744820342714	5.80544930742032	5.89997199499891	5.85563697188817	5.94831092913931
ENSG00000133195.11|SLC39A11	4.77060064059137	4.56002258934614	5.05683547377829	4.56097283842063	4.59216617154581	4.4512719761303
ENSG00000133216.16|EPHB2	3.35484855910808	3.5124701523054	2.37404251628496	2.67995113192024	4.16786290677603	4.51278086784573
ENSG00000133226.17|SRRM1	7.25624400470818	7.45752056736753	7.45670643714304	7.58378000454687	7.1739189200195	7.213123782442
ENSG00000133243.8|BTBD2	6.56566174478291	6.50371219950706	6.71392150866546	6.73235285764094	6.17601151675783	6.5164620055157
ENSG00000133246.12|PRAM1	-0.718618768945349	-0.28557310869752	-0.798763797945111	0.233706798967688	-0.584705398477841	-0.858621357830475
ENSG00000133247.14|KMT5C	2.67934072985829	2.91546355333456	2.56580158976	2.85475991633085	2.75555516640083	3.01349189389402
ENSG00000133250.14|ZNF414	3.97814312082694	3.67910528998263	3.95956549357335	3.99701097071774	3.54564520152009	3.81227515580795
ENSG00000133265.11|HSPBP1	3.45429204509911	3.34070526913734	3.44896991091527	3.24109467631386	3.33224779936336	3.56768224188041
ENSG00000133275.16|CSNK1G2	6.21393877311655	6.27972152893915	6.09920031982661	6.0917723675355	6.20911616660882	6.58723175014048
ENSG00000133302.13|SLF1	3.28533455245631	3.08584075696917	3.07762743452236	2.96457805979101	3.18405408943079	3.5160910351068
ENSG00000133313.15|CNDP2	7.55114335392037	7.589338886054	7.52177003502996	7.41038345183907	7.73541671274069	7.61339428033904
ENSG00000133315.11|MACROD1	3.57718113969528	3.32310211547788	3.52029278368655	3.51998491726015	3.39839500128146	3.36189380811816
ENSG00000133316.15|WDR74	4.99081441342345	4.91922088870116	4.89793162010525	4.75805663901166	5.04035006452798	5.12373228060433
ENSG00000133318.13|RTN3	8.43279962230205	8.4251094735569	8.45325265583571	8.37926008433008	8.44862839649335	8.43467705505877
ENSG00000133321.11|RARRES3	3.34542829641285	3.22979138159881	3.74140442232141	3.88307938248659	2.75791442341547	2.76804112779985
ENSG00000133392.18|MYH11	0.667583819347916	-0.770790716889418	-0.147633950219602	0.211867807880092	0.0821062989431483	-0.352753951686644
