	LMP_602_R1B1	LMP.Olap_602_R1B1	LMP_602_R2B2	LMP.Olap_602_R2B2
ENSG00000163159.12|VPS72	6.7182149880381	6.62823826964029	6.72849764687993	6.61795561079845
ENSG00000163161.13|ERCC3	6.72412934447784	6.65146435865302	6.78821742533438	6.58737627779648
ENSG00000163162.8|RNF149	4.94507509726673	4.97802647793652	4.84612232821607	5.07697924698718
ENSG00000163166.15|IWS1	6.45478532650471	6.46493593929708	6.50802811736864	6.41169314843314
ENSG00000163170.12|BOLA3	3.14067206136053	3.31745582043321	3.05252332551612	3.40560455627763
ENSG00000163171.7|CDC42EP3	7.75119004635933	7.77249664974991	7.76669184087487	7.75699485523437
ENSG00000163191.6|S100A11	6.62368343959344	6.61113425371463	6.68258737821177	6.5522303150963
ENSG00000163214.21|DHX57	5.61818703655513	5.45954802138649	5.57373674840117	5.50399830954045
ENSG00000163219.11|ARHGAP25	5.3355730541524	5.2454001709551	5.303739647732	5.2772335773755
ENSG00000163235.16|TGFA	2.40731634807761	2.14358837334125	2.1516773277381	2.39922739368076
ENSG00000163249.12|CCNYL1	5.09084251532502	5.20597540644822	5.11392200952621	5.18289591224703
ENSG00000163251.4|FZD5	4.65219635307204	4.62563860767628	4.63287259060839	4.64496237013993
ENSG00000163257.11|DCAF16	5.54824338816865	5.54429453887682	5.51143202796192	5.58110589908355
ENSG00000163281.11|GNPDA2	4.74031984163178	4.91252225689724	4.76861843210683	4.88422366642218
ENSG00000163291.14|PAQR3	4.95956330742934	4.81077698901998	4.80901844376892	4.9613218526804
ENSG00000163297.17|ANTXR2	5.46620072274601	5.19063756788478	5.46043375307628	5.19640453755451
ENSG00000163312.11|HELQ	4.27509096618733	4.37488226638581	4.21686564595672	4.43310758661642
ENSG00000163319.11|MRPS18C	5.2800971977281	5.1664572448807	5.12246166771907	5.32409277488973
ENSG00000163320.11|CGGBP1	7.63814161588834	7.59583906620919	7.57094656395835	7.66303411813917
ENSG00000163322.14|ABRAXAS1	4.66054214625147	4.54621944458496	4.54114681036952	4.6656147804669
ENSG00000163328.13|GPR155	4.59767539331302	4.45916145148906	4.47534019939558	4.58149664540649
ENSG00000163344.6|PMVK	4.01469025060042	4.37064428517716	4.23674797447317	4.14858656130442
ENSG00000163346.17|PBXIP1	5.88758815396976	5.89755447470945	5.97083429905722	5.81430832962199
ENSG00000163348.4|PYGO2	5.25088828716195	5.23662066491876	5.19721634431972	5.290292607761
ENSG00000163349.22|HIPK1	6.94812545329028	6.8921778880456	6.90860464974328	6.9316986915926
ENSG00000163362.11|INAVA	3.29080387868809	3.47165277011454	3.32167996426933	3.4407766845333
ENSG00000163364.9|LINC01116	1.84011702785284	2.09759664031223	2.10957520640407	1.828138461761
ENSG00000163374.19|YY1AP1	7.00602464074313	6.95259237876294	6.96959453504303	6.98902248446304
ENSG00000163376.11|KBTBD8	1.80550725539886	1.98057002960716	2.06446763204378	1.72160965296225
ENSG00000163378.14|EOGT	3.6036521957999	3.84426773306528	3.77206837028672	3.67585155857845
ENSG00000163382.12|NAXE	5.82799208473412	5.95428732453886	5.94166257584455	5.84061683342844
ENSG00000163389.12|POGLUT1	5.03409832559845	4.78678188972126	4.92073255364084	4.90014766167887
ENSG00000163399.16|ATP1A1	9.34134708840053	9.43739509256723	9.3731768583569	9.40556532261085
ENSG00000163406.11|SLC15A2	4.44346183204113	4.36849806050966	4.4924060077481	4.31955388480269
ENSG00000163412.13|EIF4E3	0.283236410866494	0.331663051131705	0.100371530337741	0.514527931660458
ENSG00000163428.4|LRRC58	6.6362416038071	6.7653402160437	6.64941484530351	6.75216697454728
ENSG00000163430.12|FSTL1	6.37525728461814	6.45950085154358	6.35377501056786	6.48098312559386
ENSG00000163431.13|LMOD1	2.21865071113709	1.91620913391339	2.16779309794548	1.967066747105
ENSG00000163444.12|TMEM183A	6.28792997597247	6.37301001950125	6.36363215156882	6.2973078439049
ENSG00000163449.11|TMEM169	4.26340561802278	4.46362203430977	4.39625079828833	4.33077685404422
ENSG00000163453.11|IGFBP7	4.98118891968095	5.07411515472758	5.00983596240724	5.04546811200129
ENSG00000163462.18|TRIM46	3.78494938611774	3.47347998704647	3.72882680202859	3.52960257113561
ENSG00000163463.11|KRTCAP2	4.96172081249912	4.89005719557801	4.92254729187245	4.92923071620467
ENSG00000163466.16|ARPC2	7.604988499652	7.62413817190846	7.62382054581164	7.60530612574882
ENSG00000163468.15|CCT3	8.92602963030886	8.93238812248079	8.89966785476115	8.9587498980285
ENSG00000163472.19|TMEM79	4.210767403336	4.41795240249598	4.25050808461559	4.37821172121639
ENSG00000163479.14|SSR2	8.03859397275821	7.91685292416025	7.98740886801163	7.96803802890682
ENSG00000163481.8|RNF25	4.89293693609036	4.98271399344914	4.92469771130765	4.95095321823184
ENSG00000163482.12|STK36	6.90249473001431	6.81298910676326	6.89755666939285	6.81792716738472
ENSG00000163485.17|ADORA1	4.07203836765094	4.05610012941226	4.00529790929849	4.12284058776471
ENSG00000163507.14|CIP2A	6.14604786862687	6.29248691259086	6.17853235933263	6.26000242188509
ENSG00000163510.14|CWC22	5.4393053917196	5.32929385685937	5.43886958053557	5.3297296680434
ENSG00000163512.14|AZI2	4.85762726632581	4.88018484479223	4.93044686177976	4.80736524933828
ENSG00000163516.13|ANKZF1	6.27910065706203	6.31675889357193	6.2587827795733	6.33707677106065
ENSG00000163517.15|HDAC11	4.09622557933232	4.09542319021334	4.27676791530653	3.91488085423912
ENSG00000163521.16|GLB1L	3.58910935267995	3.72787500782915	3.6121480520122	3.70483630849691
ENSG00000163527.9|STT3B	6.55792276615417	6.55017870451046	6.54167440563337	6.56642706503126
ENSG00000163528.13|CHCHD4	3.46605970520006	3.54202079821686	3.49696682291591	3.511113680501
ENSG00000163531.15|NFASC	5.70530690793798	5.60188292702233	5.64785574744239	5.65933408751792
ENSG00000163535.18|SGO2	6.38008855457432	6.28637075407724	6.31095682134523	6.35550248730634
ENSG00000163536.12|SERPINI1	6.11618838150775	6.21958515057311	6.07011016751852	6.26566336456234
ENSG00000163539.17|CLASP2	5.71668298110486	5.6126496157289	5.61087407526294	5.71845852157081
