	Ctrl_602_R1B1	LMP_602_R1B1	Ola_602_R1B1	LMP.Olap_602_R1B1	Ctrl_602_R2B2	LMP_602_R2B2	Ola_602_R2B2	LMP.Olap_602_R2B2
ENSG00000158402.20|CDC25C	4.09968018820969	4.31674668180914	4.25971062012965	4.4354574829338	4.02861169947431	4.34488522940971	4.32801882244968	4.41007922174859
ENSG00000158406.4|HIST1H4H	0.941473373958538	1.30199241085109	1.42248869875644	0.785344793662782	1.1889367661988	1.02780920766047	1.29916262808464	0.93539067528494
ENSG00000158411.11|MITD1	4.37831733268232	4.46021120634644	4.43526401491701	4.43645125078579	4.53025837123094	4.31450853403923	4.25725365775237	4.60822324170902
ENSG00000158417.11|EIF5B	7.48843448392431	7.41167775705239	7.42906806491115	7.55208631770498	7.54468092281964	7.45868995966806	7.35233763330047	7.52555810780466
ENSG00000158423.17|RIBC1	0.459937012076499	0.736246855761264	0.770783408747218	-0.347998111133719	0.18621106690663	-0.00142102576257397	0.568140814465259	0.866038309841949
ENSG00000158427.15|TMSB15B	2.68885792539572	2.51675934434558	2.72452023017107	2.56287073686369	2.5757851409551	2.35037937461298	2.49230869853845	3.07453502266952
ENSG00000158435.8|CNOT11	5.80596910260457	5.76481719726202	5.80562807691841	5.69008876373162	5.80746739755684	5.83449308585561	5.78656657540127	5.63797608170291
ENSG00000158445.10|KCNB1	2.51166619140175	2.81652595547863	2.61750598838261	2.45959058833388	2.63972343843512	2.89274229433242	2.4152586334948	2.45756435733453
ENSG00000158457.6|TSPAN33	3.98390544840233	3.98182485747473	3.84810224763317	4.09370258879477	3.82676337814063	4.06776908881729	4.01361908599837	3.99938358934873
ENSG00000158458.20|NRG2	3.3588257965497	3.24302018067266	3.4174385659683	2.97547490256454	3.36427461186418	3.11650553334548	3.41153148054582	3.10244781999974
ENSG00000158467.16|AHCYL2	5.5256706860525	5.43854719382161	5.49283851180304	5.31410022225186	5.55901479487825	5.39681327100295	5.44374318658752	5.3715853614603
ENSG00000158470.5|B4GALT5	8.71083637668242	8.78539131455583	8.84502703744996	8.78539131455583	8.83892145642171	8.7461668577356	8.81962244376095	8.7219352853258
ENSG00000158480.11|SPATA2	4.18143097094788	4.42571410802671	4.23580770850605	4.2444745258214	4.17596143775733	4.3245733233534	4.32771819321074	4.25917435898056
ENSG00000158483.16|FAM86C1	3.03282513554673	2.95001617412308	2.79009463604803	2.73897528725477	2.95054165320975	2.86496383373278	2.77648911366222	2.91991663236786
ENSG00000158526.8|TSR2	6.74028668550228	6.73523340450093	6.67957273528013	6.72285319038534	6.59955861220179	6.75552229127843	6.70972743854644	6.81313767364203
ENSG00000158528.12|PPP1R9A	4.61481316627503	4.5459812676201	4.81348933677967	4.49240049333201	4.86196503188091	4.48093568115168	4.63032897731838	4.49345457365584
ENSG00000158545.15|ZC3H18	6.75497778731013	6.70917152507637	6.70917152507637	6.86014645708954	6.65520290076755	6.82695040269957	6.8030114997667	6.74830249131859
ENSG00000158552.13|ZFAND2B	4.36868284140848	4.17616279653691	4.33065041975048	4.28825996665265	4.49901445548771	4.30120187343185	4.24058747412464	4.12295222130431
ENSG00000158555.15|GDPD5	1.53601571160295	1.5419338060733	1.51179483834054	1.4153030860065	1.31742222489989	1.42616553399235	1.76184586333047	1.49961381980058
ENSG00000158560.14|DYNC1I1	2.89324900112972	3.13545692510935	3.05115170803815	3.2074221544541	2.91295816108925	3.06459938091591	3.14710227419825	3.1626199725279
ENSG00000158571.10|PFKFB1	-0.980814933051783	-0.412526914534187	-0.431288350259052	-0.713101169887582	-0.382408007669023	-1.26786573442856	-0.105289224415039	-0.78216840121998
ENSG00000158604.15|TMED4	7.05980845751909	7.08251584547548	7.07692473980313	7.13386395996959	7.17802823401509	7.06632610654727	7.08079126400032	7.02796739820461
ENSG00000158615.9|PPP1R15B	6.76231444860801	6.82878666220529	6.80123024336504	6.83318402806806	6.7926434776968	6.75526678408355	6.81787837016983	6.85972675029624
ENSG00000158623.14|COPG2	6.02153855384391	5.78883619486447	5.9638651764933	5.67366876196711	5.9591441470695	5.84973317859692	5.99724191263986	5.64178944886249
ENSG00000158636.16|EMSY	5.74082490711395	5.8308611134682	5.90440777598763	5.86729698307472	5.76319000465758	5.81784298940742	5.93645378065341	5.82590400492609
ENSG00000158669.11|GPAT4	6.96047995500925	6.83053131257379	6.88106941917492	6.88876605890991	6.8519568627963	6.91227200800397	6.90511562951367	6.89150224535394
ENSG00000158683.8|PKD1L1	0.0653039237891533	-0.190919723834975	-1.25663300145617	-1.06182273483402	-1.14229130643161	-0.627977016697435	-0.294083267725163	-0.379719945481798
ENSG00000158691.14|ZSCAN12	4.0725234984329	4.30746336307412	4.0334195663255	4.03724298259846	4.03931628124369	4.16833725623586	4.03634120366416	4.20665466928728
ENSG00000158710.14|TAGLN2	5.72344719541631	5.62012726091343	5.60539610153145	5.65222096619446	5.65440406715181	5.66241632519465	5.6428831806353	5.64148795107388
ENSG00000158711.13|ELK4	5.92256701425348	6.16604296746888	6.11044516833681	6.14591146285458	6.05721322172054	6.05976939888778	6.07981994048308	6.14816405182233
ENSG00000158715.6|SLC45A3	2.26104415444007	2.47700813196584	1.503782028095	1.54587234704766	1.74592491131429	2.17480055597495	1.94651694784219	1.92046424641715
ENSG00000158717.10|RNF166	3.99210740349655	4.29658687577155	4.0556227245364	4.15912968496409	3.9171466687151	4.28062681926522	4.14606944458908	4.1596037561992
ENSG00000158747.14|NBL1	5.47101574098164	5.42101220446459	5.39885834409994	5.69504050569882	5.35883802230569	5.65775684357582	5.39714116040866	5.57219076895482
ENSG00000158773.14|USF1	5.82377273032733	5.83998523639823	5.67368134618995	5.75155718507921	5.75177862462273	5.85396591698483	5.64632530039222	5.83692665599493
ENSG00000158792.16|SPATA2L	2.51626376473183	2.62512776323044	2.74293828161029	2.72012579646602	2.47456647130294	2.52210077832307	3.1300550735002	2.47773328291237
ENSG00000158793.14|NIT1	4.71149143129567	4.65084915806311	4.58858512276381	4.49635521078879	4.52533865957279	4.66734109047787	4.66131313783611	4.59328803502461
ENSG00000158796.17|DEDD	5.03448412064608	5.00061302151376	4.94004581433654	4.9098174001759	4.93090709655086	4.96736175047866	5.09432993042677	4.89236157921599
ENSG00000158805.12|ZNF276	6.68443999019207	6.54398877378732	6.58305314764511	6.34938198124027	6.6010649821339	6.57162066526394	6.60842060922336	6.37975763624358
ENSG00000158815.11|FGF17	-0.760020270616507	-0.581620945404801	-1.45644102559985	-0.0546976999072129	-1.38048800119082	-0.418184246808096	-0.312095503731564	-0.742012189797896
ENSG00000158828.8|PINK1	6.06324183525842	6.02172129420799	5.95938899455638	5.98562140636398	5.91683967232216	6.04797887198137	5.98944527134262	6.07570971474063
ENSG00000158850.15|B4GALT3	4.35247940234628	4.26976800124389	4.19362001261736	4.1411627733572	4.25082507855927	4.16235631004225	4.2813094678255	4.26253933313771
ENSG00000158856.18|DMTN	2.20274950670555	2.43267147767227	1.84343911357834	2.56969808730927	2.02515335293456	2.1137263143406	2.62546233733717	2.28421618065311
ENSG00000158859.10|ADAMTS4	4.5498403408543	4.86410173343174	4.5761519275188	4.96673421354632	4.38232889532009	4.83720029213288	4.88709229704404	4.85020673085414
ENSG00000158863.22|FAM160B2	6.06054599735987	6.03175803270231	5.91567992813349	5.94607153027454	5.92819813284107	6.141085726402	5.99769435777227	5.88707727145487
ENSG00000158864.12|NDUFS2	6.75095646673453	6.73749756642744	6.61005556164114	6.56575277675182	6.74769064819194	6.69366856809126	6.65991631768665	6.56298683758509
ENSG00000158869.11|FCER1G	-0.984106122641703	-1.59986491015813	-1.561187931512	-2.11974430119105	-1.54629084247151	-0.480105606491531	-1.31392434860133	-2.92458246793851
ENSG00000158882.15|TOMM40L	4.18447101865029	3.96417167543493	4.2056211868125	4.01180230097588	4.07466900129787	4.12491358917254	4.18238673162145	3.98409685978174
ENSG00000158887.16|MPZ	1.39701695997016	0.680805699336485	0.583854838175375	1.07099316199523	0.485318960169943	0.970893520415506	1.05943091814051	1.2170272607513
ENSG00000158941.16|CCAR2	7.84837590788924	7.76089515347494	7.70184727772217	7.80389502750412	7.71513122528547	7.8527044542234	7.7066852447578	7.8404924423238
ENSG00000158966.15|CACHD1	5.26340380624518	5.10341722109948	5.16329453009769	5.17936832036557	5.19387767811664	5.11964626782195	5.31670988052705	5.07925005134228
ENSG00000158985.13|CDC42SE2	4.66607094822449	4.79336721727095	4.7456689549183	4.61515520505712	4.76383168330675	4.60898062421507	4.76469461393998	4.68275540400906
ENSG00000158987.20|RAPGEF6	4.50096593431874	4.60228172241882	4.61588716919897	4.70665944816509	4.69229653553518	4.57451723434932	4.65363022743809	4.50535027677903
ENSG00000159023.21|EPB41	5.47852648892024	5.4566329569187	5.50023291308856	5.6466475868805	5.41541161721189	5.62488737864983	5.38324376729314	5.65849718265313
ENSG00000159055.4|MIS18A	5.21462288213392	5.28147246376986	5.0929266519137	5.33410299044739	5.21956463833731	5.19350374970014	5.11668122123487	5.39337537899256
ENSG00000159063.13|ALG8	5.68042119179916	5.61665527536893	5.58885433626771	5.67132573803079	5.56169427873513	5.5325808846685	5.76711243641473	5.69586894164824
ENSG00000159069.14|FBXW5	5.55371489915429	5.65808011620848	5.51477158597166	5.62238991413602	5.47569656292486	5.65438140023779	5.66847506697433	5.55040348533347
ENSG00000159079.19|CFAP298	5.73829413268841	5.6177848582488	5.56832022878663	5.47996463659181	5.69146400907756	5.54572698353618	5.61972764412483	5.54744521957708
ENSG00000159082.17|SYNJ1	5.2947495933281	5.30512520888751	5.2796294548656	5.38629467199462	5.40049947514947	5.31217424845931	5.16871701236632	5.38440819310074
ENSG00000159086.15|PAXBP1	7.19204494915568	7.37425393427314	7.34012993850675	7.30236169455195	7.36600602715617	7.22397263194494	7.27508756524198	7.34372429214443
ENSG00000159110.19|IFNAR2	4.7494918436672	4.66857354352801	4.51465343780525	4.7466687273876	4.62848059647038	4.83248060473445	4.80712496768773	4.41130138349551
ENSG00000159111.13|MRPL10	5.24746685985006	5.24756145770378	5.30417862338574	5.20521880650669	5.18320012518905	5.33520821901348	5.26748586394582	5.21853153929791
ENSG00000159128.14|IFNGR2	6.51479988765755	6.43212617721543	6.37304198077574	6.5312041830458	6.43663487840313	6.37493693929081	6.50700255637701	6.53259785462357
ENSG00000159131.17|GART	7.9021096384632	7.87200967194013	7.88731415700216	7.87460450439625	7.84928480313576	7.88174711969662	7.86147002865297	7.94353602031638
ENSG00000159140.20|SON	9.52455613069832	9.7584341136771	9.74336973468121	9.62859600245386	9.67199437504481	9.66133552240522	9.67199437504481	9.64963170901564
ENSG00000159147.18|DONSON	5.81196444667806	5.90741418262436	5.83344667053274	6.09502523626345	5.83919581806975	5.88291074905306	5.80551292756789	6.12023104140792
ENSG00000159164.10|SV2A	7.8977129719912	7.82988455198424	7.79396613887606	7.85384684498989	7.7786590612348	7.93765230105036	7.80312259019018	7.85597655536605
ENSG00000159199.14|ATP5MC1	5.38542287359631	4.96734501737278	5.14728384497022	5.044906080135	5.13609382544121	5.02460361015294	5.28403842378752	5.10022195669264
ENSG00000159200.18|RCAN1	6.27602116125751	6.34950429675859	6.38197973452741	6.42102522767123	6.41641506850773	6.34389830071673	6.31471055139936	6.35350649959092
ENSG00000159202.18|UBE2Z	6.84299093004076	6.81669749508879	6.76050427151117	6.8857256367045	6.78811659162601	6.856275148455	6.80092389460371	6.86060269866049
ENSG00000159208.16|CIART	5.05541459758653	5.08435381283586	5.03341829376369	4.85219575863071	4.96321225848538	5.1254310686215	4.98344224312635	4.95329689258356
ENSG00000159210.9|SNF8	6.43595237253503	6.26352231746882	6.27083749839298	6.30565333775786	6.30185047778458	6.34596158480615	6.2785143818131	6.34963908175087
ENSG00000159214.13|CCDC24	2.77003861456346	3.01312031632971	2.6342983306573	2.43403249027745	2.76326318572803	3.0048014433611	2.56977512089467	2.51365000184411
ENSG00000159216.18|RUNX1	6.24098099883029	6.3205956476487	6.52447022450252	6.21790870507793	6.46391214802864	6.18385384959734	6.44811600499774	6.20807357343573
ENSG00000159228.13|CBR1	5.08700385139385	5.00061607955504	5.12642402205723	5.10649305065473	5.10899264386336	5.06240087486906	5.0587306627459	5.09041282218253
ENSG00000159231.6|CBR3	3.84257223531572	3.84470650207977	4.14811298453783	4.13303257623624	4.00611007438895	3.8719153921776	3.93331041371683	4.15708841788618
ENSG00000159251.7|ACTC1	-1.43245762815388	-0.580032482977218	-1.73898968983133	-0.875488128792091	-1.33811309028406	-0.982332991249504	-1.97599614210307	-0.330525706117884
ENSG00000159256.13|MORC3	6.33168947617157	6.38354065887276	6.37001973079299	6.35593698190313	6.398300744206	6.30811081893561	6.35319293380118	6.38158235079766
ENSG00000159259.8|CHAF1B	5.86440262745119	5.87514767858123	5.7153998412802	6.24212412718312	5.78987005322041	5.92606374816474	5.69045714679263	6.29068332631798
ENSG00000159263.15|SIM2	2.90152259862038	2.60172710944764	2.38416344299192	2.67015023609902	2.51826940827975	2.74367957634849	2.67250843197133	2.6231059705594
ENSG00000159267.14|HLCS	5.84504663930097	5.65687923185604	5.86621452590222	5.57732930606536	5.87901830848351	5.64899958553788	5.82313375721111	5.59431805189209
ENSG00000159289.6|GOLGA6A	-0.502759112660148	-0.293021512266203	-1.43235463208242	-1.50971797353914	-1.09690127335008	-1.02137876457423	-0.108816876348789	-1.51075631627481
ENSG00000159314.11|ARHGAP27	2.50040816066414	1.96498363720959	2.35964449226241	2.24114297573852	2.14555171805409	2.37453765389192	2.61493987374909	1.93115002017956
ENSG00000159322.17|ADPGK	6.23397388210038	6.21707198775574	6.22366078031954	6.2275128805917	6.24407207166496	6.15164655012034	6.21016776644868	6.29633314253339
ENSG00000159335.16|PTMS	7.73661089618635	7.64284714822318	7.58673117724125	7.68963353088427	7.60276952936079	7.75552835672713	7.68564193139297	7.61188293505417
ENSG00000159346.13|ADIPOR1	6.60860474977178	6.50455546092339	6.39920236465067	6.4806615696427	6.40615476019666	6.5874810133519	6.49554945405283	6.50383891738715
ENSG00000159348.13|CYB5R1	4.66568814726146	5.04279329753933	4.71286133732206	4.93650258523155	4.71686401397759	4.92372389244585	4.80110715260203	4.91615030832892
ENSG00000159352.15|PSMD4	7.92113630165734	7.77926399566482	7.80646701421421	7.78226543932762	7.79993145222598	7.82126664404067	7.83085124364387	7.83708341095347
ENSG00000159363.18|ATP13A2	5.11615766557319	5.32451344538522	5.04747587292429	5.06072103292758	4.85093118647647	5.27012789942406	5.25260489342425	5.1752040374855
ENSG00000159377.11|PSMB4	7.84752788068384	7.8221278276619	7.75716715851026	7.83677762996668	7.75947130266548	7.82754590178078	7.7745141122883	7.90206918008813
ENSG00000159387.7|IRX6	0.585694092021774	0.582309291405013	0.720957894090545	0.143704251857333	0.90721497399134	0.149154922794272	0.818747615992935	0.157548016596118
ENSG00000159388.6|BTG2	6.88419597774516	6.79310772691922	6.87491770629508	6.65854094393134	6.90179174455017	6.76069828407878	6.90363487048063	6.64463745578122
ENSG00000159399.9|HK2	4.67806944008713	4.68441758577957	4.74585395895122	4.48672415322706	4.59665210593093	4.65702692884159	4.66469303922137	4.6766930640511
ENSG00000159403.17|C1R	5.28043338249898	5.13676858219777	4.88624231523753	5.19495858751264	5.04517604671371	5.25878913741488	5.09658653348581	5.09785114983252
ENSG00000159409.14|CELF3	0.711854474127645	0.934947231389152	0.612414357712633	0.608507082040979	0.847000386035752	0.598350949666991	0.0573119581963271	1.36505985137134
ENSG00000159423.17|ALDH4A1	5.51186818434519	5.55927764491437	5.41436436074788	5.47321352079143	5.39385589184471	5.66927371324975	5.45232105998388	5.44327304572053
ENSG00000159433.12|STARD9	6.68608502292308	6.60775449515325	6.63214334325909	6.42902169694768	6.50497062982569	6.70154436302327	6.60250449344097	6.54598507199316
ENSG00000159445.13|THEM4	5.44524966930275	5.43150236976176	5.66072580828826	5.50687167683526	5.55868950905619	5.45343731563251	5.63201595873606	5.40020674076328
ENSG00000159450.12|TCHH	4.55391565408313	4.2197063540474	4.37401789247895	4.37379809843595	4.45658834725355	4.29931390403287	4.2361994055475	4.52933634221151
ENSG00000159459.12|UBR1	6.58476721117378	6.64156138717112	6.72900839900485	6.6014607884777	6.66385245646745	6.54111908075897	6.64698727829157	6.70483897030947
ENSG00000159461.15|AMFR	6.42777776673087	6.35028539591506	6.3290263691459	6.40021732834941	6.3489250378504	6.37650893544498	6.37007133155647	6.41180155528939
ENSG00000159479.17|MED8	4.33473401145032	4.30081648074951	4.41288241108324	4.44316455388579	4.28126288339303	4.40708688760203	4.42917589949005	4.37407178668376
ENSG00000159556.10|ISL2	1.91265575880164	1.71420054273029	1.99442570039253	2.12358179232541	2.02387785473248	2.09427846992356	1.891816102942	1.73489136665183
ENSG00000159579.14|RSPRY1	6.6673011396758	6.63719163142135	6.56896393110381	6.53588565291407	6.70410172092769	6.63153209532314	6.58130434120743	6.49240419765676
ENSG00000159588.15|CCDC17	1.33440371320183	1.19335162531726	1.19459418865628	0.820929838399898	1.03395545823784	1.06885512052067	0.88754853564574	1.55292025117103
ENSG00000159592.11|GPBP1L1	6.08817609651319	6.09734503393247	6.14201440223062	6.0357972933623	6.24537190655751	6.0304612177339	6.08731727315946	6.00018242858771
ENSG00000159593.15|NAE1	6.85558458523849	6.82844386499176	6.83817462397764	6.79645064320455	6.86831082832102	6.76663132678364	6.76039816120366	6.92331340110413
ENSG00000159596.7|TMEM69	4.31551732680012	4.3241609457378	4.21423253478186	4.27548814723125	4.39973393985814	4.3607084286783	4.19928385557799	4.1696727304366
ENSG00000159640.16|ACE	-0.33217922473341	-1.33989876823896	-0.44695125935156	-0.5594048866047	-1.52213732975055	-0.215778340445836	-1.26497961889122	0.32446115015897
ENSG00000159658.11|EFCAB14	6.36490341114926	6.3581434925987	6.42057829691469	6.35343081849316	6.46099998437373	6.31789092874618	6.3810952242187	6.3370698818172
ENSG00000159685.10|CHCHD6	3.41104491844824	3.04362443526734	3.03711393558087	2.80165742450809	3.22916820699955	2.88823440489879	3.30473200450762	2.87130609739858
ENSG00000159692.15|CTBP1	6.61901036390243	6.65630624417805	6.72769278311504	6.83506510921272	6.59889890590051	6.73270423232875	6.85982065068044	6.64665071149854
ENSG00000159708.18|LRRC36	-1.46220038456798	-0.597974368148196	-1.12901929866359	-0.494032316525633	-1.76768944792541	-0.405535674708402	-0.834867126122299	-0.675134119149281
ENSG00000159712.10|ANKRD18CP	0.858031913578679	0.456218235484962	0.349643069504872	0.740416678221438	1.0708692345946	-0.144473968352613	0.70606505335393	0.771849577194039
ENSG00000159713.11|TPPP3	0.923647279561824	0.885340204209054	-0.14612283822236	0.431458458311242	0.389976825511539	0.949865191738054	0.136964497664216	0.617516588945952
ENSG00000159720.12|ATP6V0D1	6.69433339581449	6.66465484568123	6.6877753484346	6.72453677218304	6.61194280520007	6.72835336623264	6.76910212079105	6.66190206988961
ENSG00000159733.13|ZFYVE28	2.61712580341764	2.63678803168526	2.8909294341504	2.4704073527167	2.53864691051083	2.44858169407232	2.8279223165279	2.80009970085895
ENSG00000159753.14|CARMIL2	-0.0727557545486996	-0.120784518624901	-0.399873902597187	0.406166993273384	0.194149912393058	0.0933782807950728	-0.595538515446366	0.120763139760832
ENSG00000159761.15|C16orf86	0.520965919360944	0.939380506642571	0.879704987127421	1.01821093245631	0.605449763493948	0.600959509587289	1.44631800219024	0.705535070315771
ENSG00000159784.17|FAM131B	5.46231298754802	5.28852133702539	5.4856043477115	5.43488793824312	5.41626638402875	5.48433984342163	5.46093310945554	5.30978727362212
ENSG00000159788.19|RGS12	6.37177555006715	6.28554405308558	6.38014360087003	6.28404462021329	6.34682100752412	6.26251034906854	6.47503322235411	6.23714324528929
ENSG00000159792.10|PSKH1	5.55345660310374	5.73170808531788	5.57088388711845	5.68257467107198	5.44354695371551	5.71313169993675	5.62905375711136	5.75289083584842
ENSG00000159840.16|ZYX	6.9833902146627	6.83205064258691	6.87468603239652	6.74966640322684	6.81415645667399	6.92404666495633	6.91902068905184	6.78256948219081
ENSG00000159842.15|ABR	7.11951536687455	7.04533216486659	7.10584644010187	7.09641454597695	6.93176074865224	7.13815859882762	7.21296653222113	7.08422263811898
ENSG00000159871.15|LYPD5	2.48069557523199	2.73585922617339	2.42924563370377	2.16771206174779	2.21843350971697	2.54700938624913	2.45248550459507	2.59558409629577
ENSG00000159873.10|CCDC117	5.11921507792589	5.23604952877447	5.12909109499233	5.37112571301247	5.23071597059147	5.23394098490615	5.09084170420245	5.2999827550051
ENSG00000159882.13|ZNF230	3.29672854675308	3.29704009021456	3.36777547964015	3.41570786060164	3.30352422982083	3.47167861375143	3.246280275259	3.35576885837815
ENSG00000159884.12|CCDC107	4.30742653791119	4.22098644482838	4.09776510698873	4.00957568640304	4.12864974272204	4.13270065500346	4.39511299842718	3.97929037997867
ENSG00000159885.14|ZNF222	2.91734756290993	2.6278639981324	2.63713135961615	2.75632608461707	2.76437555107231	2.66413486459585	2.69186068242346	2.81829790718393
ENSG00000159899.14|NPR2	6.23249142338124	6.11449025081234	6.10916003905821	6.14145254591928	6.1684556783277	6.23767706062745	6.15251101985832	6.03895050035761
ENSG00000159905.14|AC006213.1	2.55504850689267	2.8005400783877	2.74271804376256	2.75710496089575	2.52672992913803	2.72535736810661	2.73336674739485	2.8699575452992
ENSG00000159915.12|ZNF233	3.25049818710109	2.96806463152199	2.7873901425421	3.12741879363849	3.23769931659662	3.0296333873615	3.06490762225679	2.80113142858875
ENSG00000159917.17|ZNF235	3.43227698394031	3.62026618072114	3.71753527925208	3.70850052392122	3.65471482922024	3.78243595795013	3.33291671575847	3.70851146490593
ENSG00000159921.15|GNE	5.99544006317358	6.18695448760295	5.98006668888355	6.02070904653918	6.09576997998409	6.00183914097292	6.0189313087561	6.06662985648615
ENSG00000159958.6|TNFRSF13C	1.74536044254109	1.78466318154962	1.62913544200647	1.91303317580511	1.22895320809272	1.98257589707677	1.74856742847665	2.11209570825614
ENSG00000160007.18|ARHGAP35	7.243541031741	7.2029694406442	7.22310453134666	7.11364916700061	7.17090103694753	7.23441987454455	7.25721365392258	7.1207296053178
ENSG00000160014.16|CALM3	8.9699019361489	9.05027233781192	8.92584695479064	9.12597435971495	8.88000808233026	9.11307812925957	9.03341247697271	9.04549689990386
ENSG00000160049.12|DFFA	5.4928663902079	5.70576135375443	5.59270105125148	5.67550852492441	5.57384248866085	5.65204925948276	5.63987395980441	5.60107161219021
ENSG00000160050.14|CCDC28B	3.97072442094382	3.94958589276679	3.91870575218522	3.96615601891078	3.67063476763842	4.00258199635077	4.08000752572665	4.05194779509078
ENSG00000160051.11|IQCC	4.39354415379004	4.27268671269448	4.44438235842974	4.48728393314595	4.33183831126008	4.27764237361173	4.28876311710091	4.69965335608749
ENSG00000160055.19|TMEM234	3.39765407592206	3.61348836076448	3.6763314508803	3.5169590001987	3.35295062419961	3.6840218237599	3.52160913884549	3.64585130096053
ENSG00000160058.18|BSDC1	6.65654964297099	6.69937187448976	6.63616437046725	6.60879419906432	6.64284551850517	6.68921350277348	6.67507533641462	6.59374572929906
ENSG00000160062.15|ZBTB8A	4.09387549528196	4.32458065678425	4.25386771563505	4.08810713354746	4.24264916134672	4.12191072582672	4.08527094440303	4.31060016967225
ENSG00000160072.19|ATAD3B	3.55373778366743	3.80826174374417	4.01043533340044	3.7593327824105	3.72336758476649	3.67292196862939	3.91585187621381	3.81962621361284
ENSG00000160075.12|SSU72	5.24212304639699	5.13011034747673	5.17212157086821	5.02291504447356	5.14685042847946	5.0260832465375	5.19520206578767	5.19913426841087
ENSG00000160087.20|UBE2J2	3.69237363121348	3.77547636691824	3.4256889103069	3.6820248603935	3.55184646921011	3.79606875334581	3.65665734594621	3.57099120033
ENSG00000160094.15|ZNF362	5.57642021187261	5.62918409314209	5.428560147797	5.64563464949696	5.49300100931906	5.70030812429897	5.46514241726469	5.62134755142594
ENSG00000160097.18|FNDC5	3.77070482981374	3.79032942683634	3.58891699769468	3.61975887921303	3.66669313111196	3.69647179768997	3.64241746325615	3.76412774149971
ENSG00000160111.13|CPAMD8	2.64668836740707	2.82888502513843	2.84367122478091	2.86029266312129	2.45357710313618	2.95205211387488	2.84048085336349	2.93342721007315
ENSG00000160113.5|NR2F6	3.99756194793418	4.19057835043043	4.07450666575373	4.23573240132566	3.9936072269888	4.25297283546254	4.23432427269992	4.01747503029275
ENSG00000160117.15|ANKLE1	2.30386022733618	2.03607496413335	2.49655768957378	2.33354839135154	2.12538827896796	2.48977407843432	2.10970519850049	2.44517371649209
ENSG00000160124.9|CCDC58	4.22190484908193	4.03439287857249	4.13552385374669	4.03301785329966	4.12291382736475	4.24664684794737	3.91350353623264	4.14177522315601
ENSG00000160131.13|VMA21	5.51374328391438	5.65367848588583	5.65794880900155	5.77330608450282	5.66785308227321	5.61720979212647	5.62796485009278	5.68564893881213
ENSG00000160145.15|KALRN	4.99295563690327	4.60279231222417	4.83484069326885	4.44689180552811	4.82831280823956	4.55902461781701	4.90742577155812	4.58271725030971
ENSG00000160161.9|CILP2	0.189900423526884	-0.112251629483506	-0.114027123021549	0.0354277141035968	-0.469155846578163	0.341759310713618	-0.314669070332294	0.441114991322265
ENSG00000160172.10|FAM86C2P	2.24132009530029	2.39286378933993	1.84705856416867	2.16637442835956	2.4900529024181	1.96749168881896	2.04949253719059	2.1405797487408
ENSG00000160179.18|ABCG1	4.00048061796651	3.94934211639972	3.87397046779527	3.97184597165968	4.0901686043289	3.83234344993607	3.98069020010595	3.89243691945026
ENSG00000160190.14|SLC37A1	3.70369224152633	3.9779851119639	3.88744708033578	3.82389052751794	3.82611316840351	4.02530465405912	3.65526366262655	3.88633347625476
ENSG00000160191.18|PDE9A	5.63740241799574	5.68083434265859	5.60930226586177	5.52547746354137	5.64498417637342	5.61344293219558	5.68457101123426	5.51001837025421
ENSG00000160193.11|WDR4	4.75082602744668	4.60825483603621	4.7630100324588	4.6986539643578	4.76196104492218	4.66301325744616	4.72258154685432	4.67318901107683
ENSG00000160194.18|NDUFV3	6.06075392957255	5.84517254786856	5.86295832667138	5.92208332005769	5.87487448786769	5.98299402538482	5.91788322672672	5.91521638419095
ENSG00000160199.14|PKNOX1	5.28978480967567	5.23937513863258	5.20378687711504	5.1406050664429	5.38097245891741	5.22444892279509	5.29001998146752	4.97811052868617
ENSG00000160200.17|CBS	6.32133647362246	6.22586259326694	6.31082765163263	6.27750238230615	6.24188445798192	6.42177512991246	6.22361963060573	6.24824988232807
ENSG00000160201.11|U2AF1	6.16013695956405	6.20742573856289	6.46997110960304	6.35802070434363	6.23471298352071	6.23809594886774	6.27465729362604	6.44808828605912
ENSG00000160207.9|HSF2BP	2.61618359156385	2.52535895725884	2.15627899580464	2.23540081253502	2.37049766501677	2.16633289195527	2.51240439349637	2.48398740669395
ENSG00000160208.13|RRP1B	6.91039712347287	7.03738853715556	6.92956624684154	7.04183249725384	6.96217473300388	7.00064453516496	6.92003729969976	7.03632783685521
ENSG00000160209.19|PDXK	6.6105262298447	6.51282488530391	6.40874509108131	6.62445642142806	6.43897565898301	6.55884157872857	6.53486274155382	6.62387264839258
ENSG00000160211.17|G6PD	6.97690411765056	7.06606447089726	6.98490318082147	7.01718233295826	6.79680466577908	7.11086694606743	7.0894855987815	7.04789689169954
ENSG00000160213.7|CSTB	6.52498598698322	6.50207004018084	6.50901145636813	6.40627500402571	6.4614920416544	6.48594081478394	6.58817667355019	6.40673295756938
ENSG00000160214.12|RRP1	5.79960498772914	5.79217099083971	5.80403950750993	5.87939361541524	5.69490760650317	5.90081444128395	5.85013332940795	5.82935372429893
ENSG00000160216.19|AGPAT3	6.88822687830586	6.87086358739211	6.97743293655048	6.93109750306908	6.89548179916864	6.93764375161768	6.94271622054233	6.89177913398888
