	Ctrl_602_R1B1	LMP_602_R1B1	Ctrl_602_R2B2	LMP_602_R2B2
ENSG00000165675.16|ENOX2	3.21338042990531	3.19478690734987	3.39127701022504	3.01689032703014
ENSG00000165678.21|GHITM	6.50177891818628	6.49700734323197	6.52713291417912	6.47165334723913
ENSG00000165684.4|SNAPC4	5.01720764640782	4.8837242193507	4.82941025479145	5.07152161096707
ENSG00000165688.12|PMPCA	6.29442625020066	6.24977197657825	6.17908054393029	6.36511768284861
ENSG00000165689.17|ENTR1	6.29559176321485	6.21652061327307	6.29444627694378	6.21766609954415
ENSG00000165695.9|AK8	-0.449516283095936	-0.398212322287899	-0.621792080895081	-0.225936524488753
ENSG00000165698.16|SPACA9	2.82357490818905	2.28657564004477	2.56844328150578	2.54170726672804
ENSG00000165699.14|TSC1	6.30276878634277	6.40826342709044	6.41359477412233	6.29743743931088
ENSG00000165704.15|HPRT1	4.57630686081823	4.47510477728217	4.62395781526677	4.42745382283363
ENSG00000165714.11|BORCS5	2.81849064357747	3.29573013457131	3.00615289885489	3.10806787929388
ENSG00000165716.11|DIPK1B	5.24146397136317	5.26495204584366	5.15261556382055	5.35380045338628
ENSG00000165724.6|ZMYND19	5.25300888443523	5.03678527284034	5.04825226670554	5.24154189057003
ENSG00000165730.16|STOX1	2.77579174608278	2.75621222277959	2.81179240501885	2.72021156384352
ENSG00000165732.13|DDX21	7.04684052184929	6.99303425968347	7.05815740921038	6.98171737232238
ENSG00000165733.8|BMS1	7.29519687501179	7.32184456740478	7.32350872651465	7.29353271590192
ENSG00000165752.17|STK32C	3.11798432803434	2.7580062473005	2.95958840707121	2.91640216826363
ENSG00000165757.9|JCAD	3.57442431176756	3.4538195248888	3.4494536439323	3.57879019272405
ENSG00000165775.18|FUNDC2	6.04389348863222	5.89958383827272	6.03575787334141	5.90771945356353
ENSG00000165782.10|PIP4P1	5.62295459761716	5.56323191097228	5.53592288335262	5.65026362523682
ENSG00000165792.17|METTL17	6.1539805067974	6.14695322052809	6.11454326321411	6.18639046411138
ENSG00000165795.23|NDRG2	6.21795201821293	5.91824741754039	6.13433084741683	6.00186858833649
ENSG00000165801.10|ARHGEF40	6.9317990666651	7.00848183113993	6.87328930403602	7.06699159376902
ENSG00000165802.22|NSMF	6.04523788127486	5.92686569730001	5.8647809007903	6.10732267778457
ENSG00000165804.16|ZNF219	4.84759286728756	4.98977801246228	4.86923310965021	4.96813777009964
ENSG00000165806.19|CASP7	5.02332776930502	5.05290963192371	4.94087593888677	5.13536146234196
ENSG00000165813.20|CCDC186	3.85104723749849	4.08964562830093	3.99425636842471	3.94643649737471
ENSG00000165819.12|METTL3	6.63427156559442	6.60348336949167	6.63375550631558	6.60399942877051
ENSG00000165821.12|SALL2	6.42754287624237	6.29447843951676	6.29211915522214	6.42990216053699
ENSG00000165832.6|TRUB1	3.7955141101159	4.09301155504002	3.98360584863295	3.90491981652296
ENSG00000165861.14|ZFYVE1	5.12624954551627	5.21546876546374	5.11352015716185	5.22819815381816
ENSG00000165868.14|HSPA12A	4.06336230107615	4.28595970549656	4.07653136079669	4.27279064577601
ENSG00000165879.8|FRAT1	0.834175027490206	0.770296290708651	0.802235659099428	0.802235659099428
ENSG00000165886.5|UBTD1	2.70721839171773	2.24614662748372	2.5688809772954	2.38448404190605
ENSG00000165891.16|E2F7	4.84679048275429	4.85531340715954	4.62577291523867	5.07633097467516
ENSG00000165895.19|ARHGAP42	5.66447508235147	5.53856564849559	5.78642415770996	5.41661657313709
ENSG00000165898.13|ISCA2	4.42592367024202	4.43174174369337	4.54634600573685	4.31131940819855
ENSG00000165912.16|PACSIN3	4.1257884019943	4.3277939348056	3.98269181728057	4.47089051951933
ENSG00000165914.15|TTC7B	4.62311077859301	4.63608212334542	4.62715928976964	4.63203361216879
ENSG00000165915.14|SLC39A13	5.73121368090512	5.83526234954055	5.57957720161032	5.98689882883536
ENSG00000165916.8|PSMC3	8.14267766691755	8.08073619803878	8.00518611643705	8.21822774851928
ENSG00000165934.12|CPSF2	6.91524689542369	6.86638590146325	6.94902843788923	6.83260435899771
ENSG00000165943.5|MOAP1	5.23862478885748	5.20665448746809	5.24318408817919	5.20209518814638
ENSG00000165948.11|IFI27L1	3.06728086969205	3.40730490549171	3.29543660032002	3.17914917486374
ENSG00000165949.12|IFI27	1.35295532211442	1.42408471740897	1.3437532510371	1.43328678848629
ENSG00000165953.9|SERPINA12	0.170247159790274	0.329984858794095	0.273353627789481	0.226878390794888
ENSG00000165959.12|CLMN	3.86470270913922	3.69091062278292	3.50918456189131	4.04642877003083
ENSG00000165973.18|NELL1	1.84141833305508	1.67183046186665	1.97936790206973	1.533880892852
ENSG00000165995.20|CACNB2	1.16089848111375	1.58798857119569	1.51458844524261	1.23429860706683
ENSG00000165996.14|HACD1	2.11394698901114	2.0929803558529	2.18026512817835	2.02666221668569
ENSG00000165997.5|ARL5B	6.09369453597569	6.28198721103075	6.28117751794584	6.09450422906061
ENSG00000166002.7|SMCO4	0.146811424838963	0.412112512041226	0.296992707377519	0.261931229502669
ENSG00000166004.15|CEP295	5.69772996132124	5.99710675658245	5.79892765072649	5.8959090671772
ENSG00000166012.16|TAF1D	6.7905583091383	6.81037797785649	6.94319965633042	6.65773663066436
