	Ctrl_602_R1B1	LMP.Olap_602_R1B1	Ctrl_602_R2B2	LMP.Olap_602_R2B2
ENSG00000178722.12|C5orf64	0.659937133083279	-0.509586442196191	0.151405575448996	-0.00105488456190828
ENSG00000178741.12|COX5A	6.73333775340224	6.82496267367579	6.76649351868188	6.79180690839615
ENSG00000178752.16|ERFE	4.18420534627354	4.49546465280069	4.20323433075139	4.47643566832284
ENSG00000178761.15|FAM219B	7.30001953765435	7.27425831371049	7.25583822034615	7.31843963101869
ENSG00000178764.8|ZHX2	5.06858180253873	4.87232454925844	5.0086722853907	4.93223406640646
ENSG00000178773.15|CPNE7	2.04888724622237	1.80811844331751	1.83350239672511	2.02350329281477
ENSG00000178802.18|MPI	5.91387334762037	5.90263277941552	5.92169551207267	5.89481061496322
ENSG00000178809.11|TRIM73	1.97367029808452	2.16719988527775	1.91120923422905	2.22966094913323
ENSG00000178852.16|EFCAB13	-1.19731725013715	-0.046497727801218	-0.104307899235141	-1.13950707870323
ENSG00000178860.8|MSC	1.0936478915229	1.57102472870671	1.01891272734646	1.64575989288315
ENSG00000178878.12|APOLD1	2.64820989063378	3.07735523186845	2.72873297354795	2.99683214895429
ENSG00000178882.14|RFLNA	0.76265263936444	0.907340991454515	0.37083152272303	1.29916210809592
ENSG00000178896.9|EXOSC4	3.91194376490908	3.7421761503336	3.682895923077	3.97122399216568
ENSG00000178904.19|DPY19L3	5.85756005350718	5.90547199251923	5.92761725133766	5.83541479468875
ENSG00000178913.7|TAF7	7.31804407400152	7.29023509718989	7.29050975520934	7.31776941598206
ENSG00000178917.16|ZNF852	2.31187747678774	2.7745377602606	2.50689894739756	2.57951628965078
ENSG00000178919.8|FOXE1	4.59095380058179	4.63376288790654	4.5606591600931	4.66405752839523
ENSG00000178921.14|PFAS	6.63447455236613	6.63481756916593	6.60786795060628	6.66142417092579
ENSG00000178922.16|HYI	4.32196176853906	4.53855578524367	4.45153376182968	4.40898379195305
ENSG00000178927.18|CYBC1	6.12120033360176	6.21257169411358	6.13109965641578	6.20267237129957
ENSG00000178935.5|ZNF552	2.98051220868941	2.74636859659528	2.96953917153	2.75734163375469
ENSG00000178947.9|SMIM10L2A	1.4588765839573	0.914877169404312	1.27596013236747	1.09779362099415
ENSG00000178950.17|GAK	6.36197721513424	6.41607008283975	6.39643625509042	6.38161104288357
ENSG00000178951.9|ZBTB7A	4.90591314851412	4.94210302153381	4.99307510013628	4.85494106991165
ENSG00000178952.11|TUFM	7.73613832283344	7.59650493632009	7.63059484497011	7.70204841418342
ENSG00000178966.16|RMI1	5.13490106810744	5.53347010571269	5.17796412398721	5.49040704983293
ENSG00000178971.15|CTC1	5.43868701456219	5.5048219681026	5.47396820825162	5.46954077441317
ENSG00000178974.10|FBXO34	5.87055901378738	6.05664270866537	5.87193650368701	6.05526521876573
ENSG00000178977.3|LINC00324	0.508520358045737	1.17182187212989	0.770552491202787	0.909789738972844
ENSG00000178980.15|SELENOW	6.78604738698313	6.81389823299503	6.76735080598378	6.83259481399439
ENSG00000178982.9|EIF3K	6.69167017963379	6.51009268528858	6.60716362919012	6.59459923573225
ENSG00000178988.11|MRFAP1L1	6.25611818160322	6.1020861233518	6.10038691588269	6.25781738907233
ENSG00000178996.14|SNX18	4.5979521299281	4.64045969006911	4.5776892425501	4.66072257744712
ENSG00000178999.13|AURKB	6.16043649506936	6.69469159402211	6.11701761990653	6.73811046918494
ENSG00000179010.14|MRFAP1	8.3362822243934	8.27587901448874	8.32827856415088	8.28388267473125
ENSG00000179021.10|C3orf38	4.87524808501898	5.03674911060526	5.02458318038024	4.88741401524399
ENSG00000179023.8|KLHDC7A	0.391831741617746	0.702771379629914	0.22997291095478	0.864630210292879
ENSG00000179029.14|TMEM107	3.39004248305723	3.6096463202742	3.33949406632693	3.6601947370045
ENSG00000179041.4|RRS1	4.55001869700239	4.35563450776364	4.51716086346763	4.3884923412984
ENSG00000179051.14|RCC2	7.93761769865331	8.06143503674273	7.88998324113752	8.10906949425851
ENSG00000179058.7|C9orf50	0.885666958175722	1.31558159546376	1.09961955627193	1.10162899736755
ENSG00000179071.5|CCDC89	1.36824912834794	2.06418202541743	1.67320655874356	1.75922459502182
ENSG00000179085.7|DPM3	2.22818725480729	1.84721944857825	1.82654024736224	2.24886645602329
ENSG00000179091.5|CYC1	6.33490452515944	6.17311125035038	6.19472721790262	6.3132885576072
ENSG00000179094.16|AC129492.1	3.43276419677226	3.40789267957066	3.31085984124055	3.52979703510237
ENSG00000179104.9|TMTC2	4.06567192583654	3.86657166309689	3.94125816899583	3.9909854199376
ENSG00000179111.9|HES7	0.559530886229438	0.551910317089897	0.446922325224801	0.664518878094535
ENSG00000179115.11|FARSA	6.81859844635536	6.78786886456698	6.69229652918612	6.91417078173622
ENSG00000179119.15|SPTY2D1	5.05006763757672	5.39649195831884	5.14911335371462	5.29744624218093
ENSG00000179134.15|SAMD4B	6.79702196775836	6.89056579715304	6.78725306011458	6.90033470479683
ENSG00000179151.13|EDC3	7.14224998709098	7.20619056442415	7.0562654032776	7.29217514823753
ENSG00000179152.20|TCAIM	3.82904093680567	3.98462034323019	3.86259006843894	3.95107121159692
ENSG00000179163.11|FUCA1	2.66738724298886	2.73921721608332	2.95773218405221	2.44887227501997
ENSG00000179195.16|ZNF664	7.79324097303801	7.92074158348923	7.82558766697445	7.88839488955279
ENSG00000179218.13|CALR	9.73945529489973	9.76020874811859	9.72461581879452	9.77504822422379
ENSG00000179222.17|MAGED1	7.53432269430066	7.37075163333072	7.45592322602161	7.44915110160976
ENSG00000179240.9|GVQW3	4.10366179095324	4.39039019251463	4.36769909587382	4.12635288759404
ENSG00000179241.13|LDLRAD3	7.32457761635378	6.9940530060859	7.32945382389136	6.98917679854832
ENSG00000179262.10|RAD23A	7.00551618342017	6.95750896851673	6.87955127924061	7.08347387269629
ENSG00000179271.3|GADD45GIP1	5.85817177592661	5.62953894137487	5.6676168607272	5.82009385657428
ENSG00000179292.5|TMEM151A	1.42782145053005	1.39875604562394	1.22836111924444	1.59821637690955
ENSG00000179295.17|PTPN11	7.93528467899927	8.10295655270654	7.98279403167514	8.05544720003067
ENSG00000179304.16|AC234031.1	4.41419150466803	5.09435870265617	4.86525634478436	4.64329386253985
ENSG00000179314.14|WSCD1	8.4634195494862	8.48684026117417	8.50155622372352	8.44870358693684
ENSG00000179331.3|RAB39A	2.89637932843329	3.10704203665578	2.83053142892852	3.17288993616054
ENSG00000179335.18|CLK3	6.67069842890364	6.64081873330093	6.64058251046544	6.67093465173913
ENSG00000179348.11|GATA2	2.7340147337477	2.87253548501821	2.43671215921978	3.16983805954613
ENSG00000179361.17|ARID3B	3.45484203406009	3.69327382562219	3.4186450377841	3.72947082189818
ENSG00000179364.13|PACS2	6.94140301555831	7.034207427038	6.93902636227779	7.03658408031853
ENSG00000179387.10|ELMOD2	6.1092653788047	6.11539423854849	6.16501740694672	6.05964221040647
ENSG00000179388.9|EGR3	3.74478032097725	3.90531931624839	3.95269668668365	3.69740295054199
ENSG00000179397.18|CATSPERE	-0.142313006255535	0.666851079111222	0.0782714933530888	0.446266579502599
ENSG00000179406.7|LINC00174	4.19531110680737	4.23671466238567	4.21641520949398	4.21561055969905
ENSG00000179409.11|GEMIN4	6.13569250763255	6.29842603602718	5.96916971555399	6.46494882810574
ENSG00000179431.6|FJX1	5.56518939986375	5.6652484398184	5.6710619926938	5.55937584698835
ENSG00000179454.13|KLHL28	4.38012402189374	4.4746193352355	4.46273051868182	4.39201283844741
ENSG00000179455.8|MKRN3	4.51161579200289	4.58980810913646	4.65652669506624	4.4448972060731
ENSG00000179456.10|ZBTB18	5.66493079140614	5.87712161992899	5.78537320498066	5.75667920635448
ENSG00000179476.8|C14orf28	1.68910063429327	1.86930742864764	1.70365914237998	1.85474892056093
ENSG00000179523.4|EIF3J-DT	3.75403333925362	3.49985835540242	3.7554548446829	3.49843684997315
ENSG00000179526.17|SHARPIN	4.83212945508211	4.92745655592643	4.7671550555099	4.99243095549864
ENSG00000179532.12|DNHD1	3.91527926654964	3.98291616983582	3.87250481146702	4.02569062491844
ENSG00000179562.3|GCC1	4.29882305463757	4.38526999181173	4.35650913209982	4.32758391434947
ENSG00000179583.19|CIITA	0.329620523450919	0.885161679390182	0.386065109130041	0.82871709371106
ENSG00000179588.9|ZFPM1	1.14400131270119	1.72716383450609	1.36725776185863	1.50390738534864
ENSG00000179598.6|PLD6	0.133012592308701	0.864979790683108	0.122173976840539	0.875818406151271
ENSG00000179604.10|CDC42EP4	4.87622555362386	5.18352129425974	4.90402625486103	5.15572059302256
ENSG00000179611.3|DGKZP1	0.232262149161235	0.0445246089887356	-0.352675684534857	0.629462442684827
ENSG00000179627.10|AL590327.1	4.59964322979593	4.69684308724315	4.70696464279708	4.589521674242
ENSG00000179632.10|MAF1	6.25341615034885	6.09595821826237	6.17096402464133	6.17841034396988
ENSG00000179698.13|WDR97	1.4630160887384	1.01377408934464	1.0077716389431	1.46901853913994
ENSG00000179743.4|AL450998.2	1.82825164213057	1.82669214738716	2.15847448315635	1.49646930636139
ENSG00000179750.16|APOBEC3B	5.16537315837135	5.75153238218191	5.05507164477228	5.86183389578097
ENSG00000179761.12|PIPOX	6.0064849015826	6.22612285799148	5.96495589874958	6.2676518608245
ENSG00000179776.19|CDH5	0.482495774220289	1.71223468394971	0.148052663660054	2.04667779450994
ENSG00000179796.12|LRRC3B	0.174343045085905	0.207520234441046	0.431123165703984	-0.0492598861770328
ENSG00000179818.13|PCBP1-AS1	5.20496748567193	5.36506796734366	5.3439692039958	5.22606624901978
ENSG00000179820.16|MYADM	2.59710641690043	2.5205213537668	2.49896964125944	2.61865812940779
ENSG00000179832.17|MROH1	3.87814089762852	3.82880777660971	3.78147599793412	3.92547267630411
ENSG00000179833.4|SERTAD2	4.90134334760951	5.17934382569859	4.940875933335	5.1398112399731
ENSG00000179841.8|AKAP5	4.2969797872843	4.76834745948083	4.45167717023044	4.61365007653469
ENSG00000179846.9|NKPD1	-0.0718601725913314	-0.554135010685061	-0.299851581783499	-0.326143601492895
ENSG00000179859.9|RNF227	2.26379175102366	2.44009284490461	2.38748147668427	2.316403119244
ENSG00000179862.6|CITED4	0.0223625159769446	0.0593045800556456	-0.25591711520552	0.33758421123811
ENSG00000179873.14|NLRP11	1.96847078619861	2.0196385318059	2.11168358424753	1.87642573375698
ENSG00000179886.5|TIGD5	3.00881190102736	3.53208804651588	3.161083371163	3.37981657638024
ENSG00000179889.18|PDXDC1	5.99189750311231	6.19533838010215	6.07406924307805	6.11316664013641
ENSG00000179899.8|PHC1P1	3.56553346858146	3.55530560271529	3.42404867374496	3.69679039755179
ENSG00000179909.15|ZNF154	4.12850725664578	4.18541200074155	4.12099629542023	4.1929229619671
ENSG00000179912.20|R3HDM2	5.65549439680174	5.31932013226251	5.57976589267513	5.39504863638911
ENSG00000179918.18|SEPHS2	5.64604523808752	5.91461638343514	5.7136383145641	5.84702330695856
ENSG00000179922.5|ZNF784	1.86740038403321	2.31302066531022	2.22862412650539	1.95179692283804
ENSG00000179933.6|C14orf119	5.47349706789957	5.39320976395016	5.48124843079691	5.38545840105282
ENSG00000179935.9|LINC00652	1.61156260615105	1.85911963179761	1.68022222773708	1.79046001021158
ENSG00000179941.8|BBS10	4.75641467845354	4.74704606314855	4.70273935142816	4.80072139017393
ENSG00000179943.8|FIZ1	4.51470274676687	4.5448484616667	4.55434174630038	4.50520946213319
ENSG00000179950.13|PUF60	7.45883293029573	7.31175484802245	7.3703259172652	7.40026186105298
ENSG00000179954.16|SSC5D	0.846742376750415	0.739670016464737	0.39454792722497	1.19186446599018
ENSG00000179958.8|DCTPP1	4.83905124438289	4.81200017741601	4.80885766125172	4.84219376054718
ENSG00000179965.11|ZNF771	2.7959202834501	3.32416048970469	3.06597309390773	3.05410767924707
ENSG00000179967.11|PPP1R14BP3	0.623428325480121	0.163097892907729	1.13914445856634	-0.352618240178493
ENSG00000179978.11|AC140134.1	2.04117396378688	2.19373825315588	1.79455170117173	2.44036051577102
ENSG00000179981.10|TSHZ1	5.47107329822105	5.39773583854387	5.44195618775883	5.42685294900609
ENSG00000179988.14|PSTK	2.82420679870109	2.59526664464707	3.03541443201594	2.38405901133221
ENSG00000180008.9|SOCS4	6.55239030120607	6.73344928771115	6.66920524589513	6.61663434302208
ENSG00000180011.7|ZADH2	5.49101948030764	5.73767913253165	5.58518047354687	5.64351813929242
ENSG00000180035.12|ZNF48	4.95605047548598	4.84200896360222	4.71940204867271	5.07865739041549
ENSG00000180071.20|ANKRD18A	1.75797104788021	2.3976137096643	2.03804082719269	2.11754393035182
ENSG00000180089.5|TMEM86B	2.11591019155731	2.20236545425982	1.98472544167947	2.33355020413766
ENSG00000180096.12|SEPT1	-0.477653262782236	-0.0462069765477539	-0.785357682441228	0.261497443111238
ENSG00000180098.9|TRNAU1AP	4.58431531065446	4.58431531065446	4.7103121872608	4.45831843404812
ENSG00000180104.16|EXOC3	6.57754635798885	6.57435035856811	6.61311586413073	6.53878085242623
ENSG00000180155.20|LYNX1	3.70303209642467	3.52099692620058	3.52774540655573	3.69628361606952
ENSG00000180182.11|MED14	6.56561411128171	6.80041675224253	6.69742391851224	6.668606945012
ENSG00000180185.11|FAHD1	4.28966123446277	4.1966257663278	4.25314175521757	4.233145245573
ENSG00000180190.11|TDRP	3.41452375584574	3.14773025694972	3.22783934043364	3.33441467236181
ENSG00000180198.16|RCC1	6.87124695849035	7.10136104746257	6.78943751735111	7.1831704886018
ENSG00000180228.13|PRKRA	5.72068261034353	5.7310251048785	5.72884109850276	5.72286661671928
ENSG00000180229.12|HERC2P3	4.009759747599	4.26481995723091	4.2674132993778	4.00716640545211
ENSG00000180233.11|ZNRF2	3.45124291134177	3.49584538099516	3.42526940399005	3.52181888834689
ENSG00000180245.5|RRH	0.105704555155713	0.277226667715297	0.722190377255298	-0.339259154384288
ENSG00000180257.13|ZNF816	3.55816149139733	3.42119786670399	3.44834328525255	3.53101607284877
ENSG00000180263.14|FGD6	3.25336379516166	3.32360485918022	3.2381045727583	3.33886408158357
ENSG00000180269.7|GPR139	0.101700402394785	-1.30318870676271	-0.192298128991382	-1.00919017537655
ENSG00000180287.16|PLD5	4.78939003811422	4.62769479172776	4.81092234703692	4.60616248280506
ENSG00000180304.14|OAZ2	6.42952168813325	6.47802401847517	6.48128969511015	6.42625601149827
ENSG00000180329.14|CCDC43	5.01054981370638	5.0238997998057	5.00007807060536	5.03437154290672
ENSG00000180336.18|MEIOC	0.159946536840481	-0.405983828623587	0.172824280387896	-0.418861572171003
ENSG00000180340.6|FZD2	2.55548196442967	2.97151503456969	2.81455043843399	2.71244656056538
ENSG00000180346.3|TIGD2	3.05622860713004	3.38269468964513	3.30563634173766	3.13328695503752
ENSG00000180354.16|MTURN	5.73076234250503	6.07488263663571	5.70946092925004	6.0961840498907
ENSG00000180357.9|ZNF609	6.78965570761075	6.6150695466815	6.78374836580552	6.62097688848673
ENSG00000180370.10|PAK2	7.14913916447373	7.28665128070499	7.26447293833751	7.1713175068412
ENSG00000180376.16|CCDC66	4.12647866861463	4.24254590044426	4.27914907249048	4.0898754965684
ENSG00000180385.8|EMC3-AS1	3.31768730157818	3.45082565375618	3.12346868435038	3.64504427098398
ENSG00000180398.12|MCFD2	7.4239960089069	7.46166372078569	7.4411300909732	7.4445296387194
ENSG00000180423.4|HARBI1	2.6501884703368	2.76921756439237	2.7363138260883	2.68309220864086
ENSG00000180425.11|C11orf71	3.7477539559573	3.32266516986401	3.65575016363707	3.41466896218425
ENSG00000180447.7|GAS1	7.52236737950707	7.49830668007393	7.61447159631125	7.40620246326975
ENSG00000180448.10|ARHGAP45	3.5197865275666	3.61022227963809	3.49512088727012	3.63488791993458
ENSG00000180458.2|AC022148.1	1.45347691213139	1.93578737178903	1.78564058245077	1.60362370146965
ENSG00000180479.13|ZNF571	2.33745073288849	2.54764408337475	2.45130807609931	2.43378674016393
ENSG00000180488.15|MIGA1	3.63296819048599	3.77139133790265	3.74210925314145	3.66225027524718
ENSG00000180530.11|NRIP1	4.0885193203758	4.25316500275971	4.20069215679566	4.14099216633985
ENSG00000180537.13|RNF182	4.43858540373939	4.5078931711819	4.41289645052191	4.53358212439938
ENSG00000180539.7|C9orf139	0.991416344882961	0.286407411287228	0.655904619310274	0.621919136859915
ENSG00000180573.9|HIST1H2AC	2.24899355754164	1.56651453939954	2.33430046765303	1.48120762928816
ENSG00000180592.16|SKIDA1	0.262972014567858	0.712845654165603	0.203478052756703	0.772339615976758
ENSG00000180596.7|HIST1H2BC	-1.15971138595027	-0.323753296526348	-0.333286318045725	-1.15017836443089
ENSG00000180611.7|MB21D2	2.93436234329966	2.61138948250009	2.97541839149387	2.57033343430587
ENSG00000180616.9|SSTR2	3.0018326039175	3.03895605283612	3.00689778223132	3.03389087452231
ENSG00000180626.10|ZNF594	5.41014202399519	5.37149125079069	5.40189291001372	5.37974036477217
ENSG00000180628.15|PCGF5	4.4495336087695	4.77277146661867	4.61295503633562	4.60935003905254
ENSG00000180667.10|YOD1	4.6342965465211	4.69015089645545	4.65221025563064	4.67223718734591
ENSG00000180694.14|TMEM64	4.98280204364157	5.15882321863601	5.03340342074495	5.10822184153263
ENSG00000180712.3|LINC02363	-0.385644531678387	-0.26638254411634	-0.051838048494756	-0.60018902729997
ENSG00000180720.7|CHRM4	0.555009410292211	1.3443690560056	0.688181340665236	1.21119712563258
ENSG00000180739.14|S1PR5	3.02615862991784	3.34696122603299	2.94975359337235	3.42336626257849
ENSG00000180747.15|SMG1P3	3.07917368615357	3.55862428852537	3.19192553849239	3.44587243618656
ENSG00000180758.12|GPR157	-1.15287271550445	-0.31691462608053	-1.3487721020085	-0.12101523957648
ENSG00000180764.13|PIPSL	-0.678038838166007	0.102436283564642	-0.304993193192762	-0.270609361408604
ENSG00000180769.9|WDFY3-AS2	2.33944577353669	2.02067832878707	2.14031844486949	2.21980565745426
ENSG00000180773.15|SLC36A4	5.76638338290416	5.839274417081	5.82718393881748	5.77847386116768
ENSG00000180776.15|ZDHHC20	6.4992950226639	6.5483186050081	6.52673479513699	6.520878832535
ENSG00000180787.6|ZFP3	5.83883685510182	6.10272824772496	5.93955173596877	6.002013366858
ENSG00000180801.14|ARSJ	4.39130031337249	4.53096419679998	4.51757187666137	4.4046926335111
ENSG00000180806.5|HOXC9	-0.498483388155729	-0.256574260406819	-0.504413011771893	-0.250644636790655
ENSG00000180815.14|MAP3K15	3.38267603362201	3.08157851888855	3.15277036953936	3.31148418297119
ENSG00000180817.12|PPA1	6.02954867455499	5.93683546612362	6.0911132531451	5.87527088753351
ENSG00000180818.5|HOXC10	0.377587806299695	0.754710175703641	0.628216167251168	0.504081814752168
ENSG00000180822.11|PSMG4	3.57124919879597	3.29986137043757	3.54395933834105	3.32715123089249
ENSG00000180834.7|MAP6D1	2.91593028428207	3.23162928758815	3.46946360123853	2.67809597063169
ENSG00000180855.16|ZNF443	3.51967688219924	3.97122791427973	3.66139181307022	3.82951298340875
ENSG00000180867.11|PDIA3P1	1.15158879195095	1.80174531609882	1.49271381879128	1.46062028925849
ENSG00000180875.5|GREM2	-0.196784789993181	1.21159480437816	0.680865869707236	0.333944144677743
ENSG00000180879.13|SSR4	5.48167682777145	5.27893567445965	5.41965258344566	5.34095991878544
ENSG00000180881.19|CAPS2	2.10297744852318	2.12312371697279	2.13287699517271	2.09322417032326
ENSG00000180884.10|ZNF792	2.5438723399623	2.70313529182635	2.60120040861492	2.64580722317373
ENSG00000180891.13|CUEDC1	6.36565377510622	6.20181923411898	6.30584236278535	6.26163064643985
ENSG00000180900.19|SCRIB	6.1145962175193	6.26580297928448	6.2067933632489	6.17360583355487
ENSG00000180901.11|KCTD2	5.78637347158833	5.81037804923256	5.7465830556668	5.85016846515409
ENSG00000180902.18|D2HGDH	4.18230892856608	4.14697965338533	4.11258098190427	4.21670760004713
ENSG00000180914.10|OXTR	1.29434655849134	1.32274289674234	1.25719681466135	1.35989264057232
ENSG00000180917.17|CMTR2	5.08407467128053	5.05722428265976	5.15452871787308	4.98677023606721
ENSG00000180938.6|ZNF572	2.84035457677949	2.73106885477878	2.6810827743495	2.89034065720877
ENSG00000180953.11|ST20	1.59999142124967	1.92879979129773	1.7742846215087	1.7545065910387
ENSG00000180957.17|PITPNB	6.1815795086617	6.28316890361944	6.23723911986086	6.22750929242027
ENSG00000180964.17|TCEAL8	4.60719500196635	4.58804122089077	4.61043364804983	4.58480257480729
ENSG00000180979.10|LRRC57	5.98459085252845	6.00081088138073	6.03599258222927	5.9494091516799
ENSG00000180992.7|MRPL14	4.48384912347679	4.20726452132759	4.39695166102368	4.2941619837807
ENSG00000180998.12|GPR137C	3.37343551333816	3.69169410727776	3.45716794062384	3.60796167999207
ENSG00000181004.10|BBS12	2.56511386605327	2.75023029699558	2.80253837791548	2.51280578513337
ENSG00000181007.8|ZFP82	4.11025595566403	4.34736101506795	4.17393344373765	4.28368352699433
ENSG00000181016.9|LSMEM1	0.560190922624245	-0.036975198366771	0.191954861911617	0.331260862345857
ENSG00000181019.13|NQO1	8.22542789156011	8.44548237212435	8.23156046871256	8.4393497949719
ENSG00000181026.15|AEN	6.05435827657564	6.10136817772989	5.91353232797793	6.2421941263276
ENSG00000181027.10|FKRP	5.09151553325058	5.20131508741875	5.20147788402629	5.09135273664304
ENSG00000181029.9|TRAPPC5	3.19019595186825	3.50492654755512	3.28279241032086	3.41233008910251
ENSG00000181031.15|RPH3AL	0.714527948256329	1.04714553072323	1.73129106938116	0.0303824095983998
ENSG00000181035.13|SLC25A42	3.55113338398467	3.97479700119374	3.61381572673201	3.91211465844639
ENSG00000181038.13|METTL23	4.03950022190877	3.8970110483329	3.94133000399999	3.99518126624167
ENSG00000181045.15|SLC26A11	4.70413923551738	4.69204388915134	4.67384639932743	4.72233672534129
ENSG00000181061.13|HIGD1A	5.79293505384901	5.87617927890568	5.95817753258318	5.71093680017151
ENSG00000181090.21|EHMT1	6.70071464540684	6.60303666484841	6.6865171458909	6.61723416436435
ENSG00000181097.5|AC105219.1	0.0155089959320135	0.295962200182612	0.589899420634263	-0.278428224519636
ENSG00000181104.7|F2R	6.92465797803506	6.93355974413025	6.97115855153332	6.88705917063199
ENSG00000181135.16|ZNF707	3.53227092856369	3.68913267034062	3.57051585366603	3.65088774523829
ENSG00000181163.13|NPM1	9.05282663320047	9.05959582111195	9.08659439210228	9.02582806221013
ENSG00000181191.11|PJA1	6.0309999280137	6.0310163592458	6.01731223355533	6.04470405370417
ENSG00000181192.12|DHTKD1	6.69686496854978	6.8332136669677	6.74734383537054	6.78273480014695
ENSG00000181215.15|C4orf50	1.44185229891733	0.980012327596244	1.0968784303076	1.32498619620597
ENSG00000181218.5|HIST3H2A	2.65039269369855	1.8982353031161	2.69476742003225	1.8538605767824
ENSG00000181220.17|ZNF746	4.34379602979458	4.44413665148214	4.51028758685548	4.27764509442124
ENSG00000181222.15|POLR2A	8.43306825680729	8.5686582648978	8.37512391233004	8.62660260937505
ENSG00000181227.3|DLSTP1	-0.276449869495888	-1.47917021329883	-0.94969914500084	-0.805920937793879
ENSG00000181240.13|SLC25A41	0.867880950868317	0.74589846175439	0.938478938625998	0.675300473996708
ENSG00000181264.8|TMEM136	4.27830707874459	4.45726340366681	4.37492708903458	4.36064339337682
ENSG00000181274.6|FRAT2	2.38130795945047	2.5802616079599	2.49884233305147	2.4627272343589
ENSG00000181284.2|TMEM102	0.186678988960915	0.53065766230232	-0.00093726625063506	0.71827391751387
ENSG00000181315.11|ZNF322	5.33147177673082	5.24151951152497	5.37670089619925	5.19629039205654
ENSG00000181322.14|NME9	0.102655375678979	-0.413072011481007	-0.508143661012008	0.19772702520998
ENSG00000181350.11|LRRC75A	3.13349809118663	3.04878046281911	2.83064418364524	3.35163437036051
ENSG00000181381.13|DDX60L	3.5639230024214	3.69561038363344	3.5561315870831	3.70340179897173
ENSG00000181392.16|SYNE4	1.33807611292758	1.03443636940702	0.987109358880715	1.38540312345388
ENSG00000181396.13|OGFOD3	4.53439873715222	4.43169584956949	4.51190154319668	4.45419304352503
ENSG00000181404.17|WASHC1	3.19308565303615	3.33368319385151	3.19014563492621	3.33662321196145
ENSG00000181409.13|AATK	2.12956055307722	2.6970008115565	2.05579817436335	2.77076319027037
ENSG00000181444.13|ZNF467	-0.741743929715714	-0.537106707074244	0.291136145078887	-1.56998678186884
ENSG00000181449.4|SOX2	8.88484349040904	8.81058044404846	8.90871973303841	8.78670420141909
ENSG00000181450.17|ZNF678	4.57305683158059	4.95905802438745	4.80677499797111	4.72533985799693
ENSG00000181458.10|TMEM45A	0.390061781082099	0.391970025096641	0.0246122396504346	0.757419566528305
ENSG00000181467.4|RAP2B	4.10920258147054	4.02352550186287	4.09677205816004	4.03595602517338
ENSG00000181472.5|ZBTB2	4.29361615381437	4.4697406284041	4.39266174090155	4.37069504131692
ENSG00000181513.14|ACBD4	1.8288924815062	2.63608788906932	2.0701361990274	2.39484417154812
ENSG00000181523.13|SGSH	4.97830422821137	5.01179140995106	5.01486380328307	4.97523183487936
ENSG00000181544.15|FANCB	2.53694204170422	3.12884584654524	2.49525020329218	3.17053768495729
ENSG00000181555.20|SETD2	6.78869755938415	6.79548356809757	6.75956924686064	6.82461188062107
ENSG00000181585.5|TMIE	0.0850565356120722	0.735193399587723	0.340590003030146	0.479659932169649
ENSG00000181588.16|MEX3D	5.02782443089421	5.34233744380726	5.17555152338203	5.19461035131944
ENSG00000181610.13|MRPS23	5.93287062326661	5.81527077309312	5.90568239890612	5.84245899745361
ENSG00000181619.11|GPR135	1.2930622740186	1.79682171714535	1.56815269899036	1.52173129217359
ENSG00000181625.17|SLX1B	3.1997757665567	2.66504982400082	3.08783585415133	2.77698973640618
ENSG00000181638.18|ZFP41	4.55043727511391	4.54278564313747	4.59366914579809	4.49955377245328
ENSG00000181666.18|HKR1	5.75863270074684	5.64554468326279	5.66506020047327	5.73911718353635
ENSG00000181690.8|PLAG1	0.0938373659943083	-0.113142094525216	-0.1499807987191	0.130676070188192
ENSG00000181704.12|YIPF6	6.4739232036628	6.51695556354129	6.53465115091216	6.45622761629193
ENSG00000181722.16|ZBTB20	2.14643890308421	2.07277659747288	2.29813978361609	1.921075716941
ENSG00000181744.8|DIPK2A	4.79962711520987	5.08103718576245	4.83105962838406	5.04960467258827
ENSG00000181751.10|C5orf30	3.83612246404084	3.77384609615099	3.90348798527021	3.70648057492162
ENSG00000181754.7|AMIGO1	3.60011198007806	3.56977137882945	3.58494602167715	3.58493733723035
ENSG00000181773.7|GPR3	2.01315890253783	2.20866050269554	2.09781752634628	2.12400187888709
ENSG00000181788.4|SIAH2	4.82663708825852	5.12626133909224	4.98637596095117	4.96652246639959
ENSG00000181789.14|COPG1	7.42845361469371	7.26137673011352	7.38065351353066	7.30917683127657
ENSG00000181790.11|ADGRB1	4.8448993531997	4.88544441457376	4.98092469778865	4.74941906998481
ENSG00000181798.2|LINC00471	-0.59599928311552	-0.410904056077209	-0.593793965648459	-0.413109373544268
ENSG00000181804.15|SLC9A9	1.53450125706521	1.50008033267284	1.70426574876889	1.33031584096917
ENSG00000181817.6|LSM10	4.2422021435995	4.03214402150526	3.97174328968326	4.30260287542149
ENSG00000181826.10|RELL1	4.4936339521996	4.86897329809851	4.52947359550651	4.8331336547916
ENSG00000181827.14|RFX7	5.9567002995018	6.10942730514417	6.10520900197011	5.96091860267586
ENSG00000181830.8|SLC35C1	4.40034707221318	4.29816188492689	4.40331623865649	4.29519271848358
ENSG00000181852.17|RNF41	5.38538406720072	5.26242947103393	5.40201757138426	5.24579596685039
ENSG00000181856.14|SLC2A4	2.31042080270651	2.14115078651352	1.99717614081877	2.45439544840125
