Ctrl_923_R2B1	LMP_923_R2B1	Ctrl_923_R3B1	LMP_923_R3B1	Ctrl_923_R1B2	LMP_923_R1B2
ENSG00000196247.11|ZNF107	878	1176	1055	848	915	1220
ENSG00000196262.14|PPIA	18540.59	19435.25	21298.8	14043.84	21365.63	20264.26
ENSG00000196263.8|ZNF471	442	530	501	316	444	449
ENSG00000196267.12|ZNF836	80	111.98	91.7	78	92.99	98
ENSG00000196268.11|ZNF493	513.5	605	636.77	395.27	547.32	609
ENSG00000196275.14|GTF2IRD2	190.22	360.81	263.25	222.9	296.17	323.68
ENSG00000196284.16|SUPT3H	69	60	64	36	83	40
ENSG00000196290.15|NIF3L1	338	349	392	269	341	437
ENSG00000196295.11|GARS-DT	443.61	573.77	542.13	416.41	487.74	609.54
ENSG00000196296.13|ATP2A1	56	84.03	76	58.1	58.15	66.46
ENSG00000196302.5|AC146944.1	40.64	8.49	19.87	0	10.36	9.36
ENSG00000196305.17|IARS	4740	4620	5461	3243	5118	4676
ENSG00000196312.14|MFSD14C	603.31	785.11	869.54	521.52	702.52	771.71
ENSG00000196313.11|POM121	3180.28	4219.24	5014.76	3593.17	4007.5	4486.8
ENSG00000196323.14|ZBTB44	688	699	726	514	730	796
ENSG00000196338.12|NLGN3	4778	5074	6468	3944	5414	5370
ENSG00000196345.13|ZKSCAN7	154	228	182.44	121	169.37	198
ENSG00000196353.11|CPNE4	307	324	364	192	376	300
ENSG00000196357.11|ZNF565	110.32	122.82	106.46	95	89.84	119.13
ENSG00000196358.11|NTNG2	13	28	25	14	23	39
ENSG00000196361.10|ELAVL3	957	1256	1318	958	1098	1147
ENSG00000196363.9|WDR5	1258	1400	1553.99	1030	1451	1527
ENSG00000196365.11|LONP1	2020	2632	3273	2386	2472	2845
ENSG00000196367.13|TRRAP	4168.87	5204.34	5694.66	3925.44	4999.16	4920.06
ENSG00000196369.11|SRGAP2B	1546.7	1602.45	1997.43	1127.33	1861.33	1736.06
ENSG00000196372.13|ASB13	223	255	228	204	261	305
ENSG00000196376.11|SLC35F1	3163	2705	3940	1821	3549	2578
ENSG00000196378.11|ZNF34	111	138	160	75	134	109
ENSG00000196381.11|ZNF781	88	92	88	49.88	74.81	86
ENSG00000196387.9|ZNF140	508.44	597.04	570.97	412.28	536.11	588.86
ENSG00000196388.8|INCA1	20	16	17	6	17	15
ENSG00000196391.10|ZNF774	84	98	97	93	96	88
ENSG00000196396.10|PTPN1	1692.99	2042.98	2026.98	1670.99	1871	2230.42
ENSG00000196405.13|EVL	1781	2457	2768	1809.99	2436	2422.99
ENSG00000196411.10|EPHB4	1249	1550	1838	1308	1437	1732
ENSG00000196417.13|ZNF765	233.09	275.43	265.05	160.21	205.69	232.99
ENSG00000196418.12|ZNF124	152	136	190	98	181	154
ENSG00000196419.12|XRCC6	8990.98	9368	10407.99	6783	10245.98	10194
ENSG00000196421.8|C20orf204	8	3	12	8	5	12
ENSG00000196422.11|PPP1R26	434	589	616	420	506	541
ENSG00000196428.12|TSC22D2	380	400	562	366	372	435
ENSG00000196436.8|NPIPB15	23.46	43.31	43.99	33.59	28.54	40.97
ENSG00000196437.11|ZNF569	470	477	551.07	325	516	524
ENSG00000196440.11|ARMCX4	532	678	700	431	572	641
ENSG00000196449.4|YRDC	474.58	458.99	493.08	375.13	567.65	513.02
ENSG00000196453.8|ZNF777	400	499	569	344	390	498
ENSG00000196455.8|PIK3R4	885	876	1047	793	995	1018
ENSG00000196456.12|ZNF775	109.84	101.61	161.77	74.88	137.17	118
ENSG00000196458.11|ZNF605	629	740	824	464	671	798
ENSG00000196459.14|TRAPPC2	488.52	542.23	531.42	378.1	458.84	544.48
ENSG00000196465.10|MYL6B	1723	2036.9	2101.98	1557.98	1861.81	1962.96
ENSG00000196466.10|ZNF799	92.9	110.45	77.21	97.42	80.08	139.6
ENSG00000196470.12|SIAH1	483.78	527.45	484.46	289.11	477.16	451.28
ENSG00000196476.12|C20orf96	438	489	519	342	484	461
ENSG00000196497.17|IPO4	1164.31	1388	1884.95	1243.7	1540.28	1629
ENSG00000196498.13|NCOR2	1354	1710	2386	1581	1610	1772
ENSG00000196502.11|SULT1A1	30.65	50.64	17.43	27.35	23.75	36.92
ENSG00000196504.16|PRPF40A	3206	3518	3585	2485	3276	3507
ENSG00000196505.11|GDAP2	241	308	274	210	280	282
ENSG00000196507.11|TCEAL3	265	349	341	228.08	309.04	330
ENSG00000196510.12|ANAPC7	1589.67	1815.74	2011.34	1313.7	1837.12	2009.03
ENSG00000196511.14|TPK1	17	32	49	25	68	51
ENSG00000196517.11|SLC6A9	434.78	745.28	662.85	753	518.64	945.84
ENSG00000196526.10|AFAP1	882	901.98	1164.98	608.99	989	906.99
ENSG00000196531.10|NACA	8883.55	9211	10037.53	6380.25	9882.22	9105.6
ENSG00000196535.16|MYO18A	936.14	1223.05	1329.78	977.15	1087.28	1074.44
ENSG00000196544.7|BORCS6	38	74	66.48	55	50	68
ENSG00000196547.15|MAN2A2	1795.28	2249.25	2363.72	1704.08	2089.38	2354.15
ENSG00000196550.10|FAM72A	519.29	515.28	665.49	341.86	562.26	553.1
ENSG00000196557.13|CACNA1H	536	723	911	760	594	768
ENSG00000196562.14|SULF2	1843	1559	2633.12	1069.99	2223.98	1474
ENSG00000196569.12|LAMA2	24	23	28	13	28	39
ENSG00000196576.15|PLXNB2	3025	4229	5325	3789	3738	4612
ENSG00000196584.3|XRCC2	653	916	822	688	738	1159
ENSG00000196586.14|MYO6	637	735	674	459	674	715
ENSG00000196588.16|MRTFA	519	628	788.4	505.11	638	579
ENSG00000196591.12|HDAC2	4566	4892	5399	3131	4854	4901
ENSG00000196597.12|ZNF782	126	152	130	106	132	156
ENSG00000196605.7|ZNF846	64	78	60	59	55	69
ENSG00000196628.16|TCF4	5242	5385	6263	3767	5981	5655
ENSG00000196632.10|WNK3	305	363	405	233	310	336
ENSG00000196636.7|SDHAF3	258	284	303	199	280	292
ENSG00000196639.6|HRH1	127	126	170	83	182	118
ENSG00000196642.19|RABL6	1906.73	2260.73	3040.74	2082.53	2276.63	2422.84
ENSG00000196646.12|ZNF136	325	412	348	285	356	401
ENSG00000196652.11|ZKSCAN5	1020	1265	1293	898	1161	1280
ENSG00000196653.12|ZNF502	181	233	235	139	172	213
ENSG00000196655.11|TRAPPC4	850.2	1114.64	1022.67	840.84	1018.02	1092.72
ENSG00000196656.7|AC004057.1	17.47	21.76	31.07	32.34	19.01	27.84
ENSG00000196659.9|TTC30B	151.96	153.32	123.91	102.23	147.92	155.32
ENSG00000196663.16|TECPR2	574.23	661.34	756.9	567.54	649.95	715.5
ENSG00000196666.5|FAM180B	6	18	6	9	7	12
ENSG00000196670.13|ZFP62	663	739	768	508	702	764
ENSG00000196678.14|ERI2	482.64	547.04	537.57	398.13	559.4	604.42
ENSG00000196683.10|TOMM7	1746	1692	1713	1185	1999	1693
ENSG00000196689.12|TRPV1	46	56	46.23	26	54	31
ENSG00000196693.15|ZNF33B	315.11	367.72	367.05	258.36	380.71	395.31
ENSG00000196696.12|AC009022.1	188.13	308.53	252.16	171.12	240.47	315.88
ENSG00000196700.9|ZNF512B	1582.06	2177.99	2524.09	1868.99	1885.45	2206.37
ENSG00000196704.12|AMZ2	1060.64	1175	1202.95	730.93	1020	1079
ENSG00000196705.8|ZNF431	639.56	829	847.71	605.52	743	946.15
ENSG00000196712.17|NF1	1922	2036	2427	1363	2108	1949
ENSG00000196715.7|VKORC1L1	1672.21	1691	1934	1169	1835.64	1714
ENSG00000196724.12|ZNF418	269	331.52	335	221	329	346
ENSG00000196730.13|DAPK1	364	524	468	369	419	532
ENSG00000196739.15|COL27A1	338	603	581	543	418	640
ENSG00000196741.5|LINC01560	60	65	53	31	76	73
ENSG00000196743.8|GM2A	624	573	662	504	580	684
ENSG00000196754.10|S100A2	64	53	63	65	72	48
ENSG00000196756.12|SNHG17	393.46	459	509	391.58	511.04	543.85
ENSG00000196757.8|ZNF700	365	530.11	508.49	330	476.98	531
ENSG00000196767.8|POU3F4	52.65	39	50	33	34	36
ENSG00000196776.16|CD47	1645	1844	1838	1339	1676	1933
ENSG00000196781.15|TLE1	1892.71	2210.93	2546.74	1779.96	2195.57	2411.61
ENSG00000196782.12|MAML3	112	153	124	107	123	106
ENSG00000196787.3|HIST1H2AG	48	47	33	46	42	43.07
ENSG00000196792.12|STRN3	699	753	775	499	800	758
ENSG00000196793.13|ZNF239	197	244	228	156	208	273
ENSG00000196810.4|CTBP1-DT	310.36	375.48	463.07	251.02	445	357.12
ENSG00000196812.5|ZSCAN16	122	132.97	135	93.92	161.86	140.62
ENSG00000196814.15|MVB12B	628	769	964	552	770	744
ENSG00000196821.10|C6orf106	1397	1588.92	1797.92	1303.97	1849.96	1814.92
ENSG00000196839.13|ADA	384	425	554	349	464	441
ENSG00000196843.16|ARID5A	88	107	148	93	111	142
ENSG00000196850.6|PPTC7	614	581	662	425	700	620
ENSG00000196865.4|NHLRC2	541	562	603	356	570	587
ENSG00000196867.7|ZFP28	440	511	573	375	508	494
ENSG00000196872.12|KIAA1211L	169	204	220	167	186	210
ENSG00000196873.15|CBWD3	284.61	345.1	418.33	204.97	376.61	395.26
ENSG00000196876.15|SCN8A	241	297.27	279	176	275.26	222.23
ENSG00000196911.10|KPNA5	227	248	270	173	263	235
ENSG00000196912.12|ANKRD36B	94.77	116.48	135.6	74.15	90.87	103.99
ENSG00000196914.9|ARHGEF12	3157	3454	3727	2406	3448	3647
ENSG00000196922.10|ZNF252P	849.02	929.01	988.18	680	863.02	1054.01
ENSG00000196923.14|PDLIM7	397	719	695	700	494	720
ENSG00000196924.16|FLNA	12334	17637	21270	17297	14983	19019
ENSG00000196935.9|SRGAP1	559.44	661.6	749.64	415.04	601.28	597.84
ENSG00000196937.11|FAM3C	2562.65	2629.05	2843.55	1833.03	2911.67	2933.04
ENSG00000196943.14|NOP9	1522.85	1758.17	1882.27	1373.02	1770.16	1802.05
ENSG00000196950.14|SLC39A10	760	754	800	478	747	714
ENSG00000196961.12|AP2A1	1258.97	1584.83	1846.53	1368.12	1367.92	1605.04
ENSG00000196967.10|ZNF585A	577.96	584.92	755.74	511.12	609.32	648.48
ENSG00000196968.11|FUT11	169.15	217.91	269.55	161.43	235.97	202.78
ENSG00000196975.16|ANXA4	234	331	273	225	237	301
ENSG00000196976.7|LAGE3	134	131	141	116	133	174
ENSG00000196981.3|WDR5B	250	302	274	183	273	278
ENSG00000196993.8|NPIPB9	7.02	4.83	18.15	7.29	12.71	21.29
ENSG00000196998.18|WDR45	427	639	533	460	490	665.52
ENSG00000197006.14|METTL9	1802	1840	1907	1211	1978	1785
ENSG00000197008.9|ZNF138	399	464	458	301	404	484
ENSG00000197013.10|ZNF429	448.77	591	610	438.2	496	546
ENSG00000197016.12|ZNF470	527	715	687	433	670	692
ENSG00000197019.5|SERTAD1	56	59	80	57	74	65
ENSG00000197020.11|ZNF100	483.94	601	611	424	493	606
ENSG00000197021.9|CXorf40B	349.76	368.89	388.61	265.06	407.03	399.88
ENSG00000197024.8|ZNF398	722	875	886	673	737	909
ENSG00000197037.11|ZSCAN25	526	758	644	470	569	709
ENSG00000197043.14|ANXA6	1398	1497	1678	1112	1494	1500
ENSG00000197044.11|ZNF441	199	256	221	180	214	249
ENSG00000197045.13|GMFB	2367	2287	2371	1581	2556	2529
ENSG00000197050.11|ZNF420	274	303	348.98	216	317	376
ENSG00000197054.11|ZNF763	42	48.01	32.06	23	40	55
ENSG00000197056.11|ZMYM1	481	616	527	403	554	645
ENSG00000197062.11|ZSCAN26	221.63	281	306	174	286.88	327
ENSG00000197063.11|MAFG	1195	1363.99	1684	1117.87	1353.96	1484.96
ENSG00000197070.14|ARRDC1	147	198	242	145	193	191
ENSG00000197077.13|KIAA1671	686	961	951	708	703.87	871
ENSG00000197081.13|IGF2R	6188	7714	8143	5531	7161	7661
ENSG00000197093.11|GAL3ST4	266	333	408	215	379	308
ENSG00000197102.12|DYNC1H1	8342	10785	12454	8180	9979	10601
ENSG00000197111.15|PCBP2	8871.45	10129.93	11464.03	7229.65	10417.54	10027.4
ENSG00000197114.11|ZGPAT	499.62	696.89	872.73	672.46	584.08	700.26
ENSG00000197119.13|SLC25A29	1695.53	2823.42	2530.56	2118.62	2201.71	2817.95
ENSG00000197121.15|PGAP1	3533	4089	3232	2314	3233	3411
ENSG00000197122.11|SRC	545	713	643	589	514	690
ENSG00000197124.12|ZNF682	247	399	343	273	289	450
ENSG00000197128.11|ZNF772	483.46	526.81	545	374	590	614.24
ENSG00000197136.4|PCNX3	919	1220	1620	1189	1088	1220
ENSG00000197140.15|ADAM32	23	35	31	29	29	26
ENSG00000197147.13|LRRC8B	489	478	493.84	316	449	508
ENSG00000197150.12|ABCB8	427	557	704.43	427	546.57	552
ENSG00000197157.11|SND1	4567	4524	5892	3426	5249	4650
ENSG00000197170.10|PSMD12	1301	1425	1553.9	990	1470	1562
ENSG00000197177.15|ADGRA1	100	82	134	31	128	62
ENSG00000197180.2|AC244090.1	36	45	38	31	36	31
ENSG00000197182.14|MIRLET7BHG	55	56	84	54	78	58
ENSG00000197183.14|NOL4L	1276.95	1749.92	1889.87	1349.96	1600.99	1679.82
ENSG00000197191.5|CYSRT1	9	4	14	8	4	9
ENSG00000197208.6|SLC22A4	18	21.78	20	17	21	19
ENSG00000197217.13|ENTPD4	1002	1232	1199.35	849	1109	1148
ENSG00000197223.11|C1D	244	249	243	149	276	237
ENSG00000197226.12|TBC1D9B	2321	3066	3497	2483	2756.95	3096
ENSG00000197238.4|HIST1H4J	39	28	50	8.92	32	22
ENSG00000197256.10|KANK2	777	1229	1021	947	869	1209
ENSG00000197258.5|EIF4BP6	5.89	19.52	9.6	10.95	13.45	5.96
ENSG00000197265.9|GTF2E2	506	503	565	346	580	574
ENSG00000197275.14|RAD54B	310.55	462.23	355.83	291.37	311.36	502.74
ENSG00000197279.4|ZNF165	24	39.66	28	18.58	26.63	10.39
ENSG00000197283.16|SYNGAP1	1649.26	2332.13	2541.48	1846.79	2208.81	2356.55
ENSG00000197291.8|RAMP2-AS1	61.94	93	70	57.33	61	82.18
ENSG00000197296.6|FITM2	258	269	338	208	303	260
ENSG00000197299.12|BLM	548	858	770	593	754	853
ENSG00000197302.10|ZNF720	227	305	265	219	309	341
ENSG00000197312.12|DDI2	829.01	1002.63	1028.95	738.44	923.55	1002.91
ENSG00000197321.14|SVIL	60.44	138	74	98	54	127.17
ENSG00000197323.12|TRIM33	1684	1832	2051	1336	1955	1928
ENSG00000197324.9|LRP10	431	520	540	398	435	546
ENSG00000197329.12|PELI1	1590	1853	2011	1318	1777	1824
ENSG00000197332.8|AC008543.1	19.91	21.79	24.56	16.92	7.28	24.01
ENSG00000197343.11|ZNF655	1638.22	2016.71	2004.77	1307.53	1810.69	2139
ENSG00000197345.13|MRPL21	473	542	562	380	466	532
ENSG00000197355.11|UAP1L1	1397	1973	2102	1638	1702	2181
ENSG00000197361.7|FBXL22	11	7.39	24.52	5	10.28	5.68
ENSG00000197362.14|ZNF786	227	274	302	251	267	296
ENSG00000197363.9|ZNF517	101	132	150	108	129	127
ENSG00000197372.9|ZNF675	340	414	371	269	349	433
ENSG00000197375.12|SLC22A5	88	145	85	67	92	122
ENSG00000197380.11|DACT3	339	488	413	372	399	470
ENSG00000197381.16|ADARB1	291	404	380	301	294	373
ENSG00000197385.5|ZNF860	5	7	23	13	10	29
ENSG00000197386.12|HTT	2098	2635	2720	2033	2287	2598
ENSG00000197405.8|C5AR1	7	20	13	22	3	20
ENSG00000197415.12|VEPH1	21	19	33	12	26	20
ENSG00000197417.7|SHPK	655	782	927.77	682	774	819
ENSG00000197429.10|IPP	340	367	395	259	360	407
ENSG00000197442.10|MAP3K5	27	25	31	26	29	22
ENSG00000197444.10|OGDHL	103	150	134	135	147	155
ENSG00000197448.14|GSTK1	1332	1783	1671	1387	1577	2058
ENSG00000197451.12|HNRNPAB	5356.36	5699.93	6635.57	4008.44	6174.19	6175.75
ENSG00000197457.10|STMN3	4579	4970	6886	4618	5388	5389
ENSG00000197461.13|PDGFA	1154	1244	1549	1123	1561	1716
ENSG00000197483.10|ZNF628	30	50	42	47	49	46
ENSG00000197496.6|SLC2A10	148	244	199	136	172	198
ENSG00000197497.11|ZNF665	48.63	53	67	40.98	58	62
ENSG00000197498.13|RPF2	653	668	759	454	732	677
ENSG00000197530.12|MIB2	271.13	424.45	524.42	370.29	325.52	427.95
ENSG00000197535.14|MYO5A	1966	1868	2240	1276	2175	1907
ENSG00000197536.11|C5orf56	14.62	17.27	22.39	12.77	21.4	28.21
ENSG00000197548.12|ATG7	533.56	511.68	685.48	386.33	647.76	605.83
ENSG00000197550.3|AL359955.1	33.25	32.63	60.68	21.91	59	44.8
ENSG00000197555.9|SIPA1L1	4677.17	4977.48	6207.85	3641	5489.4	5043.23
ENSG00000197557.7|TTC30A	265.04	228.68	278.09	165.77	296.08	231.68
ENSG00000197558.11|SSPO	17	35	35	13	35	34
ENSG00000197562.10|RAB40C	177	245	310	208	236	227
ENSG00000197563.11|PIGN	398	420	461	320	493	501
ENSG00000197566.10|ZNF624	158	188	167	93	158	181
ENSG00000197568.14|HHLA3	180	227	230	155	223	216
ENSG00000197579.8|TOPORS	760.02	911.57	805.8	627.6	748.14	957.48
ENSG00000197580.11|BCO2	14	17.79	20	10	12	12
ENSG00000197586.12|ENTPD6	1806	1993	2595	1814	2120	2296
ENSG00000197601.13|FAR1	2268	2365	2479	1798	2416	2683
ENSG00000197603.14|CPLANE1	617	755	787	507	701	762
ENSG00000197608.11|ZNF841	406.65	598.82	558.83	327.64	453.65	506.12
ENSG00000197619.14|ZNF615	229	293	348	198.27	285.25	308
ENSG00000197620.11|CXorf40A	187.66	230.11	237.49	197.22	184.97	237.26
ENSG00000197622.13|CDC42SE1	2038.12	2347.37	2715.85	1655.56	2492.65	2409.19
ENSG00000197635.10|DPP4	155	215	211	183	201	288
ENSG00000197647.11|ZNF433	149.95	162.69	154.3	103	140.55	136.25
ENSG00000197653.15|DNAH10	81.96	145.64	123.28	113.63	98.6	134.28
ENSG00000197670.6|AL157838.1	11.02	18.01	24	29	26.02	24.01
ENSG00000197694.15|SPTAN1	5188.9	6734	7030	5167	5984	7061
ENSG00000197696.10|NMB	88	92	83	94	64	93
ENSG00000197702.13|PARVA	19	37	14	10	11	15
ENSG00000197712.12|FAM114A1	394	573	457	334	451	467
ENSG00000197713.15|RPE	631.73	686.96	615.18	438.93	640.66	639.12
ENSG00000197714.9|ZNF460	32.77	36.76	40.84	26.46	32.91	30.64
ENSG00000197724.11|PHF2	1282	1484	1639	1163	1468	1379
ENSG00000197728.11|RPS26	2900.53	3116.21	3609	2408.66	3439.81	3141.63
ENSG00000197746.14|PSAP	10591	12245	12346	9472	11435	12593
ENSG00000197747.9|S100A10	266	312	269	202	284	305
ENSG00000197753.10|LHFPL5	71.76	118.14	105.77	80.92	113.84	106.2
ENSG00000197756.9|RPL37A	10641	10753.94	11159	7705	11903	10673
ENSG00000197763.16|TXNRD3	140	153	135	99	145	185
ENSG00000197771.12|MCMBP	894	1052	1026	706	1063	1078
ENSG00000197774.12|EME2	447.22	749.46	713.88	635.14	572.5	804.07
ENSG00000197776.8|KLHDC1	12	17	15	5	6	11
ENSG00000197779.13|ZNF81	215	230	221	156	297	243
ENSG00000197780.9|TAF13	757	810	718	500	758	741
ENSG00000197782.14|ZNF780A	512.52	593.47	624.55	420.58	561.94	614.57
ENSG00000197785.13|ATAD3A	606.87	794.19	1139.31	819.95	799.04	841.15
ENSG00000197798.9|FAM118B	636	629	605	385	617	683
ENSG00000197808.12|ZNF461	154	187	180	114	202	198.49
ENSG00000197813.5|AC011450.1	41.73	51.71	44.05	40.56	43.65	49.48
ENSG00000197815.4|AC122129.1	38	49	25	29	25	36
ENSG00000197816.13|CCDC180	100.53	124.92	112.62	95.78	88.61	148.46
ENSG00000197818.11|SLC9A8	464	559	771	468	570	540
ENSG00000197822.11|OCLN	127.5	146.53	133.61	97.7	134	135.99
ENSG00000197841.15|ZNF181	400.05	440.74	470.44	282.82	450.19	457.84
ENSG00000197852.11|INKA2	2537	2345.04	3171	1912	2990.11	2721.05
ENSG00000197857.13|ZNF44	163	193.02	205.51	134	235.08	211.03
ENSG00000197858.11|GPAA1	627	847	1078	804	738	961
ENSG00000197860.10|SGTB	423.01	439.7	446.24	341.49	457.52	445.1
ENSG00000197863.9|ZNF790	204	245	224	161	245	282
ENSG00000197872.11|FAM49A	17253	18217	17089	12186	17131	18393
ENSG00000197879.16|MYO1C	726	1086	999	844	857	1106
ENSG00000197885.10|NKIRAS1	204.52	209.21	259.67	158.37	273.73	268.4
ENSG00000197892.13|KIF13B	702.02	840.95	917.67	620.02	703.63	761.81
ENSG00000197894.11|ADH5	3818.98	4194.99	4027	2941	4152.99	4250.99
ENSG00000197903.7|HIST1H2BK	58.9	54.82	124	72.96	103.9	88
ENSG00000197905.9|TEAD4	158	204	223	118	179	191
ENSG00000197912.15|SPG7	1896	2762	2851	2284	2307	2916
ENSG00000197921.6|HES5	97	37	118	45	94	64
ENSG00000197927.12|C2orf27A	37	36.83	47	36.79	28	48.85
ENSG00000197928.10|ZNF677	1051.81	1268	1173	795.87	1109.85	1287.68
ENSG00000197930.13|ERO1A	839	917	934.35	584.26	920	870
ENSG00000197933.13|ZNF823	81	88	56	79	69	91
ENSG00000197937.12|ZNF347	692	869	877	539	872	847
ENSG00000197948.11|FCHSD1	457.84	630.68	606.98	575.31	482.59	624.32
ENSG00000197951.9|ZNF71	295	340	381.91	254	300	333
ENSG00000197956.10|S100A6	56	42	58	51	49	69
ENSG00000197958.13|RPL12	7346.74	8889.96	8842.97	6169.99	8155.99	8413
ENSG00000197959.14|DNM3	418	477	531	296	457	452
ENSG00000197961.11|ZNF121	1090	1345	1487	1082	1267	1484
ENSG00000197965.12|MPZL1	748	847	926	545	749	839
ENSG00000197969.13|VPS13A	706	705	822	396	678	588
ENSG00000197976.12|AKAP17A	359.5	458.5	503.5	318.5	395	421.5
ENSG00000197976.12|PAR|Y|AKAP17A	359.5	458.5	503.5	318.5	395	421.5
ENSG00000197977.4|ELOVL2	1517	1677	1845	1151	1834	1884
ENSG00000197978.9|GOLGA6L9	216.66	479.53	400.33	216.63	299.96	349.54
ENSG00000197982.14|C1orf122	263.42	270.01	277.92	210.87	274.35	259.98
ENSG00000197989.14|SNHG12	188.17	255.94	195	168	226.92	313.83
ENSG00000197993.9|KEL	14	13	24	6	13	8
ENSG00000198000.12|NOL8	1019	1160	1116	795	1025	1165
ENSG00000198001.13|IRAK4	156	175	206	126	190	165
ENSG00000198003.12|CCDC151	20	37	29	23	20	30
ENSG00000198015.13|MRPL42	1678.63	1829.39	1803.87	1204	1884	1729.23
ENSG00000198018.7|ENTPD7	167	195	206	155	185	222
ENSG00000198026.8|ZNF335	762	905	1132	830	851	1022
ENSG00000198034.11|RPS4X	15746	17310	17292	11468	17159	16828
ENSG00000198039.11|ZNF273	263	364	335	259.17	312	410.45
ENSG00000198040.10|ZNF84	1869	2499	2498	1535	2184	2338
ENSG00000198042.11|MAK16	817.84	837.26	937.12	536.46	910.14	859.92
ENSG00000198046.12|ZNF667	650	823	841	612	820	861
ENSG00000198053.11|SIRPA	1254.02	1706	1731.58	1326.43	1398.12	1778.12
ENSG00000198055.11|GRK6	655	730	912	693	756	771
ENSG00000198056.14|PRIM1	599.42	754	758.89	473.83	693.12	703.38
ENSG00000198060.10|MARCH5	563	651	631	358	615	567
ENSG00000198064.13|NPIPB13	32.54	53.61	39.52	23.43	39.08	45.92
ENSG00000198075.10|SULT1C4	22	30	22	20	20	23
ENSG00000198081.11|ZBTB14	328	323	340	160	348	284
ENSG00000198087.7|CD2AP	539	591	625	433	572	618
ENSG00000198089.15|SFI1	505	797	845	605	663	827
ENSG00000198093.11|ZNF649	777.99	894.96	861	595.71	785.75	890.85
ENSG00000198105.14|ZNF248	190	256	256	177	299	305.32
ENSG00000198108.4|CHSY3	12	11	11	2	11	7
ENSG00000198121.13|LPAR1	105	128	114	69	128	101
ENSG00000198130.16|HIBCH	233	229	224	143	251	220
ENSG00000198131.14|ZNF544	58.86	63.99	35.59	35.55	39.09	48.02
ENSG00000198133.8|TMEM229B	46	48	42	40	44	30
ENSG00000198142.5|SOWAHC	363	347	392	296	335	380
ENSG00000198146.4|ZNF770	1324.54	1457.88	1346.53	933.22	1369.27	1506.46
ENSG00000198156.10|NPIPB6	8.12	22.7	12.31	16.96	12.63	9.33
ENSG00000198157.10|HMGN5	47	70	61	24	70	50
ENSG00000198160.14|MIER1	563	580	652	422	592	549
ENSG00000198162.12|MAN1A2	1613	1526	1913	1005	1790	1657
ENSG00000198169.9|ZNF251	231	290	312	184	260	271
ENSG00000198171.13|DDRGK1	724	957	1148	754	917	1060
ENSG00000198176.13|TFDP1	2817	3157	3180	2207	3246	3390
ENSG00000198182.13|ZNF607	450	506.92	622	423	468	533
ENSG00000198185.11|ZNF334	681	986	865	643	741	867
ENSG00000198189.11|HSD17B11	399	517	398	365	435	530
ENSG00000198198.16|SZT2	1053.59	1568.42	1659.19	1152.94	1311.27	1434.12
ENSG00000198205.6|ZXDA	35.99	47.49	55.44	34.11	40.98	57.29
ENSG00000198208.11|RPS6KL1	42	74	85	56	63	73
ENSG00000198216.12|CACNA1E	76	149	100	122	108	131
ENSG00000198218.11|QRICH1	2161	2738	2892	2077	2562	2753
ENSG00000198221.8|AFDN-DT	50.7	65.88	62.22	31.84	66.25	68
ENSG00000198231.13|DDX42	3812	4847	4459	3264	3912	4361
ENSG00000198237.8|AC131392.1	71.07	43.6	49.22	38.28	45.12	68.23
ENSG00000198242.14|RPL23A	9947.03	11042.98	11701.54	7761.67	11166.77	10459.43
ENSG00000198246.9|SLC29A3	8	15	13	11	15	17.08
ENSG00000198252.12|STYX	501	550	503	390	541	543
ENSG00000198258.10|UBL5	1201	1248	1149	949	1366	1247
ENSG00000198265.12|HELZ	1326	1500	1458	1054	1411	1386
ENSG00000198270.13|TMEM116	214	299	252	164	245	237
ENSG00000198276.16|UCKL1	488	735.96	859	690	597	751.97
ENSG00000198298.13|ZNF485	35	31	48	38	35	40
ENSG00000198300.14|PEG3	531.64	867.74	510.4	450.81	491.51	565.39
ENSG00000198301.12|SDAD1	1102	1362	1306.97	920	1251	1270
ENSG00000198315.11|ZKSCAN8	1610	1962	2032	1393	1892	1907
ENSG00000198324.13|PHETA1	155	189	237	167	188	259
ENSG00000198331.10|HYLS1	40	44	26	33	37	33
ENSG00000198342.10|ZNF442	36	71	56.23	63	60	70
ENSG00000198346.11|ZNF813	8.13	13.34	19.41	9.13	15.06	13.63
ENSG00000198355.5|PIM3	494	611	639	485	548	566
ENSG00000198356.11|ASNA1	1454	1633	2001	1382	1655	1955
ENSG00000198363.18|ASPH	3216	3497	3640	2455.22	3345	3556.59
ENSG00000198369.10|SPRED2	2006	2244	2689	1754	2369	2397
ENSG00000198373.12|WWP2	719	763	988	640	898	874
ENSG00000198380.12|GFPT1	1450	1664	1694	1136	1485	1667
ENSG00000198382.9|UVRAG	330	342	360	236	320.95	334
ENSG00000198393.8|ZNF26	423	536	548	392	488	526
ENSG00000198399.14|ITSN2	331	395	411	293	436	438
ENSG00000198406.7|BZW1P2	15.73	26.16	11.93	6.61	15.77	21.48
ENSG00000198408.14|OGA	2117	2679	2588	1806	2448	2576
ENSG00000198416.9|ZNF658B	110.74	123.55	100.67	101.72	102.86	109.13
ENSG00000198417.7|MT1F	23	28	24	16	14	16
ENSG00000198420.10|TCAF1	2918.74	3260.29	3352.81	2285.58	3046.73	3391.29
ENSG00000198429.9|ZNF69	72	85	107	61	80	92
ENSG00000198431.16|TXNRD1	4912	5473	5690	4072	5534	6063
