Ctrl_827_R1B1	LMP_827_R1B1	Ctrl_827_R2B1	LMP_827_R2B1	Ctrl_827_R3B2	LMP_827_R3B2
ENSG00000204745.4|AC083899.1	72.84	41.83	49.14	39.81	47.01	65.49
ENSG00000204758.7|AC008429.1	10	11	18	18	6	19
ENSG00000204789.4|ZNF204P	65	49	59	46	47	62
ENSG00000204802.3|AL590399.1	56.94	28.6	38.28	55.56	24.16	47.44
ENSG00000204815.10|TTC25	93	62	83	74	96	84
ENSG00000204822.7|MRPL53	236.8	253.26	290.72	250.88	344.49	438.77
ENSG00000204837.4|FGF7P3	48.75	27.85	23.59	32.25	66.5	58.02
ENSG00000204839.9|MROH6	52	57	43	56	55	97
ENSG00000204842.16|ATXN2	1085	807	1029	922	1090	1013
ENSG00000204843.12|DCTN1	5031	4391	4854	5334	5600	6085
ENSG00000204851.6|PNMA8B	37	31	15	28	32	53
ENSG00000204852.15|TCTN1	1371.26	1222.53	1527.12	1494.71	1588.72	1529.01
ENSG00000204856.12|FAM216A	367	303	324	339	349.59	400.09
ENSG00000204859.13|ZBTB48	461	361	333	386	441	458
ENSG00000204899.6|MZT1	279	172	315	306	380	312
ENSG00000204920.11|ZNF155	141.81	138.37	140.37	149.88	112.84	148.12
ENSG00000204922.5|UQCC3	180.11	153.3	118	115.7	211.55	233.19
ENSG00000204923.4|FBXO48	51	33	40	26	51	58
ENSG00000204934.10|ATP6V0E2-AS1	304.34	248.36	152.33	217.54	383.19	334.58
ENSG00000204946.10|ZNF783	713.93	625.64	733.42	726.84	714.45	992.62
ENSG00000204947.9|ZNF425	248	244	119	204	252	333
ENSG00000204954.10|C12orf73	214.94	224	243.97	263.31	241.3	278
ENSG00000204956.5|PCDHGA1	31.9	21.98	17.45	18.89	19.62	18.67
ENSG00000204963.6|PCDHA7	10.94	17.78	13.36	5.56	28.49	29.34
ENSG00000204965.9|PCDHA5	93.32	80.97	72.02	73.99	86.05	156.37
ENSG00000204970.9|PCDHA1	6.65	15.49	7.46	12.95	12.38	19.38
ENSG00000204977.10|TRIM13	365.34	289.9	317.23	343.78	404.66	415.07
ENSG00000204991.11|SPIRE2	316	271	215	262	321	335
ENSG00000205041.1|AC118344.1	28	23	17	6	30	29
ENSG00000205060.11|SLC35B4	2185	1851	1208	1610	2355	2419
ENSG00000205084.11|TMEM231	905	750.99	915.27	858.03	861.04	973.8
ENSG00000205085.11|FAM71F2	38	44	47	21	42	34
ENSG00000205089.7|CCNI2	5.43	8.3	24.16	2.08	12.49	8.13
ENSG00000205090.9|TMEM240	51	35	65	33	54	61
ENSG00000205129.8|C4orf47	22	38	97	65	35	58
ENSG00000205133.11|TRIQK	169	100	182	143	134	154
ENSG00000205138.3|SDHAF1	124	92	84	79	120	114
ENSG00000205155.8|PSENEN	519.25	463.83	680.13	704.26	587.73	643.89
ENSG00000205181.6|LINC00654	202	182	138	191	242	272
ENSG00000205189.12|ZBTB10	482.32	377.75	575.1	502.33	492.74	556.8
ENSG00000205208.5|C4orf46	374	215	262	225	396	338.44
ENSG00000205213.14|LGR4	1587	1082	917	955	1632	1406
ENSG00000205220.12|PSMB10	114.99	117.3	113.36	108.47	146.66	196.9
ENSG00000205221.12|VIT	6	10	3	9	11	17
ENSG00000205238.9|SPDYE2	26.41	36.17	22.89	43.95	9.29	25.52
ENSG00000205250.9|E2F4	1206	969	1015	1036	1358	1365
ENSG00000205268.10|PDE7A	330.87	266	224	243	367	305.81
ENSG00000205269.6|TMEM170B	724	590	505	581	831	764
ENSG00000205277.9|MUC12	51.53	57.65	41.17	42.71	56.12	57.52
ENSG00000205302.7|SNX2	1911	1580	1725	1929	2007	2110
ENSG00000205307.12|SAP25	16.4	18.88	11.89	3.86	20.66	23.33
ENSG00000205309.14|NT5M	75	71	82	67	84	116
ENSG00000205323.9|SARNP	1196.21	936.09	1150.19	1164.89	1257.38	1154.35
ENSG00000205336.11|ADGRG1	3554	2681	2109	2071	3534	3156
ENSG00000205339.10|IPO7	4626.99	3633	4255.99	4202.99	5024.99	4735.98
ENSG00000205352.11|PRR13	1273.46	1174.79	970.5	1282.85	1493.45	1565.61
ENSG00000205356.9|TECPR1	560	538	422	439	632	752
ENSG00000205363.5|INSYN1	266	220	243	226	336	282
ENSG00000205364.4|MT1M	14	14	9	25	26.1	16
ENSG00000205403.13|CFI	29.39	29	10.28	31	38	40
ENSG00000205413.8|SAMD9	945	815	655	816	1010	941
ENSG00000205423.11|CNEP1R1	290	231	289	294	328	334
ENSG00000205449.11|NBPF22P	96.94	70.76	74.94	66.75	86.96	101.95
ENSG00000205464.12|ATP6AP1L	54	50	65	56	48	67
ENSG00000205476.9|CCDC85C	415.98	293.99	513.06	447.12	444.71	446.06
ENSG00000205485.13|AC004980.1	57.63	44.99	72.99	42.17	48.28	87.34
ENSG00000205517.12|RGL3	468	453	572	510	465	562
ENSG00000205531.13|NAP1L4	2126	1501	1797	1725	2330	2133
ENSG00000205534.6|SMG1P2	91.54	81.26	177.21	117.01	75.59	73.56
ENSG00000205542.11|TMSB4X	25157.98	22135	24981.97	24991.99	26288.97	30539.92
ENSG00000205544.4|TMEM256	232	197	263	253	270.64	341.88
ENSG00000205560.12|CPT1B	146.47	134.68	120.51	126.68	113.32	135.56
ENSG00000205571.13|SMN2	416.66	374.02	426.56	475.45	367.72	400.5
ENSG00000205572.9|SERF1B	558.35	397.71	402.21	481.68	584.86	493.66
ENSG00000205581.11|HMGN1	2962	2214	2897	3132	3405.99	3184.99
ENSG00000205583.13|STAG3L1	128.45	100.73	108.22	121.04	144.78	136.35
ENSG00000205593.12|DENND6B	158.45	163.59	146.04	123.91	145.1	190.19
ENSG00000205609.12|EIF3CL	1589.12	1067.12	917.1	1059.43	1566.6	1566.98
ENSG00000205629.12|LCMT1	396	322	477	401	441	476
ENSG00000205643.11|CDPF1	102	111	142	119	152	133
ENSG00000205659.10|LIN52	251	176	173	196	271	229
ENSG00000205670.11|SMIM11A	93.43	199.63	123.86	142.98	110	151.12
ENSG00000205683.11|DPF3	311	201	303	255	317	270
ENSG00000205702.11|CYP2D7	31.12	35.86	52.9	55.22	62.01	54.52
ENSG00000205707.10|ETFRF1	272.98	198.78	223.08	224.74	265.6	239.66
ENSG00000205710.4|C17orf107	7.53	12	9.63	7.53	11.49	12.14
ENSG00000205726.15|ITSN1	807	671.92	756	707	885	799
ENSG00000205730.6|ITPRIPL2	1540.84	1242.96	1901.7	1317.17	1686.75	1760.44
ENSG00000205746.9|AC126755.1	321.18	263.35	737.57	324.32	315.82	429.26
ENSG00000205758.12|CRYZL1	421	307	602	503	469	496
ENSG00000205763.13|RP9P	173.09	144.18	385.51	269.95	178.37	236.36
ENSG00000205765.9|C5orf51	1518	1076	1419	1323	1649	1524
ENSG00000205771.6|CATSPER2P1	12.01	9.04	24.49	19.03	17.26	19.05
ENSG00000205791.3|LOH12CR2	27	33	39	25	32	44
ENSG00000205795.4|CYS1	24	16	25	25	29	37
ENSG00000205808.5|PLPP6	263	235	149	216	268	287
ENSG00000205861.11|PCOTH	23.6	24.98	11	13.69	23.2	30.58
ENSG00000205885.7|C1RL-AS1	108.55	96.87	107.19	101.6	121.53	125.43
ENSG00000205903.7|ZNF316	1075	933	1366	1173	1199	1268
ENSG00000205913.6|SRRM2-AS1	16	11	12	12	29	21
ENSG00000205918.9|PDPK2P	82.08	67.49	86.76	50.61	71.32	44.86
ENSG00000205927.5|OLIG2	2301	1645	813	1231	2346	2130
ENSG00000205929.11|C21orf62	53.93	26.69	16.97	12.62	25.84	17.29
ENSG00000205937.12|RNPS1	3219.99	2499	2893	2688	3599	3313.99
ENSG00000205978.6|NYNRIN	49	48	39	64	56	62
ENSG00000205981.8|DNAJC19	505	431.9	581	476	563	574.69
ENSG00000206053.13|JPT2	1890.83	1590.94	1530.93	1631.89	2159.92	2107.91
ENSG00000206077.11|ZDHHC11B	29.86	22.28	21	30.84	27.86	29.92
ENSG00000206120.11|EGFEM1P	24	12	22	10	32	25
ENSG00000206140.11|TMEM191C	14.14	8	11.38	9	6.35	16.34
ENSG00000206149.10|HERC2P9	573.78	448.22	475.31	420.93	516.93	564.55
ENSG00000206190.11|ATP10A	393	276	540	323	451	390
ENSG00000206195.10|DUXAP8	302.31	265.39	199.82	253.02	345.82	314.89
ENSG00000206262.9|FOXL2NB	9	10	8	14	12	9
ENSG00000206337.10|HCP5	6	15	10	18	22	12
ENSG00000206341.7|HLA-H	27.85	30.36	31.67	49.36	32.85	34.65
ENSG00000206344.7|HCG27	4	6.16	7.91	10.35	13	11
ENSG00000206417.8|H1FX-AS1	58.85	19.18	32.52	52.51	63.18	54
ENSG00000206418.4|RAB12	647	529	891	719	796	768.99
ENSG00000206432.4|TMEM200C	38	26	32	38	34	48
ENSG00000206503.13|HLA-A	6727.14	6109.9	10723.42	9489.96	9267.67	10250.45
ENSG00000206527.10|HACD2	2600	1817	2808	2239	2842	2536
ENSG00000206530.11|CFAP44	249.79	164.97	186.92	190.36	256.43	240.2
ENSG00000206532.2|AC117402.1	1	10	12	3	11	3
ENSG00000206535.8|LNP1	144	80	85	83	118	121
ENSG00000206557.6|TRIM71	134	68	58	68	120	117
ENSG00000206560.11|ANKRD28	768	508	1284	794	898	698
ENSG00000206561.13|COLQ	9.45	3	19.21	10	12	3
ENSG00000206562.11|METTL6	374	317	327	368	389	399
ENSG00000206567.9|AC022007.1	47	35	52.73	55.94	48.98	65
ENSG00000206573.8|THUMPD3-AS1	255.14	201.14	400.12	270.7	313.88	316.42
ENSG00000210082.2|MT-RNR2	67184	55733	81392	80165	73392	73043
ENSG00000211445.12|GPX3	3145	4076	3745	5475	3435	5786
ENSG00000211448.11|DIO2	216	221	91	184	278	326
ENSG00000211450.10|SELENOH	424	401	391	429	550	595
ENSG00000211451.12|GNRHR2	25.83	36.98	43.6	51.52	45.8	45.84
ENSG00000211454.14|AKR7L	10	9	18	13	14.46	15.01
ENSG00000211455.8|STK38L	1238	948	1389	1190	1235	1231
ENSG00000211456.11|SACM1L	1165	895	997	1063	1323	1260
ENSG00000211459.2|MT-RNR1	5081	4283	10795	9171	6646	7211
ENSG00000211460.12|TSN	1636	1321	1521	1571	1837	1823
ENSG00000211584.14|SLC48A1	613	575	455	469	736	741
ENSG00000211829.9|TRDC	2397.05	1615.07	1623.63	1963.18	3027.1	2564.17
ENSG00000212123.4|PRR22	26.24	22.79	11	17.37	30	23.67
ENSG00000212127.5|TAS2R14	20.27	8.07	8.74	26.86	20.76	8.74
ENSG00000212694.8|LINC01089	108.19	133.9	150.74	105.63	157.68	176.42
ENSG00000212719.11|C17orf51	1253.39	979	796.54	788	1137	1171
ENSG00000212747.4|RTL8B	326.32	311	246	307	514	490.7
ENSG00000212802.4|RPL15P3	16.74	7.6	13.41	8.78	14.05	14.03
ENSG00000212864.3|RNF208	44	60	47	52	83	86
ENSG00000212907.2|MT-ND4L	25678	20825	16927	20870	28037	28692
ENSG00000212916.4|MAP10	24	30	19	23	25	35
ENSG00000212978.6|AC016747.1	195	177	162	167	229	220
ENSG00000213015.9|ZNF580	380	369.36	421.9	393	473.04	459.47
ENSG00000213020.10|ZNF611	284.21	241.63	221.46	302	319.58	296.12
ENSG00000213024.11|NUP62	1694.46	1362.52	1146.32	1260.75	2019.64	1869.41
ENSG00000213047.13|DENND1B	350	263	235	274	368	363
ENSG00000213058.3|AL365357.1	47	38	83.56	52.36	66	78.63
ENSG00000213062.4|AL021068.1	16	10	8	2	10	16
ENSG00000213064.10|SFT2D2	1719	1530	2299	2293	1778	1913
ENSG00000213066.13|FGFR1OP	340.4	234.57	358.92	329.44	338.01	332.94
ENSG00000213073.4|AL353625.1	8	10	9	8	12	11
ENSG00000213079.9|SCAF8	1029.06	721.17	1149.44	1025.77	1166.03	1061.09
ENSG00000213085.10|CFAP45	14	9	38	33	14	13
ENSG00000213089.4|PDCL3P5	12.52	10.6	11.5	16.77	9.48	12.39
ENSG00000213096.10|ZNF254	888.52	645.36	659.29	684.95	872.04	874.61
ENSG00000213123.11|TCTEX1D2	249.34	199	206.87	205.99	290.2	325.7
ENSG00000213139.8|CRYGS	86	101	50	89	84	145
ENSG00000213145.9|CRIP1	20	32.17	44	37	35	50
ENSG00000213160.10|KLHL23	594.87	387.22	283	386	685.39	610
ENSG00000213178.3|RPL22P1	224.57	158.99	199.78	202.12	238.39	205.85
ENSG00000213186.8|TRIM59	146.79	106.89	98.49	100.17	136.42	133.86
ENSG00000213189.5|BTF3L4P2	38.87	42.69	25.66	25.99	53.39	52.64
ENSG00000213190.3|MLLT11	2861.18	2517.18	2572.17	3029.44	3204.8	3673.31
ENSG00000213199.8|ASIC3	60	59	48	33	68	62
ENSG00000213221.5|DNLZ	73.8	112.44	84.84	87.66	111.53	144.27
ENSG00000213222.3|AC093724.1	31	18	20.03	16	16	28
ENSG00000213246.7|SUPT4H1	697.21	571.95	787.89	723.72	800.98	784.71
ENSG00000213281.5|NRAS	2650	2264	2834	2683	3052	3223
ENSG00000213297.8|ZNF625-ZNF20	167.31	96.37	110.48	187.18	118.8	182.24
ENSG00000213300.5|HNRNPA3P6	26.54	33.88	35.26	30.93	47.13	24.58
ENSG00000213337.9|ANKRD39	146.34	136.4	118.33	124.69	165.77	205.04
ENSG00000213339.9|QTRT1	1246	1271	999	1025	1504	1550
ENSG00000213341.11|CHUK	515	410	415	450	617	634
ENSG00000213347.10|MXD3	180.18	143.15	159.42	158.89	308.87	217.66
ENSG00000213366.13|GSTM2	1219.84	1178.07	1782.34	1688.39	1209.72	1525.1
ENSG00000213380.15|COG8	725.44	711.18	588.59	605.4	771.36	848.09
ENSG00000213385.3|AC105052.2	17.96	13.11	30.03	23.64	12.11	29.43
ENSG00000213390.11|ARHGAP19	642	417.95	559.24	515.16	768	632.68
ENSG00000213397.10|HAUS7	248	178	143	126.32	315.17	271
ENSG00000213398.7|LCAT	354.88	291.26	427.43	320.16	408.44	433.14
ENSG00000213420.8|GPC2	240	165	159	209	237	259
ENSG00000213442.5|RPL18AP3	27.01	15.62	21.6	22.93	16.39	26.46
ENSG00000213443.2|AC007068.1	8.46	6.71	12.57	11.93	19.48	13.98
ENSG00000213445.10|SIPA1	230	193	152	157	274	266
ENSG00000213462.5|ERV3-1	356.22	292.27	334.18	296.31	387	372.47
ENSG00000213463.5|SYNJ2BP	880	633.17	664.12	664	840.37	860.85
ENSG00000213465.8|ARL2	583.87	453	353	379	682	656
ENSG00000213468.6|FIRRE	72	66.73	42	45	79	101
ENSG00000213516.10|RBMXL1	801.39	579.44	466.85	641.91	790.08	872.13
ENSG00000213523.10|SRA1	785	680	569.48	702	905	913.07
ENSG00000213533.12|STIMATE	737.14	707.46	569.99	646.28	875.79	853.4
ENSG00000213551.5|DNAJC9	1153.74	827.35	811.15	912.14	1318.06	1175.77
ENSG00000213553.4|RPLP0P6	18.33	13.12	23.26	19.23	21.37	25.4
ENSG00000213563.6|C8orf82	330	340	302	321	421	467
ENSG00000213578.6|CPLX3	24.24	34.08	67.14	40.09	25.07	26.73
ENSG00000213585.11|VDAC1	4922	3853	6085	5467.98	5194.99	5178.97
ENSG00000213588.6|ZBTB9	486.34	378.57	331.12	393.03	478.67	478.5
ENSG00000213593.10|TMX2	2119.09	1795.19	2291.74	1995.32	2303.01	2359.58
ENSG00000213599.10|SLX1A-SULT1A3	527.82	517.3	343.74	436.64	537.47	637.28
ENSG00000213614.9|HEXA	991.59	764.32	1518.36	1184.34	1206.7	1149.79
ENSG00000213619.10|NDUFS3	711.46	641.79	893.84	815.36	767.86	826.61
ENSG00000213625.9|LEPROT	1058.85	853	1401.8	1213.96	1330	1254.85
ENSG00000213626.13|LBH	1893	1466	5899	2597	1781	1829
ENSG00000213638.6|ADAT3	12.39	5.68	3.21	6.26	22.35	21.45
ENSG00000213639.10|PPP1CB	10217.37	7745.01	8964.7	9968.49	12371.13	11267.86
ENSG00000213648.10|SULT1A4	21.52	5.99	34.72	15.78	40.23	35
ENSG00000213654.10|GPSM3	50	29	34	26	28	26
ENSG00000213658.11|LAT	102.93	108.57	80.34	87.91	92.09	134.98
ENSG00000213672.8|NCKIPSD	381	391	653	602	494	591
ENSG00000213676.13|ATF6B	1908	1493	2035	1883	2118	1953
ENSG00000213689.14|TREX1	307.24	242.83	242.17	201.29	381.15	424.11
ENSG00000213694.5|S1PR3	411	312	2135	907	420	399
ENSG00000213699.9|SLC35F6	915.64	799	586	676.84	998.65	1079.86
ENSG00000213713.3|PIGCP1	59.61	70.12	63.32	52.32	60.75	67.38
ENSG00000213719.8|CLIC1	5931	4578	6311	5717	6410	6116
ENSG00000213722.9|DDAH2	822	827	1097	1031	1099	1285
ENSG00000213741.10|RPS29	812	704.53	1330.63	989.68	909.35	1036.59
ENSG00000213742.6|ZNF337-AS1	98	56.45	71.89	79.06	53.36	112.02
ENSG00000213753.11|CENPBD1P1	1268.68	1073.39	1281.61	1221.33	1365.06	1412.85
ENSG00000213760.10|ATP6V1G2	59.79	47.43	103.57	75.34	49.58	72.78
ENSG00000213762.12|ZNF134	743	599	727	714	730	764
ENSG00000213780.11|GTF2H4	594.25	500.57	543.27	614.22	658	720.98
ENSG00000213782.7|DDX47	1409.69	1133.93	1683.69	1701.6	1532	1716.74
ENSG00000213793.5|ZNF888	331.52	279.4	187.12	241.54	331.79	351.7
ENSG00000213799.12|ZNF845	354.98	219	253.68	238.62	332	280.82
ENSG00000213801.4|ZNF321P	50.91	61.14	52	40.47	90	91
ENSG00000213839.4|TMX2P1	67	60	74.26	68	87	70.42
ENSG00000213853.10|EMP2	642	519	1305	1072	945	777
ENSG00000213859.6|KCTD11	408	334	472	437	444	519
ENSG00000213865.7|C8orf44	10	19.12	18	17.32	14	12.25
ENSG00000213866.3|YBX1P10	13.02	8.02	4.02	11.32	21.13	13.06
ENSG00000213888.3|LINC01521	41	37	22	25	52	68
ENSG00000213889.10|PPM1N	36	52.11	74	71	38	61
ENSG00000213903.9|LTB4R	150	112	99	115	110	142
ENSG00000213904.8|LIPE-AS1	11	36.05	17.86	18	30.02	30.67
ENSG00000213906.10|LTB4R2	59.86	57.27	37.07	45.2	75.07	83.86
ENSG00000213918.10|DNASE1	302.72	247.62	291.35	298.92	301.39	336.38
ENSG00000213920.9|MDP1	183.54	147.66	151.08	151.89	229.35	245.1
ENSG00000213923.12|CSNK1E	1982	1705.35	3787.28	3117.84	2126.68	2412.83
ENSG00000213928.8|IRF9	190.25	229.49	389.02	331.49	305.99	385.24
ENSG00000213930.11|GALT	226.6	195.27	194.17	273.75	210.57	232.46
ENSG00000213949.9|ITGA1	116.23	39.27	103.36	76.58	102.33	79.25
ENSG00000213963.6|AC019080.1	49.18	47.65	58	47	56.41	53
ENSG00000213965.3|NUDT19	329	326	254	303	320	369
ENSG00000213967.10|ZNF726	109	70.9	98.17	114.97	116	112.92
ENSG00000213976.4|AC010615.1	48	43	33	40	66	41
ENSG00000213977.8|TAX1BP3	583.65	602.31	540.76	501.98	698.02	884.99
ENSG00000213983.11|AP1G2	469.37	594.05	540.29	704.47	505.21	706.3
ENSG00000213988.11|ZNF90	79.01	46	79	64	80.01	76
ENSG00000213995.11|NAXD	305.96	257	387	294.96	338	388.56
ENSG00000213996.13|TM6SF2	265.63	272	318.06	297.39	282.07	363
ENSG00000213999.16|MEF2B	11.69	23.61	7.13	3.62	18.69	41.51
ENSG00000214013.9|GANC	410.82	345.68	336.26	427.83	430.47	492.38
ENSG00000214018.3|RRM2P3	9.01	12.01	13	15.04	8.01	10
ENSG00000214021.16|TTLL3	1216.42	1252.43	2175.46	1812.73	1468.38	1676.67
ENSG00000214022.11|REPIN1	1801	1665.98	1548	1451	2085.43	2195
ENSG00000214026.11|MRPL23	344	291	288	320	402	430
ENSG00000214029.5|ZNF891	198.37	146.54	156.79	129.19	166.85	132.32
ENSG00000214046.8|SMIM7	1789.43	1319.35	1835.04	1735.53	1932.24	1791.06
ENSG00000214050.8|FBXO16	57	54	46.05	72.68	68	86.09
ENSG00000214063.11|TSPAN4	120	123	98	104	135	146
ENSG00000214078.12|CPNE1	3941.43	3105.81	4489.47	4126.97	4452.36	4242.59
ENSG00000214087.8|ARL16	390.39	415	335	353	559.76	568
ENSG00000214106.8|PAXIP1-AS2	221.5	182.66	187.73	169.21	247.89	249.25
ENSG00000214110.3|LDHAP4	20.02	26.67	41.91	55.82	38.33	50.58
ENSG00000214113.10|LYRM4	514	383	476	409	566	537
ENSG00000214114.9|MYCBP	308.02	268.65	294.8	277	374	359.96
ENSG00000214135.8|AC132008.2	320.99	280.44	615.36	423.48	381.58	318.54
ENSG00000214160.9|ALG3	836	765	457	553	852	857
ENSG00000214174.8|AMZ2P1	162.12	137.14	328.31	208.1	186.29	166.06
ENSG00000214176.9|PLEKHM1P1	219.29	205.62	301.76	249.19	224.83	277.45
ENSG00000214189.9|ZNF788P	139.66	156.91	66.38	120.72	178.11	181.67
ENSG00000214193.10|SH3D21	156.55	140.1	790.64	574.21	162.5	186.49
ENSG00000214194.9|SMIM30	717	589	682	640	726	863
ENSG00000214198.8|TTC41P	14	11	4	10.6	18	19
ENSG00000214223.4|HNRNPA1P10	23.14	23.37	24.4	12.29	26.64	14.96
ENSG00000214226.9|C17orf67	25	13	2	14	14	19
ENSG00000214253.8|FIS1	1277	1138	1098	1275	1435	1498
ENSG00000214274.9|ANG	21.22	14.22	153.66	98.08	25.67	12.57
ENSG00000214279.13|SCART1	18	21	20	4	23	16
ENSG00000214290.8|COLCA2	25	24	24	46	17.73	39
ENSG00000214293.8|APTR	121	93	81	113	123	117
ENSG00000214300.7|SPDYE3	84	82.7	63	78.41	95.51	98.81
ENSG00000214309.5|MBLAC1	27	26	9	12	25.12	39
ENSG00000214331.8|AC009053.1	75.38	57.66	83.39	60.39	82.38	88.14
ENSG00000214338.10|SOGA3	71.23	64.51	53.13	107.85	139.73	134.89
ENSG00000214353.7|VAC14-AS1	86.77	76.42	87	117	77.77	125
ENSG00000214357.8|NEURL1B	1451.64	1089.75	905.04	1046.46	1588.42	1531.76
ENSG00000214367.7|HAUS3	502	403.9	613.56	511.9	566.77	522.33
ENSG00000214381.5|LINC00488	44	64	17	55	46	65
ENSG00000214389.2|RPS3AP26	7.84	14.23	14.22	11.68	6.84	13.55
ENSG00000214413.8|BBIP1	309.4	243.06	370.04	276.57	358.4	291.5
ENSG00000214425.7|LRRC37A4P	146.36	162.85	114.75	129.9	239.8	206.76
ENSG00000214435.8|AS3MT	552	436	434	468.28	541	627.69
ENSG00000214447.4|FAM187A	62.52	74.49	29.19	59.12	71.29	73.9
ENSG00000214517.10|PPME1	1744	1582	2348	2022	1953	2079
ENSG00000214530.9|STARD10	69.05	58.96	78	78	92	106.41
ENSG00000214548.17|MEG3	16411	13087.1	44319.99	23793.99	19771.98	18370.99
ENSG00000214562.14|NUTM2D	124.32	89.7	67.19	100.77	151.2	222.14
ENSG00000214575.9|CPEB1	114.82	90	232	187.97	116.57	151.67
ENSG00000214578.5|HMGN2P15	15.02	5.02	6.02	7.01	15.1	13.02
ENSG00000214595.11|EML6	153	115	54	106	116	158
ENSG00000214654.8|B3GNT10	33	27	20	18	33	38
ENSG00000214655.10|ZSWIM8	1630.73	1588.65	2342.85	2186.54	2013	2113.16
ENSG00000214706.10|IFRD2	942.99	808.55	550.42	604.06	1097.39	1064.61
ENSG00000214717.12|PAR|Y|ZBED1	228.5	176.19	133	176	288	275.5
ENSG00000214717.12|ZBED1	228.5	176.19	133	176	288	275.5
ENSG00000214719.12|AC005562.1	254.6	207.3	201.2	200.34	312.67	253.84
ENSG00000214736.7|TOMM6	1095.53	969.76	986.17	1120.06	1205.27	1293.95
ENSG00000214753.3|HNRNPUL2	4931.85	3740.01	4786.12	4612.02	5407.15	4981.94
ENSG00000214756.8|CSKMT	77.7	70.01	61.46	78.8	106.75	112.67
ENSG00000214765.8|SEPT7P2	219.97	164.03	230.02	215.02	245	234
ENSG00000214776.12|AC092821.1	37.08	16.87	22.94	23.11	37.91	28.87
ENSG00000214783.9|POLR2J4	111.72	104.08	161.83	127.91	126.88	157.28
ENSG00000214796.8|AC098934.1	8	12	4	11	11	21
ENSG00000214826.5|DDX12P	172.69	130.11	130.03	129.57	196.33	176.86
ENSG00000214827.10|MTCP1	86.69	58.39	79.26	60.23	95.11	82.47
ENSG00000214837.8|LINC01347	56.37	59	88.87	65.99	56.19	51.69
ENSG00000214870.8|AC004540.1	24	22	24	20	39	39
ENSG00000214922.9|HLA-F-AS1	28.23	30.09	56.51	50.03	49.59	55.86
ENSG00000214941.8|ZSWIM7	324	244	242	276	307	295
ENSG00000214944.9|ARHGEF28	88	80	62	97	114	102
ENSG00000214960.10|ISPD	74	42	31	48	74	72
ENSG00000214967.5|NPIPA7	130.97	40.83	262.46	201.99	133.55	100.52
ENSG00000215012.9|RTL10	931.47	881.84	2315.57	1909.48	1187.32	1315.27
ENSG00000215014.5|AL645728.1	11	15	11	14	9	23
ENSG00000215021.8|PHB2	2114.81	1868.24	2339.58	2044.65	2471.27	2507.75
ENSG00000215030.5|RPL13P12	33.96	27.87	51.55	34.05	55.03	93.85
ENSG00000215032.2|GNL3LP1	24.28	12.95	19.3	14	32	17
ENSG00000215039.6|CD27-AS1	518.85	451	948.4	745.52	578.67	765.23
ENSG00000215041.10|NEURL4	1114.16	1044	875	891	1143	1235
ENSG00000215067.9|ALOX12-AS1	57	32	78.91	65	57	41.95
ENSG00000215068.7|AC025171.2	18	11	8	7	21	20
ENSG00000215105.4|TTC3P1	327.27	186.94	235.9	211.29	250.84	249.79
ENSG00000215114.9|UBXN2B	940	658	701	717	950	835
ENSG00000215126.10|CBWD6	144.92	58.5	144.27	108.71	157.53	223.63
ENSG00000215154.6|AC141586.1	109.99	91	139.02	107.89	107.34	121.62
ENSG00000215158.9|AC138409.2	89.55	43.27	61.7	46.6	93.78	65.28
ENSG00000215190.9|LINC00680	162.24	169.38	113.45	139.8	189.94	213.89
ENSG00000215193.12|PEX26	971.18	892.97	817.34	920.66	1167.2	1213.4
ENSG00000215251.4|FASTKD5	701	625	627	581	793	793
ENSG00000215252.11|GOLGA8B	2506.58	2276.28	3855.08	3051.73	2727.9	3060.69
ENSG00000215256.3|DHRS4-AS1	350.84	269.35	332.95	290.77	427.9	380.37
ENSG00000215271.7|HOMEZ	261	211	118	165	244.65	245
ENSG00000215301.10|DDX3X	8948	7218	9251	9354	10401.99	10441
ENSG00000215305.10|VPS16	1397.62	1265.31	970.19	1224.49	1488.51	1624.7
ENSG00000215374.5|FAM66B	31	17.08	30	29.49	39	36.91
ENSG00000215375.6|MYL5	169.06	228.49	189.02	207.93	230.61	364.57
ENSG00000215386.12|MIR99AHG	289	135	258	195	260	240
ENSG00000215421.9|ZNF407	306	214	252	215	360	302
ENSG00000215424.9|MCM3AP-AS1	130.24	93.46	101.62	63.01	127.48	115.23
ENSG00000215440.12|NPEPL1	603	600	592.72	720.7	754.76	917.75
ENSG00000215458.8|AATBC	12	22	8	13	16	36
ENSG00000215472.10|RPL17-C18orf32	262.32	134.3	212.4	307.11	250.32	286.34
ENSG00000215492.6|HNRNPA1P7	21.59	8.65	13.34	21.83	16.82	14.81
ENSG00000215493.3|AC007731.1	36	30.06	69.39	64.2	30.24	40.18
ENSG00000215630.6|GUSBP9	21.82	18.66	21.85	26.49	34.93	30.99
ENSG00000215695.1|RSC1A1	45.01	0	27.06	12.77	49.7	50.03
ENSG00000215712.10|TMEM242	194	171	204	201	194	250
ENSG00000215717.6|TMEM167B	840.94	719.21	1606.36	1241.1	930.22	1051.9
ENSG00000215769.8|ARHGAP27P1-BPTFP1-KPNA2P3	93.68	90.22	113.87	73.62	78.54	118.13
ENSG00000215784.6|FAM72D	228.33	131.55	118.77	118.78	278.78	205.32
