Ctrl_417_R1B1	LMP.Olap_417_R1B1	Ctrl_417_R2B2	LMP.Olap_417_R2B2	Ctrl_417_R3B2	LMP.Olap_417_R3B2
ENSG00000033178.13|UBA6	723	689	676	581	842	636
ENSG00000033327.13|GAB2	2237	2232	2032	1723	1950	1799
ENSG00000033627.16|ATP6V0A1	5378	5383	4283	3671	4760	4580
ENSG00000033800.13|PIAS1	1400.35	1291.34	1175.13	1042.09	1374.23	1062.65
ENSG00000033867.16|SLC4A7	752	740	546	509	1781	1264
ENSG00000034053.14|APBA2	312	343	327	243	424	487
ENSG00000034152.18|MAP2K3	870	890	618	497	843	994
ENSG00000034510.6|TMSB10	8775	9071	8773	8177	13542	12660
ENSG00000034533.11|ASTE1	226.97	152.59	140.73	128.09	152.68	161.56
ENSG00000034677.13|RNF19A	931.78	887.9	792.73	741.5	822	602
ENSG00000034693.15|PEX3	325	379	317	305	417	305
ENSG00000034713.8|GABARAPL2	1338	1220	1041	887	1202	863
ENSG00000035115.21|SH3YL1	671.2	494	513	392	575	288
ENSG00000035141.8|FAM136A	1736	1696	1339	1208.99	1725	1563
ENSG00000035403.17|VCL	6582.18	6141.3	5226.6	4094.23	7917.99	7175.55
ENSG00000035499.13|DEPDC1B	187	164	160	177	204	185
ENSG00000035664.11|DAPK2	118	140	107	96	118	113
ENSG00000035681.9|NSMAF	1353	1166	1060	893	1293	1069
ENSG00000035687.10|ADSS	878	857	721	660	859	756
ENSG00000035862.12|TIMP2	15898.59	16422.76	13871.45	12871.07	16601.97	14243.98
ENSG00000035928.16|RFC1	3400	3096	2881	2573	3056	2570
ENSG00000036054.13|TBC1D23	917	867	834	698	1293	869
ENSG00000036257.13|CUL3	2600	2300	1962	1577	2132	1739.96
ENSG00000036448.10|MYOM2	50	44	31	29	28	22
ENSG00000036530.8|CYP46A1	81	90	57	74	92	85
ENSG00000036549.13|AC118549.1	1116	1002	971	776	1025	699
ENSG00000036672.16|USP2	151	155	98.32	106	128	154
ENSG00000037042.9|TUBG2	1462.2	1529.07	917.87	824.21	1083.78	1266.71
ENSG00000037241.7|RPL26L1	498.88	428.95	312	254.89	434.09	383.97
ENSG00000037280.16|FLT4	47	62	33	35	18	33
ENSG00000037474.15|NSUN2	1543	1246	1153	1043	1265	1102
ENSG00000037637.11|FBXO42	723	740	610	509	614	481
ENSG00000037749.12|MFAP3	703	732	639	551	639	506
ENSG00000037757.14|MRI1	1571.71	1508.05	1146.58	1119.08	1158.65	1209.6
ENSG00000037897.17|METTL1	226	197	145	105	162	172
ENSG00000037965.6|HOXC8	161	162	112	117	223	198
ENSG00000038002.9|AGA	239	208	145	121	212	148
ENSG00000038210.13|PI4K2B	459.8	503.18	401.82	386.71	727.49	616.61
ENSG00000038219.13|BOD1L1	1983	1879	1787	1520	1617	1225
ENSG00000038274.17|MAT2B	1116	1018	868	644	961	668
ENSG00000038358.15|EDC4	1955.6	2234.8	1727.98	1520.17	1717.95	2217.95
ENSG00000038382.20|TRIO	2364	1997	1942	1582	2599	2156
ENSG00000038427.16|VCAN	6090	6521	6660	6209	9166	7034
ENSG00000038532.16|CLEC16A	760	693	587	469	618	579
ENSG00000039068.19|CDH1	19	31	4	19	1	2
ENSG00000039123.16|MTREX	1640.06	1427.62	1352.54	1018.45	1718.04	1257.33
ENSG00000039319.17|ZFYVE16	1448.66	1494.91	1365.95	1181.54	1369.95	1033.35
ENSG00000039523.20|RIPOR1	1493	1639	1263.98	1217	1260	1740
ENSG00000039560.14|RAI14	1142	1008	811	623	1680	1382
ENSG00000039650.12|PNKP	446.06	451.97	349.64	302.53	394.33	323.97
ENSG00000040199.18|PHLPP2	986.19	1002.48	824.66	702.26	991.85	851.82
ENSG00000040275.17|SPDL1	778	802	628	731	908	840
ENSG00000040341.18|STAU2	1015.61	837.64	762.81	653.69	1224.33	815.75
ENSG00000040487.13|PQLC2	420	455	301	315	356	435
ENSG00000040531.14|CTNS	807	982	634	572	874	826
ENSG00000040608.14|RTN4R	70	87	39	68	34	104
ENSG00000040633.13|PHF23	1997	1794	1640	1312	2095	1619
ENSG00000040933.15|INPP4A	1240	1128	1014	779	838	623
ENSG00000041353.10|RAB27B	274	332	335	426	359	311
ENSG00000041357.16|PSMA4	3088	2841	2192	2007	2757	2158
ENSG00000041802.11|LSG1	874	839	609	599	1191	1049
ENSG00000041880.14|PARP3	836	1059	703	676	499	658
ENSG00000041982.16|TNC	10297	10334	10445	7931	11288	10115
ENSG00000041988.15|THAP3	258.42	311.4	214	218.39	195.07	208.61
ENSG00000042088.13|TDP1	636	572	602	472	814	712
ENSG00000042286.15|AIFM2	36	28	39	25	11	13
ENSG00000042317.17|SPATA7	211.01	164	183	196	166.03	97
ENSG00000042429.12|MED17	540	463.51	468	383	515.69	420
ENSG00000042445.14|RETSAT	2079.78	2081.82	1472.72	1216.77	2029.98	1929.78
ENSG00000042753.11|AP2S1	910	875	598	624	759	872
ENSG00000042832.12|TG	21	20	17	10	34	31
ENSG00000043093.14|DCUN1D1	864	851	703	554	922	694
ENSG00000043143.20|JADE2	1510	1818	1340	1300	1407	1832
ENSG00000043355.12|ZIC2	406	463	359	357	239	283
ENSG00000043514.16|TRIT1	228	222	179	156	250	207
ENSG00000043591.5|ADRB1	15	12	6	10	9	18
ENSG00000044090.8|CUL7	259	341	247	269.91	273	324
ENSG00000044115.21|CTNNA1	7794	7606	6999	5574.07	7370	5940
ENSG00000044446.11|PHKA2	797	667	578	509	510.98	432
ENSG00000044459.15|CNTLN	314	211	252	202	307	216
ENSG00000044524.11|EPHA3	71	79	102	69	12	5
ENSG00000044574.8|HSPA5	15483	12861	11239	7973	16832	11751
ENSG00000046647.13|GEMIN8	219	207	215	147	145	116
ENSG00000046651.15|OFD1	1091	1059	933	816	870	738
ENSG00000046653.15|GPM6B	2167	2146	1833	1699	3058	2288
ENSG00000047056.15|WDR37	820	737	682	529	613	595
ENSG00000047188.16|YTHDC2	879	780	706	630	1016	782
ENSG00000047230.15|CTPS2	497	473	444	399	616	483
ENSG00000047249.18|ATP6V1H	993	971	774	673	1017	768
ENSG00000047315.16|POLR2B	4723.59	4200.47	3746.95	3069.69	4793.36	3701.49
ENSG00000047346.12|FAM214A	939.42	904	798	706.82	802.83	486.91
ENSG00000047410.14|TPR	6399.1	6018.99	5917	4918.97	5965.99	5241
ENSG00000047578.13|KIAA0556	505.79	516.91	462	408.7	433	343.88
ENSG00000047621.12|C12orf4	577	584	482	452	629	550
ENSG00000047634.15|SCML1	1166	1141	1089	1078	1739	1441
ENSG00000047644.18|WWC3	586	457	550	396	161	121
ENSG00000047648.22|ARHGAP6	329	245	314	223	252	200
ENSG00000047662.4|FAM184B	19.64	22.75	47.34	37.41	24.6	30.62
ENSG00000047849.21|MAP4	10451	10274	9217	7445	12172	10620
ENSG00000047932.14|GOPC	1512	1258	1153	924	1552	1140
ENSG00000048028.11|USP28	899	934	783	701	846	700
ENSG00000048052.21|HDAC9	2017	1453	1916	1259	2160	1112
ENSG00000048140.18|TSPAN17	1190	1278	991	850	1340	1309
ENSG00000048162.20|NOP16	309.74	264.69	286.61	174.94	282.06	284.6
ENSG00000048342.16|CC2D2A	1524	1421	1265	967	998	653
ENSG00000048392.11|RRM2B	926	836	762	640	962	655
ENSG00000048405.10|ZNF800	507	491	426	361	434	341
ENSG00000048471.14|SNX29	548	499	439	375	471	345
ENSG00000048544.6|MRPS10	1014	839	706	586	978	733
ENSG00000048649.13|RSF1	2507.79	2167.21	2333.16	1785.91	2181.34	1719
ENSG00000048707.15|VPS13D	892	764	857	654	679	580
ENSG00000048740.18|CELF2	868	1006	834	854	2707	2362
ENSG00000048828.17|FAM120A	3675.14	3541.28	3104.76	2379.43	3141.21	3053.57
ENSG00000048991.16|R3HDM1	1601	1481	1305	1079	1826	1376
ENSG00000049089.15|COL9A2	180	233	115	104	111	150
ENSG00000049130.15|KITLG	324	303	260	256	406	343
ENSG00000049167.14|ERCC8	265	211	181	126	195.05	176
ENSG00000049192.15|ADAMTS6	98	93	111	74	75	48
ENSG00000049239.12|H6PD	823	908	747	619	547	506
ENSG00000049245.13|VAMP3	1189	1044	936	878	1125	891
ENSG00000049246.14|PER3	418.74	453.89	386.95	389.93	261	219
ENSG00000049323.16|LTBP1	173.98	193	100.97	100.97	181.99	126
ENSG00000049449.9|RCN1	2987.76	2598.35	2181.46	1701.8	3448.26	2773.36
ENSG00000049540.17|ELN	2424	3277	2000.99	1847.96	814	1214
ENSG00000049541.11|RFC2	1135	1116	919	768	1278	1180
ENSG00000049618.23|ARID1B	2517.63	2096.78	2226.42	1737.71	1759.67	1444.57
ENSG00000049656.14|CLPTM1L	1570	1405	1344	1006	1234	1144
ENSG00000049759.18|NEDD4L	2902	2208	2470	1828	2346	1451
ENSG00000049768.15|FOXP3	19	52	20	12	15	21
ENSG00000049769.13|PPP1R3F	141.59	116.93	165.85	119.54	77.81	53
ENSG00000049860.14|HEXB	2135.55	1986.43	1823.19	1673.73	3043.48	2057.43
ENSG00000049883.15|PTCD2	432	427	397	347	446	342
ENSG00000050030.15|NEXMIF	14	14	25	24	6	3
ENSG00000050130.18|JKAMP	1616	1423	1147	1016	1288	1053
ENSG00000050165.17|DKK3	1862	1901	1580	1506	1825	1658
ENSG00000050344.9|NFE2L3	45	40	40	21	41	32
ENSG00000050393.11|MCUR1	1352	1335	1053	1107	1301	1183
ENSG00000050405.13|LIMA1	7789	6752	5912	4254	5986	4399
ENSG00000050426.16|LETMD1	910	757	764	671	849	701
ENSG00000050438.17|SLC4A8	934.2	1108	1078	1087	846	860
ENSG00000050748.17|MAPK9	1016	939	862	732	1110	901
ENSG00000050767.17|COL23A1	285	269	325	300	10	7
ENSG00000050820.17|BCAR1	944.7	970	736	662	649.7	1064.2
ENSG00000051009.10|FAM160A2	617	679	609	567	472	431
ENSG00000051108.15|HERPUD1	857	859	593	552	819	571
ENSG00000051128.19|HOMER3	4091.27	4049.49	2736.88	2574.68	1634.71	2159.27
ENSG00000051180.17|RAD51	381	455	324	338	421	405
ENSG00000051341.14|POLQ	241	259	233	273	366	362
ENSG00000051382.8|PIK3CB	884	773	679	601	627	446
ENSG00000051596.9|THOC3	262.43	251.24	236.01	190.31	288.93	287.05
ENSG00000051620.11|HEBP2	254	223	172	178	351	300
ENSG00000051825.14|MPHOSPH9	1107.05	1108.29	965	928.42	1008	746.22
ENSG00000052126.14|PLEKHA5	804	599	792	524	653	398
ENSG00000052723.11|SIKE1	751	764	630	667	733	561
ENSG00000052749.13|RRP12	775	756	612	385.01	510.22	641
ENSG00000052795.13|FNIP2	668	749	540	578	862	811
ENSG00000052802.13|MSMO1	2499	1858	1867	1339	2771	1894
ENSG00000052841.15|TTC17	1834	1691	1620	1269	1688	1348
ENSG00000052850.7|ALX4	20	18	8	13	13	17
ENSG00000053108.17|FSTL4	10	30	9	20	74	92
ENSG00000053254.15|FOXN3	2000.17	1790.75	1647.33	1349.87	1881.41	1483.33
ENSG00000053371.12|AKR7A2	930	1012	705	700	856.9	827
ENSG00000053372.5|MRTO4	698	685	626	384	627	522
ENSG00000053438.10|NNAT	13	14	8	9	18	6
ENSG00000053501.13|USE1	704	621	468	387	395	328
ENSG00000053524.12|MCF2L2	272.81	261.35	200.2	186.1	285.1	173.94
ENSG00000053702.15|NRIP2	78	74	57	59	68	43
ENSG00000053747.16|LAMA3	52	102	97	136	94	97
ENSG00000053770.12|AP5M1	1112	1029	984	801	1117	874
ENSG00000053900.10|ANAPC4	979	902	814	687	1056	709
ENSG00000054116.12|TRAPPC3	1410	1248	1010	868	1262	984
ENSG00000054118.15|THRAP3	3703.8	3590.82	3178.56	2557.85	3307.53	2753.44
ENSG00000054148.17|PHPT1	1893	2136	1534	1421	1391	1589
ENSG00000054179.12|ENTPD2	23	25	20	12	18	19
ENSG00000054267.22|ARID4B	1671.1	1574.72	1383.22	1127.03	1565.3	1086.04
ENSG00000054277.14|OPN3	316.27	264.51	327.49	261.71	439.74	220.25
ENSG00000054282.16|SDCCAG8	607.35	517.31	586.9	407.22	609.75	435.34
ENSG00000054356.14|PTPRN	34	43	39	39	348	431
ENSG00000054392.13|HHAT	359	282	241	193	268	156
ENSG00000054523.17|KIF1B	5354.07	4869.26	4392.36	3434.76	4435	3442.56
ENSG00000054598.8|FOXC1	113	106	83	65	75	52
ENSG00000054611.14|TBC1D22A	404	361	373	265	371	328
ENSG00000054654.16|SYNE2	2547	2244	2868	2288	1999	1586
ENSG00000054690.13|PLEKHH1	588.23	657.81	494.35	459.78	408.68	409
ENSG00000054793.13|ATP9A	2213	2089	1709	1509	1867	1576
ENSG00000054965.10|FAM168A	8501	8116	7650	6317	5862	4700
ENSG00000054967.13|RELT	399	472	443	423	380	505
ENSG00000054983.17|GALC	339	324	309	290	308	250
ENSG00000055044.11|NOP58	1247.92	1094.88	920.75	765.64	1148.62	1056.53
ENSG00000055070.17|SZRD1	3860.64	3528.75	3054.93	2582.91	2845.53	2793.47
ENSG00000055118.14|KCNH2	239	290	141	133	160	209
ENSG00000055130.16|CUL1	1792.58	1607.44	1375	1173	1925	1529
ENSG00000055147.19|FAM114A2	682	633	574	497	598	391
ENSG00000055163.20|CYFIP2	882	921	671	498	776	646
ENSG00000055208.19|TAB2	2268	2119	1882	1572	2557	1999
ENSG00000055211.14|GINM1	1569.99	1286.99	1166	1007	1359	1012
ENSG00000055332.18|EIF2AK2	3532.82	3324	3533.99	3040	3098	2402.87
ENSG00000055483.19|USP36	1490	1547	1124	1022	1275	1435
ENSG00000055609.18|KMT2C	2604	2092	2169	1798	2018.97	1533
ENSG00000055732.13|MCOLN3	2135	2222	1618	1715	2952	2329
ENSG00000055917.15|PUM2	4430	3940	3694	3058	3754	2852
ENSG00000055950.16|MRPL43	917.78	878.28	699.04	560.31	698.21	733.84
ENSG00000055955.16|ITIH4	30.74	19.96	17.37	10.52	31.11	23.94
ENSG00000056050.7|HPF1	380	283	258	206	393	263
ENSG00000056097.16|ZFR	3123	2852	2662	2154	2543	2039
ENSG00000056277.16|ZNF280C	244	221	184	166	200	145
ENSG00000056487.16|PHF21B	260	220	196	168	144	144
ENSG00000056558.11|TRAF1	84	110	89	83	155	124
ENSG00000056586.16|RC3H2	2649	2278	2283	2017	2253	1785
ENSG00000056736.10|IL17RB	139	143	76	81	117	98
ENSG00000056972.19|TRAF3IP2	1388.08	1422.21	1101.54	1228	1594	1476
ENSG00000056998.20|GYG2	27	26	7	11	11	9
ENSG00000057019.16|DCBLD2	6449	6339	5278	4785	21039	15938
ENSG00000057252.13|SOAT1	523	509	427	382	675	609
ENSG00000057608.17|GDI2	4074.88	3807.95	3164.96	2759	4152.94	3604.93
ENSG00000057657.17|PRDM1	68	60	50	56	70	70
ENSG00000057663.16|ATG5	684	594	477	448	917	793
ENSG00000057704.13|TMCC3	377	336	323	216	373	307
ENSG00000057757.10|PITHD1	651	699	585	534	790	690
ENSG00000057935.13|MTA3	1287	1139	1067	907	1185	965
ENSG00000058056.9|USP13	1490	1488	1296	1251	1555	1375
ENSG00000058063.16|ATP11B	2225.43	2067.21	1862.15	1647.98	2222.37	1672.42
ENSG00000058085.14|LAMC2	17	20	7	12	59	42
ENSG00000058091.17|CDK14	890	720	726	531	1480	711
ENSG00000058262.10|SEC61A1	7353.04	7296.09	5934.27	5280.03	7628.83	7015.38
ENSG00000058272.19|PPP1R12A	2571.01	2397.18	2130.09	1877.1	2404.44	1798.38
ENSG00000058404.20|CAMK2B	337	283	297	232	172	169
ENSG00000058453.17|CROCC	265	280.77	238.58	210.45	131	203
ENSG00000058600.16|POLR3E	754	709	525	395	516	458
ENSG00000058668.14|ATP2B4	2786	2667	2276	2049	4217	3687
ENSG00000058673.16|ZC3H11A	4816.35	3964.93	4142.89	3586.12	4016.91	2988.54
ENSG00000058729.11|RIOK2	436	419	410	298	452	345
ENSG00000058799.15|YIPF1	348	342	269	218	305	205
ENSG00000058804.12|NDC1	1076	1081	937	961	971	808
ENSG00000058866.15|DGKG	357.38	389	336.14	305	365	336
ENSG00000059122.16|FLYWCH1	725	879	620	611.36	640	1037
ENSG00000059145.18|UNKL	110.95	156.46	110.76	83.41	95.32	63.98
ENSG00000059378.12|PARP12	132	143	152	122	101	74
ENSG00000059573.9|ALDH18A1	2055	2079	1916	1660	2177	1885
ENSG00000059588.10|TARBP1	914	840	789	715	633	467
ENSG00000059691.12|GATB	559.61	548.32	407.54	374	593.01	463
ENSG00000059728.11|MXD1	702.26	720.29	832	594.54	726	531.24
ENSG00000059758.8|CDK17	844	770	897	722	1158	719
ENSG00000059769.20|DNAJC25	186.37	156	131	132	161	129
ENSG00000059804.16|SLC2A3	341	409	586	687	1047.99	873
ENSG00000059915.17|PSD	57.72	74.02	45.14	51.24	20.86	31.54
ENSG00000060069.16|CTDP1	304	282	291	250	272	354
ENSG00000060138.13|YBX3	1630	1595	1263	1018.08	1699	1517
ENSG00000060237.17|WNK1	5768	5272	5221	4586	4698	3914
ENSG00000060339.14|CCAR1	2738	2672	2269	1895	2812	2265
ENSG00000060491.16|OGFR	1397	1581	1159	1024	908	1178
ENSG00000060558.3|GNA15	9	15	7	10.22	17	23
ENSG00000060642.10|PIGV	584	580	382	386	416	337
ENSG00000060656.20|PTPRU	32	56	26	29	24	34
ENSG00000060688.13|SNRNP40	1009	941	809	692	913	828
ENSG00000060709.15|RIMBP2	1664.89	1617.97	1518.84	1182.93	1111.99	834.99
ENSG00000060749.15|QSER1	1495	1327	1418	1152	1462	1215
ENSG00000060762.19|MPC1	887	829	787	705	1181	929
ENSG00000060971.18|ACAA1	1157.12	1489.59	924	856.26	1247.29	1267.25
ENSG00000060982.15|BCAT1	613	521	437	274	812	751
ENSG00000061273.18|HDAC7	1089.13	1249.61	907.9	764.63	927.9	950.09
ENSG00000061337.15|LZTS1	15	6	15	11	4	2
ENSG00000061455.11|PRDM6	137	174	184	147	240	176
ENSG00000061676.15|NCKAP1	8869	8225	7278	5996	7946	5639
ENSG00000061794.13|MRPS35	636	562	433	357	665	567
ENSG00000061936.9|SFSWAP	1418	1292	1040	860	821	778
ENSG00000061938.18|TNK2	1460.89	1701.88	1141.97	930.94	919.74	1299.64
ENSG00000061987.16|MON2	1018	986	922	705	842	591
ENSG00000062096.14|ARSF	353	292	325	224	26	6
ENSG00000062194.16|GPBP1	1891	1759	1572	1307	1575	1128
ENSG00000062282.15|DGAT2	165	187	157	178	68.49	80
ENSG00000062370.16|ZNF112	147	168	185	125	190	105
ENSG00000062485.19|CS	5237.35	4643.89	3787.97	3299.82	5199.11	4231
ENSG00000062582.14|MRPS24	487	450.96	254	257	357	342.78
ENSG00000062598.18|ELMO2	2637.97	2486.99	2253.99	1785.98	1950.99	1624.99
ENSG00000062650.19|WAPL	2188	1971	1667	1444	1958	1685
ENSG00000062716.13|VMP1	2884	2505	2346	2125	3694	2735
ENSG00000062725.10|APPBP2	2944	2608	2580	2106	2792	2020
ENSG00000062822.13|POLD1	844	932	654	672	646	1246
ENSG00000063015.19|SEZ6	108	132	151	98	22	14
ENSG00000063046.17|EIF4B	7993.89	7754.56	5920.03	5156.34	7078.78	5601.83
ENSG00000063169.10|BICRA	108	110	83	94	67	110
ENSG00000063176.15|SPHK2	371.91	439.03	327.12	285.4	259.9	331.18
ENSG00000063177.13|RPL18	2660	2538	1819	1684	1899	1863
ENSG00000063180.9|CA11	587	577	386	323	386	329
ENSG00000063241.8|ISOC2	225	220	187	144	139	200
ENSG00000063244.12|U2AF2	3167	3360	2811	2360	2388	2537
ENSG00000063245.14|EPN1	844.92	967.48	716	665	651.76	956.51
ENSG00000063322.14|MED29	1351	1245	966	830	653	688
ENSG00000063587.14|ZNF275	654	584	550	496	496	423
ENSG00000063601.17|MTMR1	977	960	947	717	1153	923
ENSG00000063660.9|GPC1	4875	4801	3917	3074	2891	4497
ENSG00000063761.16|ADCK1	241	222	193	146	163	108
ENSG00000063854.13|HAGH	711	750	607	562	464	550
ENSG00000063978.16|RNF4	2706.85	2561	2276.87	2091	2662	2410.61
ENSG00000064012.21|CASP8	320	293	242	208	250	208
ENSG00000064042.18|LIMCH1	37	32	18	31	18	8
ENSG00000064102.15|INTS13	670	579	573	482	649	559
ENSG00000064115.11|TM7SF3	1925.7	1797.65	1450.58	1300.77	1648.61	1478.09
ENSG00000064195.7|DLX3	21	42	22	20	51	56
ENSG00000064199.6|SPA17	222.21	201.28	232.72	193.67	239.92	224.36
ENSG00000064225.12|ST3GAL6	524	499.7	515.92	416.88	425.45	314.3
ENSG00000064300.9|NGFR	127	156	50	22	75	101
ENSG00000064309.14|CDON	425	446	382	339	419	396
ENSG00000064313.12|TAF2	1294	1119	1085	901	1399	1003
ENSG00000064393.16|HIPK2	986	858	714	548	1051	903
ENSG00000064419.13|TNPO3	2006	1943	1698	1566	2176	1846
ENSG00000064489.22|BORCS8-MEF2B	91.73	87.37	76.32	63.97	37.16	52.29
ENSG00000064490.14|RFXANK	1153.92	1159.33	910.65	713.13	769.9	815.37
ENSG00000064545.14|TMEM161A	523	571	336	361	295	504
ENSG00000064547.14|LPAR2	338	346	306	249	227	215
ENSG00000064601.18|CTSA	5087.75	5499.74	3708.56	3515.07	6442.58	5448.29
ENSG00000064607.17|SUGP2	11631.08	11250	9763	8855.09	10440	9099
ENSG00000064651.14|SLC12A2	455	371	349	310	504	412
ENSG00000064652.11|SNX24	202	151	149	111	159	102
ENSG00000064655.19|EYA2	6	9	16	4	19	13
ENSG00000064666.15|CNN2	1845.38	1918.95	1397.92	1142.34	1538.49	1844.94
ENSG00000064687.12|ABCA7	1233	1319	823	817	1245	1718
ENSG00000064692.19|SNCAIP	544	438	275	227.99	79	58
ENSG00000064703.12|DDX20	451	510	415	363.61	509	446
ENSG00000064726.9|BTBD1	3356	3137	2642	2162	3293	2586
ENSG00000064763.11|FAR2	29	35	44	42	34	31
ENSG00000064932.16|SBNO2	551	659	487	449	381	535
ENSG00000064933.17|PMS1	535	457	416	378	545	463
ENSG00000064961.19|HMG20B	1415	1458	1023	844	919	1201
ENSG00000064989.13|CALCRL	843	779	738	679	3780	2939
ENSG00000064995.17|TAF11	852	899	703	594	735	620
ENSG00000064999.15|ANKS1A	943	853	944	714	808	697
ENSG00000065000.17|AP3D1	6062	6349	4948	4242	4718	5526
ENSG00000065029.15|ZNF76	1610	1622	1369	1244	1073	1171
ENSG00000065054.14|SLC9A3R2	331	434	261	217	207	412
ENSG00000065057.8|NTHL1	223	227	159	163	159	190
ENSG00000065060.17|UHRF1BP1	1089	1126.14	886	811	933	920
ENSG00000065135.11|GNAI3	2166.91	1981.84	1595	1480	2208	1892.98
ENSG00000065150.19|IPO5	3544	3077	2709	2090	3442	2877
ENSG00000065154.11|OAT	2546	2604	1983	1821	2801	2464
ENSG00000065183.16|WDR3	766	687	603	410	705	583
ENSG00000065243.20|PKN2	1268	1253	1158	933	1256	1005
ENSG00000065268.10|WDR18	418	395	320	222	153	249
ENSG00000065308.5|TRAM2	2285	2176	1966	1732.95	2037	1915.99
ENSG00000065320.9|NTN1	270	301	244	219	119	166
ENSG00000065328.16|MCM10	873	914	815	670	902	921
ENSG00000065357.20|DGKA	672	742	542	476	856	541
ENSG00000065361.15|ERBB3	330	383	245	221	192	192
ENSG00000065413.20|ANKRD44	961	820	912	654	979	668
ENSG00000065427.14|KARS	2127	1810	1397	1215	1905	1538
ENSG00000065457.10|ADAT1	595	641	476	513.87	701	582
ENSG00000065485.20|PDIA5	303	322	219	279	378	366
ENSG00000065491.8|TBC1D22B	469.46	426.49	332.89	295.58	444.62	377.87
ENSG00000065518.8|NDUFB4	934	853	670	582	733	663
ENSG00000065526.11|SPEN	2109	2057	1898	1602	1389	1334
ENSG00000065534.18|MYLK	1349.44	1359.32	1225	1086.42	2474.67	2360.73
ENSG00000065548.18|ZC3H15	1681	1428	1228	1037	1449	1171
ENSG00000065559.15|MAP2K4	1222	1057	991.99	789.99	1135	834.99
ENSG00000065600.12|TMEM206	379	346	271	251	502	416
ENSG00000065613.14|SLK	2621	2451	2306	1814	2766	2276
ENSG00000065615.14|CYB5R4	371	323	293	240	490	381
ENSG00000065621.15|GSTO2	21	26	23	16	36	30
ENSG00000065665.21|SEC61A2	393.5	384.55	302.6	280.64	346.4	313.22
ENSG00000065675.14|PRKCQ	51	58	30	38	224	210
ENSG00000065717.15|TLE2	2644	2887	1992	1684	1131	1434
ENSG00000065802.12|ASB1	1489	1545	1390	1114	1329	1271
ENSG00000065809.13|FAM107B	394	389	267	235	267	215
ENSG00000065882.16|TBC1D1	211	231	181	143	348	328
ENSG00000065883.16|CDK13	1557	1266	1173	985	1308	1033
ENSG00000065911.12|MTHFD2	2618.2	2424.38	2036.89	1991.17	2999.17	2586.52
ENSG00000065923.10|SLC9A7	553	434	408	325	706	629
ENSG00000065970.9|FOXJ2	1335	1412	1166	1032	1255	1275
ENSG00000065978.19|YBX1	10990.98	10608.6	8937.66	7849.51	10895.22	11009.78
ENSG00000065989.16|AC011529.1	203	291	274	285	375	370
ENSG00000066027.12|PPP2R5A	1096	976	834	712	1148	824
ENSG00000066044.15|ELAVL1	2066	2203	1907	1750	2070	2075
ENSG00000066084.13|DIP2B	815	703	581	471	722	560
ENSG00000066117.14|SMARCD1	5988	5177	5256	3875	4036	3050
ENSG00000066135.13|KDM4A	2256.27	2301.05	1858.68	1670.22	2015.99	1676.68
ENSG00000066136.20|NFYC	1110.87	1010.28	862.97	728.31	702.91	703.66
ENSG00000066230.11|SLC9A3	74.2	60.44	48.71	45.63	37.83	31.68
ENSG00000066279.18|ASPM	1930	2042	2556	2512	2644	2476
ENSG00000066322.15|ELOVL1	1957	1907	1418	1239	2092	1943
ENSG00000066379.15|ZNRD1	220.99	184.24	156.85	128.16	226.47	195.08
ENSG00000066422.4|ZBTB11	644.41	618	621.19	505.42	825.62	665.97
ENSG00000066427.22|ATXN3	328	300	252	229	306	187
ENSG00000066455.13|GOLGA5	1298	1198	994	861	1247	852
ENSG00000066557.6|LRRC40	551	510	452	428	653	476
ENSG00000066583.12|ISOC1	483	450	361	296	481	415
ENSG00000066629.17|EML1	532	593	477	443	1094	1095
ENSG00000066651.20|TRMT11	395	262	324	249	373	287
ENSG00000066654.14|THUMPD1	890	836	728	670	987	718
ENSG00000066697.14|MSANTD3	976	910	671	638	1212	1148
ENSG00000066735.14|KIF26A	265	306	229	208	92	110
ENSG00000066739.12|ATG2B	1335	1227	1089	862	960	662
ENSG00000066777.9|ARFGEF1	1856.28	1705.12	1667.51	1329	2094.19	1489.12
ENSG00000066827.16|ZFAT	451	372.39	314	260	300	254
ENSG00000066855.16|MTFR1	534.07	492	409	326.11	555.06	518.04
ENSG00000066923.17|STAG3	175.46	133.78	159.45	117.47	118.43	92.76
ENSG00000066926.11|FECH	947	794	616	509	996	725
ENSG00000066933.16|MYO9A	1298	1046	1229	1022	1199.2	835
ENSG00000067048.17|DDX3Y	3160	2753	2803.32	2657	2614	2159
ENSG00000067057.17|PFKP	2374	2667	2897	2777.99	2838	3671
ENSG00000067064.11|IDI1	4576.53	3778	3749.4	2843.96	5242.98	4052
ENSG00000067066.17|SP100	725	608	643.72	514.88	465.7	338.87
ENSG00000067082.15|KLF6	1673	1774	1421	1442	2144	2084
ENSG00000067113.17|PLPP1	448.94	393.38	342.46	292.55	469.96	343.67
ENSG00000067141.17|NEO1	2828	3048	2535	2179	3200	2301
ENSG00000067167.8|TRAM1	6271	6225	5838	5094	3284	2451
ENSG00000067177.15|PHKA1	667	651.28	645.36	526.1	450.57	410.83
ENSG00000067182.7|TNFRSF1A	1107	1134	976	944	934	1045
ENSG00000067191.16|CACNB1	799	963	697	700.94	599	601
ENSG00000067208.14|EVI5	483	415	416	314	482	287
ENSG00000067221.14|STOML1	655	706	524	523	510	623
