Ola_417_R1B1	LMP.Olap_417_R1B1	Ola_417_R2B2	LMP.Olap_417_R2B2	Ola_417_R3B2	LMP.Olap_417_R3B2
ENSG00000198931.10|APRT	598	765	531	388	579	582
ENSG00000198932.13|GPRASP1	451	488	622	379	458	314.18
ENSG00000198933.9|TBKBP1	312	343	287	216	383	286
ENSG00000198934.4|MAGEE1	133	161	177	112	162	150
ENSG00000198937.9|CCDC167	318	320	316	196	219	181
ENSG00000198938.2|MT-CO3	197616.97	244163.97	234114.96	188299.89	236050.96	208797.88
ENSG00000198939.8|ZFP2	39	38	35	39	33	15
ENSG00000198945.7|L3MBTL3	225.94	245	206	148	509	449
ENSG00000198947.15|DMD	190	249	287	188	232	176
ENSG00000198948.12|MFAP3L	87	105	73	55	153	121
ENSG00000198951.11|NAGA	1000	1217	970	771	1095	964
ENSG00000198952.8|SMG5	3692	4858	3853	3241	4388	3822
ENSG00000198954.8|KIF1BP	883	1116	1050	922	1320	1357
ENSG00000198959.12|TGM2	31	66	32	39	195	188
ENSG00000198960.11|ARMCX6	922.75	1162.07	1032.22	887	1165	1072
ENSG00000198961.10|PJA2	4479	5012	5275	4258	4418	3220
ENSG00000198963.11|RORB	339	340	419	291	433	312
ENSG00000198964.14|SGMS1	507	547	597	431	629	524
ENSG00000203288.3|TDRKH-AS1	34.23	30.11	49.02	31.2	29.82	28
ENSG00000203326.11|ZNF525	119.44	123.82	119.31	119.21	140.16	165.83
ENSG00000203392.3|AC105020.1	11	19	18	16	12	9
ENSG00000203485.13|INF2	759	1149	742	648	1538	1857
ENSG00000203497.2|PDCD4-AS1	109	162	144	124	108	113
ENSG00000203546.7|AL139353.1	21.43	29.57	12.95	15.82	12.61	11.48
ENSG00000203618.5|GP1BB	25.18	45.33	50.45	35.88	20.76	49.11
ENSG00000203644.3|AC083799.1	68	72	41	52	77	58
ENSG00000203666.12|EFCAB2	92.87	99.66	86.81	87.95	59.05	46.27
ENSG00000203667.10|COX20	1747.31	1999.81	2221.59	1661.86	1406.97	1116.35
ENSG00000203668.2|CHML	772.64	891.49	1020.26	741.69	1147.62	817.27
ENSG00000203685.10|STUM	3	16	9	15	14	16
ENSG00000203705.11|TATDN3	219	274	267	190	232	163
ENSG00000203709.11|MIR29B2CHG	43	42	70	66	51	43
ENSG00000203722.8|RAET1G	52	79.96	94.99	67.87	156.99	119.43
ENSG00000203724.11|C1orf53	15	12	10	6	7	11
ENSG00000203727.4|SAMD5	531	691	673	527	1193.06	965
ENSG00000203739.3|AL645568.1	13	16	23	10	13	12
ENSG00000203760.8|CENPW	212	298	300	295	371	443
ENSG00000203761.5|MSTO2P	174.26	232.97	209.52	135.28	159.12	154.53
ENSG00000203772.7|SPRN	73.37	65.83	66.22	51.81	51	101.75
ENSG00000203778.8|FAM229B	67	73	80	57	69	64
ENSG00000203791.15|EEF1AKMT2	451.63	489.61	529.4	406.44	440.59	428.21
ENSG00000203797.10|DDO	181	220	143	139	243	199
ENSG00000203799.13|CCDC162P	9	9	22	7	11	15
ENSG00000203812.2|HIST2H2AA3	116.89	51.5	94.72	66	94.95	57.71
ENSG00000203814.6|HIST2H2BF	105.46	91	146.44	107	118.94	103
ENSG00000203837.5|PNLIPRP3	3	12	2	3	72	81
ENSG00000203865.9|ATP1A1-AS1	16.06	18.03	22.04	13.06	11.03	9.02
ENSG00000203867.8|RBM20	234	309	279	228	398	354
ENSG00000203875.11|SNHG5	462	594	516	394	622	515
ENSG00000203877.8|RIPPLY2	18	15	21	12	26	19
ENSG00000203879.12|GDI1	6733	8545	7684	6484	6589	5629
ENSG00000203880.12|PCMTD2	1318	1478	1383	1008	927	713
ENSG00000203883.7|SOX18	6	22	15	17	12	21
ENSG00000203896.10|LIME1	181.69	163.47	151.43	153.07	121.94	148.61
ENSG00000203930.11|LINC00632	150.8	161.18	137	109	164	126
ENSG00000203943.8|SAMD13	13	33	19	24	18	26
ENSG00000203950.6|RTL8A	1116	1349.62	1159.67	1007.84	1226.58	1144.6
ENSG00000203965.13|EFCAB7	110.97	133	121	136	161.17	117.18
ENSG00000203993.4|ARRDC1-AS1	423	541	456	372	445	427
ENSG00000203999.8|LINC01270	30	20.76	28.08	15.76	18.78	18.25
ENSG00000204033.9|LRIT2	29	39	32	18	14	20
ENSG00000204052.4|LRRC73	33	55	28	25	38	23
ENSG00000204054.13|LINC00963	824.41	1185.96	956.29	941.52	1107.04	1024.43
ENSG00000204060.7|FOXO6	67	87	64	73	41	71
ENSG00000204070.10|SYS1	566.47	587.03	599.94	393.99	586.88	482.58
ENSG00000204084.13|INPP5B	450.15	577.9	533.24	423.28	491.51	414
ENSG00000204103.4|MAFB	97	113	76	69	38	22
ENSG00000204104.12|TRAF3IP1	347	459	375	288	356	371
ENSG00000204116.11|CHIC1	339	414	398	279	463	353
ENSG00000204120.14|GIGYF2	2780	3305	2955	2351.99	2577	2193.93
ENSG00000204128.6|C2orf72	136	242	212	255	162	156
ENSG00000204130.13|RUFY2	772.03	911.01	800.01	685	745	700.05
ENSG00000204131.9|NHSL2	168	195	145	115	50	29
ENSG00000204138.13|PHACTR4	855	1183	1040	808	923	788
ENSG00000204147.10|ASAH2B	317.01	364.38	329.02	290.89	395.47	371.89
ENSG00000204149.11|AGAP6	220.57	223.56	243.64	231.26	134.7	178.59
ENSG00000204152.11|TIMM23B	200.23	196.09	196.94	139.13	222.65	198.57
ENSG00000204160.12|ZDHHC18	748	962	770	674	907	891
ENSG00000204161.14|TMEM273	9	8	9	9	25	23
ENSG00000204172.12|AGAP9	27.45	33.57	32.66	62.49	19.51	13.29
ENSG00000204177.10|BMS1P1	125.28	131.35	174.51	139.45	116.78	73.7
ENSG00000204178.11|MACO1	384	467	479	379	462	397
ENSG00000204186.9|ZDBF2	470	569	573	586	292	255
ENSG00000204209.13|DAXX	1972	2476	2244	1869	2781.74	2486.76
ENSG00000204217.13|BMPR2	2357	2503	2657	2127	1974	1467
ENSG00000204220.11|PFDN6	559.05	663.86	559.92	436.31	693.55	541.28
ENSG00000204227.5|RING1	1805	2235	1754	1352	1816	1560
ENSG00000204228.4|HSD17B8	165	207	131	115	132	144
ENSG00000204231.10|RXRB	1270.27	1479.24	1305.36	988.52	1125.94	996.15
ENSG00000204237.5|OXLD1	178	235	182	142	203	177
ENSG00000204248.10|COL11A2	72	94	88	73	103	108
ENSG00000204256.13|BRD2	8161	9873.12	9109	7167.53	8637.58	7090
ENSG00000204257.15|HLA-DMA	34	41	58.9	83	57	71
ENSG00000204261.8|PSMB8-AS1	244.37	296.27	216.88	199.58	192.77	154.28
ENSG00000204262.13|COL5A2	1156	1687	1369	1046	1356	1006
ENSG00000204264.10|PSMB8	2410.84	3525.65	2941.5	2373.59	3447.99	3096.57
ENSG00000204267.14|TAP2	1559.69	2106.3	1844.01	1499.91	1994.41	1891.84
ENSG00000204271.13|SPIN3	540	608	595	389	422	421
ENSG00000204272.12|NBDY	426	466	412	331	376	267
ENSG00000204291.11|COL15A1	14	20	24	26	20	16
ENSG00000204301.6|NOTCH4	39	62	66	60	27	44
ENSG00000204304.12|PBX2	2166.51	2696	2257.89	1814	2202.98	1948
ENSG00000204305.14|AGER	156	235	194	168	163	121
ENSG00000204308.8|RNF5	684.98	974.97	770.94	736	778.99	798.99
ENSG00000204310.13|AGPAT1	2176.89	2820.64	2220.64	1961.49	2240.14	2190.2
ENSG00000204311.13|PJVK	127	153	98	93	120	89
ENSG00000204314.12|PRRT1	121	175	119.64	92	114	98
ENSG00000204315.4|FKBPL	135	165	135	107	158	178
ENSG00000204316.12|MRPL38	747.24	873.99	788.76	568.65	741	674.34
ENSG00000204344.14|STK19	293.68	365.69	330.4	262.22	264.73	218.42
ENSG00000204348.10|DXO	447.32	654.42	480.39	421.59	526.27	473.78
ENSG00000204351.12|SKIV2L	1374	1696	1477	1130	1643	1401
ENSG00000204356.14|NELFE	1284	1545	1368	1157	1335	1287
ENSG00000204366.3|ZBTB12	262	328	273.99	239	174	170
ENSG00000204370.11|SDHD	1636.77	2071.98	1682.87	1341.97	1733.96	1613
ENSG00000204371.11|EHMT2	2706.95	3494.95	2601.95	2110.97	2569.94	2462.95
ENSG00000204381.11|LAYN	182	282	198	236	383	389
ENSG00000204386.10|NEU1	2589	3402	2396	2021	4241	3923
ENSG00000204387.13|C6orf48	2351.51	2812.68	2676	2179.67	2173.82	1972
ENSG00000204388.7|HSPA1B	100.89	95.99	49.04	56.99	138.8	151.64
ENSG00000204389.9|HSPA1A	1909.11	2419.73	1992.89	1457.48	1968.49	2210.31
ENSG00000204390.10|HSPA1L	99.04	100	97.07	89.09	71.03	66.05
ENSG00000204392.11|LSM2	332	398	407	326	366	393
ENSG00000204394.13|VARS	1675	1918	1535	978	2192	2190
ENSG00000204397.7|CARD16	23.61	26.58	14	20	21.66	16.46
ENSG00000204406.13|MBD5	424	470	587	345	319	190
ENSG00000204410.15|MSH5	378.68	705.83	577.26	762.44	687.41	712.72
ENSG00000204427.12|ABHD16A	1413	1858	1627.3	1409	1421	1269
ENSG00000204428.12|LY6G5C	66	78	84	67	78	77
ENSG00000204435.13|CSNK2B	2255.12	2827.77	2357.81	2066.27	2614.22	2242.88
ENSG00000204438.11|GPANK1	431.12	535.09	472.12	397.1	493.12	511.15
ENSG00000204439.3|C6orf47	691	906	741.03	678	912	834
ENSG00000204442.3|FAM155A	100	101	156	95	306	182
ENSG00000204444.11|APOM	69.98	77.07	90.11	59.2	57.59	30.98
ENSG00000204463.12|BAG6	7665.02	9654.93	7747.89	6094.8	8551.41	7851.02
ENSG00000204469.12|PRRC2A	11596	14919	13508	11047	11564	11065
ENSG00000204498.11|NFKBIL1	328	343	295	225	312	278
ENSG00000204514.10|ZNF814	175.33	239.96	175.15	149.62	151.38	141.09
ENSG00000204516.10|MICB	75	98	70	75	246	283
ENSG00000204519.11|ZNF551	122	146	122.63	128	149.93	165
ENSG00000204520.13|MICA	961	1268	1254	1011	1706	1478
ENSG00000204524.7|ZNF805	87.56	89.62	122.62	124.74	98.32	111.24
ENSG00000204525.16|HLA-C	17117.33	20661.51	18101.19	14516.33	15041.61	13966.74
ENSG00000204531.18|POU5F1	5	7	9	10.86	13.9	16.69
ENSG00000204536.14|CCHCR1	1015	1499	1246	1124	1130	1280
ENSG00000204538.4|PSORS1C2	27	45	35	30	12	13
ENSG00000204540.10|PSORS1C1	761.93	901	793.55	632	451	329.76
ENSG00000204542.2|C6orf15	363	453	283	208	52	32
ENSG00000204560.10|DHX16	1164	1531	1293	1090	1648	1645
ENSG00000204564.12|C6orf136	294	413	374	320	443	376
ENSG00000204568.12|MRPS18B	1228	1541	1477	1053	1150	1091
ENSG00000204569.10|PPP1R10	1859	2309	2210	1856	2517	2147
ENSG00000204574.13|ABCF1	1789	2228	2014	1769	2619	2397
ENSG00000204576.11|PRR3	482.76	579.09	455.17	411.03	509.5	449.88
ENSG00000204580.13|DDR1	4836	6469	5385	4828	5099	4801
ENSG00000204590.12|GNL1	3005.24	3966.91	3681.83	2928.97	3953.5	3521.12
ENSG00000204592.9|HLA-E	6198.9	8004.25	7431.96	6279.71	6468.25	5455.27
ENSG00000204599.14|TRIM39	332.66	455.91	426	324	413	363.45
ENSG00000204604.11|ZNF468	503.11	631.14	569.97	506.21	608.06	553.15
ENSG00000204611.7|ZNF616	112	183	155	124	197	184
ENSG00000204618.8|RNF39	18	17	33	21	47	23
ENSG00000204619.8|PPP1R11	662	890	737	543	856	763
ENSG00000204623.9|ZNRD1ASP	131.77	121.76	198.57	135.84	141.84	117.92
ENSG00000204624.8|DISP3	14.03	14	11	6	1	4
ENSG00000204628.11|RACK1	11352.36	14305.89	12210.54	9784.55	13594.2	11831.56
ENSG00000204634.12|TBC1D8	345	463	307	283	372	345
ENSG00000204642.14|HLA-F	1559.59	1954.48	1398.42	1118.12	1403.43	1289.64
ENSG00000204650.14|LINC02210	312.82	398.9	339.86	273.82	439.08	301.74
ENSG00000204655.12|MOG	199	183	215	119	26	14
ENSG00000204673.10|AKT1S1	858.79	996	845.45	673.1	876.73	893.01
ENSG00000204681.11|GABBR1	2134	2771	2165	1795	2095	1464
ENSG00000204685.6|STARD7-AS1	81.09	117.11	91.11	64.33	85	75.11
ENSG00000204706.14|MAMDC2-AS1	20	13	7	9.33	9	6
ENSG00000204713.11|TRIM27	1062	1293	1209	916	1509	1303
ENSG00000204745.4|AC083899.1	33.78	69.76	66.71	44.97	73.46	41.57
ENSG00000204758.7|AC008429.1	53	75	52	68	51	46
ENSG00000204764.14|RANBP17	135	141	155	114	181	113
ENSG00000204778.4|CBWD4P	9.17	13.9	22.78	9.55	14.02	13.61
ENSG00000204802.3|AL590399.1	31.48	33.27	30.3	26.65	43.05	30.37
ENSG00000204815.10|TTC25	43	52	43	35	18	20
ENSG00000204822.7|MRPL53	371	404.92	288.97	239.77	335.74	303.25
ENSG00000204837.4|FGF7P3	39.2	37.15	43.08	16.52	41.85	18.39
ENSG00000204839.9|MROH6	79	136	122	82	134	131
ENSG00000204842.16|ATXN2	843	1143	1054	782	959	908
ENSG00000204843.12|DCTN1	6600	8650	7123.05	5407	7700	6375
ENSG00000204851.6|PNMA8B	44.95	92	74	48	33.17	34.79
ENSG00000204852.15|TCTN1	220	233	249	189	171	191
ENSG00000204856.12|FAM216A	242.03	308.46	300.53	235.79	186.92	184
ENSG00000204859.13|ZBTB48	396	508	428	352	413	345
ENSG00000204860.4|FAM201A	11	24	21	7	57	40
ENSG00000204869.8|IGFL4	27	33	31	38	22	11
ENSG00000204899.6|MZT1	596	776	814	685	765	749
ENSG00000204920.11|ZNF155	109.86	125.36	110.62	79	127.6	90.58
ENSG00000204922.5|UQCC3	190	226.55	229.04	155.86	164.33	191.36
ENSG00000204923.4|FBXO48	44	67	84	93	118	116
ENSG00000204934.10|ATP6V0E2-AS1	117.23	204.88	133.55	132.75	198.95	200.88
ENSG00000204946.10|ZNF783	143.22	183.05	153.7	90.49	133.42	91.01
ENSG00000204947.9|ZNF425	113	181	150	150	105	99
ENSG00000204954.10|C12orf73	153.17	153	120.44	114.02	156	153
ENSG00000204956.5|PCDHGA1	192.72	243.75	254.67	191.29	139.2	106.29
ENSG00000204967.11|PCDHA4	139.53	142.79	177.39	132.9	86.34	59.89
ENSG00000204969.7|PCDHA2	156.02	143.6	157.34	112.36	68.43	20.2
ENSG00000204970.9|PCDHA1	108.44	96.32	133.53	115.99	53	24.25
ENSG00000204977.10|TRIM13	447.48	551.3	541.43	407.49	358.88	275.24
ENSG00000204991.11|SPIRE2	430	624	378	426	542	474
ENSG00000205041.1|AC118344.1	15	18	18	13	15	13
ENSG00000205060.11|SLC35B4	1577	2048	1727	1349	1544	1352
ENSG00000205084.11|TMEM231	149.96	177.89	155	95.87	160.04	101.67
ENSG00000205085.11|FAM71F2	32	18	36	29	42	28
ENSG00000205089.7|CCNI2	12.48	40.8	42.43	14.2	39.15	25.41
ENSG00000205090.9|TMEM240	42	58	40	45	52	60
ENSG00000205133.11|TRIQK	412	464	511	423	382	335
ENSG00000205138.3|SDHAF1	36	71	42	26	51	27
ENSG00000205155.8|PSENEN	198.88	259.97	227.97	193	294.89	206
ENSG00000205189.12|ZBTB10	371.54	472.71	473.68	374.47	375.47	346.11
ENSG00000205208.5|C4orf46	327	440	448	437	621	691
ENSG00000205213.14|LGR4	660	690	747	472	414	270
ENSG00000205220.12|PSMB10	136.48	132.65	140.61	116.95	145.73	166.49
ENSG00000205238.9|SPDYE2	22.43	41	6.39	18.33	28.01	5.86
ENSG00000205250.9|E2F4	949	1265	1051	841	1101	1022
ENSG00000205268.10|PDE7A	365.97	533	592.91	454.89	538.44	479.96
ENSG00000205269.6|TMEM170B	963	1121	1179	826	938	901
ENSG00000205302.7|SNX2	1153	1400	1186	943	1322	1183
ENSG00000205307.12|SAP25	13.53	12.72	12.63	18.47	22.03	17.52
ENSG00000205309.14|NT5M	191	272	216	194	185	178
ENSG00000205323.9|SARNP	864.74	1036.42	941.05	687.1	1059.72	966.89
ENSG00000205334.2|LINC01460	13	27	16	12	4	10
ENSG00000205336.11|ADGRG1	2377	3207	2860	2268	2226	1663
ENSG00000205339.10|IPO7	1711	2065	1951	1592	2361.99	2126.98
ENSG00000205352.11|PRR13	1052.07	1275.35	1084.92	952.26	1182.33	1246.45
ENSG00000205356.9|TECPR1	482	595	502	374	510	468
ENSG00000205363.5|INSYN1	1198	1613	1114	1019	604	530
ENSG00000205403.13|CFI	101.55	152.53	215	143.43	159	105.3
ENSG00000205413.8|SAMD9	324	433	448	353	336	249
ENSG00000205423.11|CNEP1R1	248	262	275	221	243	221
ENSG00000205464.12|ATP6AP1L	94	118	97	83	52	39
ENSG00000205476.9|CCDC85C	1226.5	1374.42	1347.69	902.75	1212.77	1080.03
ENSG00000205485.13|AC004980.1	57.85	55.35	68.06	38.68	63.55	40.2
ENSG00000205517.12|RGL3	667	973	674	635	618	665
ENSG00000205531.13|NAP1L4	1646	2082	2060	1546	1861	1685
ENSG00000205534.6|SMG1P2	136.74	186.8	162.51	79.07	152.95	171.98
ENSG00000205542.11|TMSB4X	1912	2613.97	2360	2154	4181.98	4720.99
ENSG00000205544.4|TMEM256	172	237.44	215.77	150.76	198	189
ENSG00000205560.12|CPT1B	497.52	692.46	667.61	566.3	661.15	623.54
ENSG00000205571.13|SMN2	100.44	293.66	197.33	150.91	231.33	245.83
ENSG00000205572.9|SERF1B	359.02	311.57	364.55	218.82	240	198.27
ENSG00000205578.6|POM121B	23.78	56.52	37.95	32.26	24.36	26.41
ENSG00000205581.11|HMGN1	2686	3239	3261	2732	2947	2770
ENSG00000205583.13|STAG3L1	121.39	208.99	146.69	107.98	126.7	126.57
ENSG00000205593.12|DENND6B	175	302	250.82	238.84	175.53	152.53
ENSG00000205609.12|EIF3CL	1219.4	1354.65	877.1	1046.76	1397.64	1914.07
ENSG00000205629.12|LCMT1	327	331	277	242	297	246
ENSG00000205643.11|CDPF1	136	134	137	89	124	95
ENSG00000205659.10|LIN52	381	508	537	410	468	413
ENSG00000205670.11|SMIM11A	102.35	144.06	215.95	193.34	97.93	82.94
ENSG00000205683.11|DPF3	224	235	276	197	241	183
ENSG00000205702.11|CYP2D7	110.29	130.52	107.16	95.15	79.05	77.55
ENSG00000205707.10|ETFRF1	108	139.44	112.28	95.38	113.08	79.66
ENSG00000205710.4|C17orf107	17	15.83	14.93	16.12	18.56	4
ENSG00000205726.15|ITSN1	581	776	732	532	909	764
ENSG00000205730.6|ITPRIPL2	652.38	880.25	892.35	806.17	996.17	784.39
ENSG00000205740.2|AL359878.1	5	6	9	22	11	15
ENSG00000205746.9|AC126755.1	399.41	454.71	376.04	225.33	294.68	414.03
ENSG00000205758.12|CRYZL1	569	658	623	526	592	486
ENSG00000205763.13|RP9P	96.84	162.16	143.25	127.05	130.5	125.32
ENSG00000205765.9|C5orf51	970	1132	1261	952	1207	1076
ENSG00000205771.6|CATSPER2P1	31	16.02	28.04	19.63	24.2	18.81
ENSG00000205790.1|DPP9-AS1	12.35	23.78	10.6	10.87	5.21	6.91
ENSG00000205791.3|LOH12CR2	42	30	35	32	12	14
ENSG00000205795.4|CYS1	257	399	280	251	245	241
ENSG00000205808.5|PLPP6	13	20	25	20	14	3
ENSG00000205832.7|C16orf96	19	36	18	19	12	11
ENSG00000205861.11|PCOTH	44.78	54.42	53.26	46.8	53.86	60.81
ENSG00000205903.7|ZNF316	962	1298	1015	828	1145	1077
ENSG00000205913.6|SRRM2-AS1	48	55	49	22	16	12
ENSG00000205918.9|PDPK2P	50.39	73.79	49.6	61.08	51.98	46.94
ENSG00000205927.5|OLIG2	99	45	98	40	32	33
ENSG00000205930.9|C21orf62-AS1	13	23	22	18	16	9
ENSG00000205937.12|RNPS1	2360	2943.99	2871.03	2324.98	2593	2574.99
ENSG00000205978.6|NYNRIN	621	783	600	508	287	202
ENSG00000205981.8|DNAJC19	369	423	387	278	323.89	259
ENSG00000206052.11|DOK6	24	24	33	20	137	103
ENSG00000206053.13|JPT2	1923.92	2483.93	2084.9	1923.87	2439.93	2303.01
ENSG00000206077.11|ZDHHC11B	665.01	816.54	733.8	481.65	648.86	457.14
ENSG00000206120.11|EGFEM1P	98	74	94	59	89	45
ENSG00000206127.10|GOLGA8O	10.48	16.09	7.63	19.53	3.69	3.24
ENSG00000206145.8|P2RX6P	37	42	33.45	21.32	39.4	26
ENSG00000206149.10|HERC2P9	454.44	616.14	568.91	490.7	558.62	494.17
ENSG00000206195.10|DUXAP8	378.31	424.08	447.19	303.08	509.55	445.32
ENSG00000206337.10|HCP5	19	12	10	8	70	44
ENSG00000206341.7|HLA-H	10.5	24.54	21.97	25.91	6.97	19.71
ENSG00000206344.7|HCG27	39.66	93	67.26	67	40.83	44.63
ENSG00000206417.8|H1FX-AS1	24.33	37.65	30.62	44.43	59.6	52.56
ENSG00000206418.4|RAB12	737	839	918	680.99	980	866.99
ENSG00000206432.4|TMEM200C	27	20	42.26	30	79	63
ENSG00000206503.13|HLA-A	25704.5	31248.04	26018.99	21867.94	23755.58	21061.75
ENSG00000206527.10|HACD2	2610	2989	3471	2571	3316	2677
ENSG00000206530.11|CFAP44	116.26	147.07	153.31	186.5	156.03	122.97
ENSG00000206535.8|LNP1	48	66	80	53	60	42
ENSG00000206559.8|ZCWPW2	22.77	19.66	18.3	19.44	18.99	23.62
ENSG00000206560.11|ANKRD28	1585	1733	1566	1334	1883	1485
ENSG00000206561.13|COLQ	23.82	22.74	22	13.63	29	13
ENSG00000206562.11|METTL6	297.57	399	311.53	253	382	298.53
ENSG00000206567.9|AC022007.1	35.05	74	34.79	30	39	35
ENSG00000206573.8|THUMPD3-AS1	312.42	373.2	351.73	296.27	359.02	255.48
ENSG00000207751.3|AP000553.1	19.53	44.36	14.54	27.46	33.48	22.65
ENSG00000210082.2|MT-RNR2	180094	217647	224271	182682	229793	173707
ENSG00000210127.1|MT-TA	4	15	7	9	11	11
ENSG00000211445.12|GPX3	472	766	679	637	398	411
ENSG00000211448.11|DIO2	13	18	15	11	27	26
ENSG00000211450.10|SELENOH	658	736	678.85	511	706	654
ENSG00000211451.12|GNRHR2	36.06	42.44	33.61	29.89	51.67	37.86
ENSG00000211454.14|AKR7L	19.48	13.16	12	5	12	5
ENSG00000211455.8|STK38L	396	552	506	345	567	527
ENSG00000211456.11|SACM1L	1109	1424	1277	1069	1482	1323
ENSG00000211459.2|MT-RNR1	20352	24895	19937	16811	18448	14884
ENSG00000211460.12|TSN	2998	3966	3664	3053	3383	2964
ENSG00000211584.14|SLC48A1	1067	1427	1145	982	957	1008
ENSG00000212123.4|PRR22	45	50.34	30.25	27.94	19.41	27.75
ENSG00000212127.5|TAS2R14	35.95	22.2	27.38	23.17	28.03	20.02
ENSG00000212694.8|LINC01089	335.88	449.43	403.45	311.62	429.49	281.12
ENSG00000212719.11|C17orf51	431	474	467	405	595	597
ENSG00000212747.4|RTL8B	395	539.5	437.42	334.16	508.42	471.5
ENSG00000212864.3|RNF208	168	208	133	153	202	191
ENSG00000212907.2|MT-ND4L	27261	30957	33281	28635	36070	30849
ENSG00000212978.6|AC016747.1	301	357	322	255	322	200
ENSG00000212993.5|POU5F1B	8	11	17.18	13	23	4
ENSG00000213015.9|ZNF580	186.29	264.97	256.63	218	209	186.8
ENSG00000213020.10|ZNF611	130.3	191.58	194	137.59	155.53	124.98
ENSG00000213023.11|SYT3	29.85	48.96	23.35	29.29	24.25	23
ENSG00000213024.11|NUP62	961.05	1322.67	1049.18	966.07	1273.5	1377.01
ENSG00000213047.13|DENND1B	324	345	384	287	220	175
ENSG00000213057.5|C1orf220	21	18	27.33	20	32	38
ENSG00000213064.10|SFT2D2	1089	1372	1431	1243	1392	1334
ENSG00000213066.13|FGFR1OP	375.43	393.41	459.46	406.76	496	413.8
ENSG00000213073.4|AL353625.1	83.17	112	100	97	216	162
ENSG00000213079.9|SCAF8	1386.41	1561.64	1457.84	1073	1436.23	1159.78
ENSG00000213096.10|ZNF254	519.86	656.5	715.95	542.37	552.8	438.12
ENSG00000213123.11|TCTEX1D2	72	74	78	85	57.95	67
ENSG00000213139.8|CRYGS	28	37	48	37	44	42
ENSG00000213145.9|CRIP1	20	32.68	12.23	11.46	13	11.44
ENSG00000213160.10|KLHL23	276.79	317	305	288.07	351.19	386
ENSG00000213178.3|RPL22P1	115.41	117.61	120.7	101.27	158.46	106.57
ENSG00000213185.7|FAM24B	68.83	94.36	95.58	69	74.78	70
ENSG00000213186.8|TRIM59	141.76	165.07	176.06	167.83	137.97	134.72
ENSG00000213189.5|BTF3L4P2	72.21	83.94	60.69	56.21	65.25	39.47
ENSG00000213190.3|MLLT11	1693.01	2389.22	2038.61	1923.51	2736.31	2797.46
ENSG00000213199.8|ASIC3	153	190	163	179	153	171
ENSG00000213213.13|CCDC183	94.75	107.32	62.56	45.26	46.89	31.58
ENSG00000213221.5|DNLZ	69.12	117.9	57.77	59.37	74.9	60.38
ENSG00000213222.3|AC093724.1	22	26	16	13.05	30	25.04
ENSG00000213246.7|SUPT4H1	702.93	848.3	758.49	576.89	731.95	656.9
ENSG00000213281.5|NRAS	1760	2140	1946	1501	1996	1899
ENSG00000213297.8|ZNF625-ZNF20	176.22	153.92	127.32	151.84	136.68	147.04
ENSG00000213300.5|HNRNPA3P6	11.32	13.61	10.9	14.95	17.78	12.61
ENSG00000213337.9|ANKRD39	215.19	246.71	188.23	137.57	195.93	236.14
ENSG00000213339.9|QTRT1	585	723	545	349	435	369
ENSG00000213341.11|CHUK	708	874	810	654	917	715
ENSG00000213347.10|MXD3	567.31	761.72	658.82	711.85	695.47	843.21
ENSG00000213366.13|GSTM2	1355.39	1655.91	1227.33	955.62	1642.7	1346.09
ENSG00000213380.15|COG8	864.78	1043.2	863.43	771.41	686.02	616.21
ENSG00000213390.11|ARHGAP19	1197	1340.75	1525.89	1099.35	1350	1093.28
ENSG00000213397.10|HAUS7	287.16	427	363	319.98	353.3	317
ENSG00000213398.7|LCAT	195.15	252.92	212.45	179.96	131.12	115.41
ENSG00000213402.3|PTPRCAP	8.6	12.8	16.57	6.68	5.33	13
ENSG00000213420.8|GPC2	256	268	336	237	210	210
ENSG00000213443.2|AC007068.1	13.71	32.28	46.72	18.91	41.49	13.03
ENSG00000213462.5|ERV3-1	281.75	353.17	323.65	334.61	182.34	117.09
ENSG00000213463.5|SYNJ2BP	1091	1238.91	1113.58	941.52	1044.08	820.49
ENSG00000213465.8|ARL2	332	434	366	327	720	668
ENSG00000213468.6|FIRRE	13	5	15	8	21.82	14
ENSG00000213516.10|RBMXL1	333.29	431.16	416.69	320.35	424.85	366.89
ENSG00000213523.10|SRA1	473	648	503.31	427	604.22	512
ENSG00000213533.12|STIMATE	581.4	718.52	614.25	487.86	684.06	694.82
ENSG00000213551.5|DNAJC9	1294.45	1626.47	1575.79	1453.66	2023.31	1984.99
ENSG00000213563.6|C8orf82	395	384	397	307	299	286
ENSG00000213585.11|VDAC1	2406.98	2870.99	2772	2341.98	3534	3241
ENSG00000213588.6|ZBTB9	182.7	264.66	312.8	197.99	345.72	331.56
ENSG00000213593.10|TMX2	2670.51	3258.63	3185.22	2451.38	2495.28	2308.97
ENSG00000213599.10|SLX1A-SULT1A3	213	282.06	331.3	285.95	393.85	357.51
ENSG00000213614.9|HEXA	3809.07	4442.08	3918.06	3166.82	4048.79	3154.59
ENSG00000213619.10|NDUFS3	1029.32	1139.24	1013.04	729	894.53	863.61
ENSG00000213625.9|LEPROT	1016.86	1180	1102.83	932.98	846.61	715
ENSG00000213626.13|LBH	3133	3300	3230	2165	1867	1445
ENSG00000213638.6|ADAT3	9.23	19.03	7.99	12.84	12.43	28
ENSG00000213639.10|PPP1CB	4714.91	5524.07	5709.65	4768.54	4538.28	3964
