Ctrl_827_R1B1	LMP.Olap_827_R1B1	Ctrl_827_R2B1	LMP.Olap_827_R2B1	Ctrl_827_R3B2	LMP.Olap_827_R3B2
ENSG00000186017.14|ZNF566	266.03	245.33	160.33	280.66	297.79	219.07
ENSG00000186019.10|AC021092.1	124.48	119.19	71.04	135.72	126.05	120.58
ENSG00000186020.13|ZNF529	301	341	516	354	439	318
ENSG00000186026.7|ZNF284	208.52	230.99	194.03	206.42	203.87	141.19
ENSG00000186056.10|MATN1-AS1	15	72.88	17	60.5	31	32.75
ENSG00000186063.13|AIDA	1968.68	1769.18	2673.37	2121.99	2059.16	1549.31
ENSG00000186073.13|C15orf41	260	225	200	237	305	197
ENSG00000186076.5|AC012085.1	11.41	2.56	10.94	8.94	15.23	11.45
ENSG00000186088.16|GSAP	907	1097	720	1263	1126	971
ENSG00000186104.10|CYP2R1	50	45	45	68	54	46
ENSG00000186106.11|ANKRD46	221	248	177.21	239	235	189
ENSG00000186111.9|PIP5K1C	1197	1092	932	1445	1392	1017
ENSG00000186130.5|ZBTB6	463	473	502	527	499	395
ENSG00000186132.15|C2orf76	102	97	93	126	118	87
ENSG00000186141.9|POLR3C	639	672	529	695	724	589
ENSG00000186148.13|AC013268.1	1.69	9.13	47.66	12.35	5.39	5.92
ENSG00000186153.17|WWOX	242	108	151	170	259	148
ENSG00000186162.10|CIDECP1	336	282	287	419	318	237
ENSG00000186166.9|CCDC84	246	223	284	263	220	233
ENSG00000186174.12|BCL9L	1273	1027	1011	1332	1403	1011
ENSG00000186184.17|POLR1D	479	483	659	568	492	419
ENSG00000186185.13|KIF18B	1244	606	557	830.99	1474	794
ENSG00000186187.11|ZNRF1	644.37	567.54	565.31	739	746	619
ENSG00000186193.9|SAPCD2	587.08	257.1	284.37	339.79	776.97	333.5
ENSG00000186205.13|MARC1	296.13	301.97	257.4	310.23	341.62	238.61
ENSG00000186222.4|BLOC1S4	186	151	182	228	188	152
ENSG00000186230.7|ZNF749	175	258	166	216	194	181
ENSG00000186231.17|KLHL32	13	23	5	15	27	20
ENSG00000186260.16|MRTFB	1167	1278	1941	1614	1328	1077
ENSG00000186272.12|ZNF17	112	103	142	105.41	142	93
ENSG00000186280.7|KDM4D	59	45	40	59	79	33
ENSG00000186283.14|TOR3A	1062	985	828	1144	1188	874
ENSG00000186298.11|PPP1CC	3304	2646	3047	2807	3637	2457
ENSG00000186300.12|ZNF555	241	239.99	366.32	312.55	278	194
ENSG00000186301.8|MST1P2	147.6	181.91	203.54	286.22	166.1	162.57
ENSG00000186310.9|NAP1L3	606	561	371	536	597	483
ENSG00000186312.10|CA5BP1	147.42	161.7	76.47	171.54	166.19	140.96
ENSG00000186314.11|PRELID2	138	120	154	161	199	110
ENSG00000186318.16|BACE1	1811.14	1701.95	1539.3	1882.1	1965.85	1503.9
ENSG00000186326.3|RGS9BP	10	6	6	13	8	13
ENSG00000186340.15|THBS2	1713	2086	4128	3061	1779	1831
ENSG00000186350.11|RXRA	955	1013	2068	1709	1305	1044
ENSG00000186352.9|ANKRD37	47.57	41.02	1001.72	181.17	92.44	102.98
ENSG00000186364.12|NUDT17	65.74	81.08	84.92	94.8	85.6	65.87
ENSG00000186376.15|ZNF75D	342	340	309	349	377	283
ENSG00000186395.8|KRT10	235	216	339	265	268	184
ENSG00000186399.10|GOLGA8R	18.4	39.3	45.63	31.78	16.16	29.1
ENSG00000186409.16|CCDC30	37	37	52	48	51.71	27
ENSG00000186416.14|NKRF	399	362	258	358	420	369
ENSG00000186432.9|KPNA4	2129.86	2034.95	2130	2153	2253.9	1780.93
ENSG00000186446.12|ZNF501	115	103	126	99	123	106
ENSG00000186448.15|ZNF197	1022.56	1042.94	853	1121.22	1125	883.47
ENSG00000186466.5|AQP7P1	14	7	6	0	16.87	9.59
ENSG00000186468.13|RPS23	2963.51	2615.88	3716.71	3130.66	3555.47	2583.88
ENSG00000186469.8|GNG2	1197	1082	848	1178	1214	895
ENSG00000186470.14|BTN3A2	151.8	128.75	109.41	141.62	156.07	139.3
ENSG00000186480.13|INSIG1	5126	2782	5489	3403	6375	3880
ENSG00000186496.12|ZNF396	94	121	89	126	99	90
ENSG00000186501.14|TMEM222	905	1037	581	1111	920	850
ENSG00000186510.12|CLCNKA	4	18	34.73	15	13	13.67
ENSG00000186517.14|ARHGAP30	13	21	21	35	17	22
ENSG00000186522.15|SEPT10	1159	819	1018	974	1357	883
ENSG00000186523.14|FAM86B1	131.21	132.82	50.63	118.62	152.68	132.17
ENSG00000186532.11|SMYD4	406	296	375	399	463	307
ENSG00000186564.5|FOXD2	30	18	18	12	26	15
ENSG00000186566.13|GPATCH8	1796	1545	1679	1626	1895	1453
ENSG00000186575.17|NF2	1263	1168	863	1375	1304	1049
ENSG00000186577.14|SMIM29	341	382	305	482	385	345
ENSG00000186591.12|UBE2H	3068	3570	3565	3787	3305	2840
ENSG00000186594.14|MIR22HG	415	469	728	542	393	367
ENSG00000186615.10|KTN1-AS1	61	57	33	61	70	69
ENSG00000186625.14|KATNA1	380	311	418	356.96	429	268
ENSG00000186635.14|ARAP1	951.15	1013.99	1038.38	1291.6	1093.79	890.81
ENSG00000186638.16|KIF24	413	323	192	361	490	300
ENSG00000186642.16|PDE2A	108	275	821.96	448	119	222
ENSG00000186648.15|CARMIL3	128	96	79	121	92	115
ENSG00000186654.21|PRR5	50	66	28.61	83	48	60
ENSG00000186660.15|ZFP91	3267.51	3016.56	2948.98	2944.38	3873.97	2766.52
ENSG00000186665.9|C17orf58	214	204	279	231	247	198
ENSG00000186666.6|BCDIN3D	158.82	183.39	105.26	148.35	135.84	131.4
ENSG00000186687.16|LYRM7	686	635	540	637	687	518
ENSG00000186715.11|MST1L	119.52	120.4	191.61	215.2	122.03	153.92
ENSG00000186716.20|BCR	1187.78	1066.64	1188.99	1483.03	1453.84	1020.52
ENSG00000186732.14|MPPED1	29	22	46	37	75	56
ENSG00000186765.11|FSCN2	15	28	23	17	9	8
ENSG00000186767.6|SPIN4	235	174	157.84	176	334	171
ENSG00000186787.8|SPIN2B	119.31	143.8	125.72	156.63	162.11	131.15
ENSG00000186792.17|HYAL3	128.75	157.23	86.35	225.18	133.4	148.37
ENSG00000186806.5|VSIG10L	19	38	21	31	31	37
ENSG00000186812.13|ZNF397	783.49	786.52	1007.81	847.58	957.69	729.39
ENSG00000186814.14|ZSCAN30	834.51	757.48	742.19	866.42	798.31	659.61
ENSG00000186815.12|TPCN1	518	514	845	728	696	592
ENSG00000186832.9|KRT16	55	55	74	99	117	95
ENSG00000186834.3|HEXIM1	1621.83	1622	1113	1908	1874.74	1640
ENSG00000186854.11|TRABD2A	32	12	21	25	36	11
ENSG00000186862.19|PDZD7	14	22	43.01	37.04	19.01	18.01
ENSG00000186866.16|POFUT2	1185.01	971.76	2191	1241	1170	907.89
ENSG00000186868.15|MAPT	100	79	184	108	112	71
ENSG00000186871.7|ERCC6L	376	225	211	248	468	267
ENSG00000186889.10|TMEM17	162	141	119	154	171	142
ENSG00000186897.5|C1QL4	43	20	46	34	38	23
ENSG00000186907.8|RTN4RL2	93.48	84.33	25.7	95.15	85.94	51.8
ENSG00000186908.14|ZDHHC17	951	781	1402	952	977	728
ENSG00000186918.14|ZNF395	588	524.5	3975.95	1604.79	909	797.45
ENSG00000186919.12|ZACN	555.05	535.64	227.12	748.6	717.58	530.3
ENSG00000186951.16|PPARA	430	418	607	455	366	350
ENSG00000186960.11|LINC01551	113	94	105	111	119	85
ENSG00000186976.15|EFCAB6	29	48	36	40	54	46
ENSG00000186994.11|KANK3	4	21	3	18	5	13.01
ENSG00000186998.16|EMID1	780	582	644	1015	1389	821
ENSG00000187017.16|ESPN	78.83	93.36	36	104.77	92.17	102.5
ENSG00000187024.14|PTRH1	50.49	54.96	30.69	44.71	72.66	41.45
ENSG00000187045.18|TMPRSS6	10	15	13	9	11	14
ENSG00000187049.9|TMEM216	152	110	115	161	134	109
ENSG00000187051.9|RPS19BP1	378	422	309	473	501	400
ENSG00000187066.8|TMEM262	18.36	9.39	23.41	27.25	13.71	23.55
ENSG00000187068.3|C3orf70	3162	2382	1451	2294	3062.86	1842
ENSG00000187079.17|TEAD1	2358	2020	2384	2138	2410	1745
ENSG00000187091.13|PLCD1	168	196	210	291	205	208
ENSG00000187097.12|ENTPD5	515.43	471.47	504.08	547.37	563.58	415.54
ENSG00000187098.15|MITF	183	154	148	175	225	166
ENSG00000187109.14|NAP1L1	6157	5711.99	6517.47	6102.51	6793.47	4838
ENSG00000187118.13|CMC1	236.62	215.29	158.7	202.85	246.28	161.08
ENSG00000187122.17|SLIT1	3013	1806	2341.86	2468	3371	1822
ENSG00000187123.15|LYPD6	228	147	124	162	278	163
ENSG00000187140.5|FOXD3	7.35	15	11	18	11	9
ENSG00000187147.18|RNF220	1091.32	970.57	1176.44	1254.16	1209.85	856.6
ENSG00000187164.20|SHTN1	1356.15	1355.46	1119.85	1392.24	1380.99	1124.76
ENSG00000187186.14|AL162231.1	41.27	43.36	56.04	37.68	65.61	41.54
ENSG00000187187.14|ZNF546	122	155	93	157	137	117
ENSG00000187189.10|TSPYL4	743	620	707	778	959	670
ENSG00000187193.9|MT1X	147.99	151	802	340	231.73	219
ENSG00000187210.14|GCNT1	21	26	26	34	27	15
ENSG00000187231.14|SESTD1	563	492	596	586	710	452
ENSG00000187239.17|FNBP1	967	914	1434	1135	1004	823
ENSG00000187240.15|DYNC2H1	834	719	695	668	871	544
ENSG00000187243.16|MAGED4B	4325.56	3855.28	4258.99	4846.22	4832.54	3947.72
ENSG00000187244.11|BCAM	430	403	358	549	537	480.03
ENSG00000187257.16|RSBN1L	923	675	617	789	1055	725
ENSG00000187266.14|EPOR	306	252	357	310	244	222
ENSG00000187323.12|DCC	2173	1262	1473	1368	3016	1347
ENSG00000187325.5|TAF9B	798	651	1106	752	990	657
ENSG00000187372.11|PCDHB13	23.67	36.15	31.94	42.84	29.21	23.26
ENSG00000187391.21|MAGI2	1202.8	888	401	666.11	889	517.68
ENSG00000187446.12|CHP1	1501	1404	1491	1638	1623	1284
ENSG00000187479.7|C11orf96	23	27	18	31	31	27
ENSG00000187492.9|CDHR4	6	9	27	19	13	13
ENSG00000187498.16|COL4A1	3163	3087	7061	4592	3290	2756
ENSG00000187514.16|PTMA	15725.97	11169.97	14735.97	13100.97	18084.94	10815.24
ENSG00000187522.16|HSPA14	441.58	297.1	323.26	353	436.19	253.9
ENSG00000187531.14|SIRT7	498	400	399	524	452	366
ENSG00000187535.14|IFT140	548	435	646	639	598	422
ENSG00000187546.14|AGMO	171	126	91	120	160	85
ENSG00000187555.15|USP7	3297	2573	2873	2854	3504	2435
ENSG00000187583.10|PLEKHN1	2	10	11	15	14	10
ENSG00000187601.4|MAGEH1	10	22	33	26	33	19
ENSG00000187605.15|TET3	918	913	1137	1103	1002	783
ENSG00000187607.16|ZNF286A	721.09	759.52	628.77	747.33	841.86	645.37
ENSG00000187608.9|ISG15	81	98	77	132	125	96
ENSG00000187609.16|EXD3	89	75	52	119	74	85
ENSG00000187624.9|C17orf97	48	56.7	42	52	58	53
ENSG00000187626.9|ZKSCAN4	223.99	207.93	153.95	218	222.5	171.5
ENSG00000187627.15|RGPD1	20.18	11.69	12.45	22.82	0	0
ENSG00000187630.17|DHRS4L2	230.17	239.86	171.55	283.55	275.94	206.68
ENSG00000187650.3|VMAC	185	239	219	285	194	222
ENSG00000187664.9|HAPLN4	1113.74	1314.11	633.18	1406.74	1208.93	1204.93
ENSG00000187676.8|B3GLCT	254	174	205	201	284	174
ENSG00000187678.9|SPRY4	2854	2066	1753	1882	3664	2392
ENSG00000187688.15|TRPV2	13	14	10	13	6	9
ENSG00000187699.10|C2orf88	29	30	18	29	31	34
ENSG00000187713.7|TMEM203	562	539	492	693	622	474
ENSG00000187720.14|THSD4	1046	881	1451	1334	1063	765
ENSG00000187730.9|GABRD	68	40	74	60	66	58
ENSG00000187735.14|TCEA1	1771.11	1731.42	3608.18	2159.51	2192.17	1620.53
ENSG00000187736.12|NHEJ1	235.37	193.54	218.4	231.76	319.27	188.09
ENSG00000187741.15|FANCA	874.58	656.11	554.5	766.74	1119.18	620.72
ENSG00000187742.14|SECISBP2	775	685	731	705	928	648
ENSG00000187764.11|SEMA4D	184	144	95	140	210	116
ENSG00000187773.8|DIPK1C	432	512	948	885	455	448
ENSG00000187775.16|DNAH17	20	10	17	20	21	16
ENSG00000187778.14|MCRS1	813	652	509	810	867	626
ENSG00000187790.11|FANCM	245	143	125	137	231	158
ENSG00000187792.5|ZNF70	176	133	156	187	183	141
ENSG00000187796.14|CARD9	102.2	71.92	39.16	101.13	112.47	87.98
ENSG00000187801.15|ZFP69B	106	131	97	133	127	85
ENSG00000187815.10|ZFP69	102	78	89	94	100	92
ENSG00000187824.8|TMEM220	100	90	60	105	160	124
ENSG00000187837.3|HIST1H1C	108	92	274	117	169	88
ENSG00000187838.17|PLSCR3	522	578.92	643	832.83	594.28	612.78
ENSG00000187840.5|EIF4EBP1	281	272	583	456	379	269
ENSG00000187860.10|CCDC157	96.52	118.03	82.4	130.14	111.52	93.37
ENSG00000187866.8|FAM122A	174	190	140	193	205	147
ENSG00000187867.8|PALM3	464	306	386	439	490	335
ENSG00000187944.2|C2orf66	17	41	7	43	15	23
ENSG00000187951.11|AC091057.1	347.44	139	226.93	208	364.75	184
ENSG00000187953.10|PMS2CL	293.51	328.36	389.85	393.21	342.21	308.85
ENSG00000187954.12|CYHR1	1040	989.66	1128.85	1472	1121	964
ENSG00000187961.14|KLHL17	232	218	296	350	250	212
ENSG00000187987.9|ZSCAN23	49	61	47	54	59	61
ENSG00000187994.14|RINL	113	117	101	155	130	102
ENSG00000188002.10|AC026412.1	66.88	73.81	83.07	65.02	55.8	53.15
ENSG00000188004.10|SNHG28	9.93	14.39	19.56	0.12	13.65	7.57
ENSG00000188010.14|MORN2	311.61	325	331	378	369	275
ENSG00000188013.6|MEIS3P2	11.44	10.97	9.41	13.52	18.21	14.75
ENSG00000188015.10|S100A3	23	32	20	29	22	24
ENSG00000188021.8|UBQLN2	1110	957	949	1125	1254	907
ENSG00000188026.13|RILPL1	618.61	642.93	603.54	795.79	681.95	578.22
ENSG00000188033.10|ZNF490	324	360	234	342.26	318	352
ENSG00000188039.14|NWD1	16	55	22	71	16	35
ENSG00000188042.8|ARL4C	1981	1679	4626	2708	2901	1877
ENSG00000188051.7|TMEM221	113	96	62	110	92	85
ENSG00000188060.7|RAB42	197	216	179	270	240	173
ENSG00000188064.10|WNT7B	34	12	68	59	31	16
ENSG00000188070.9|C11orf95	407	520	565	485	590	467
ENSG00000188092.14|GPR89B	315.49	351.66	385.94	338.42	327.01	293.91
ENSG00000188130.14|MAPK12	839.57	856.29	733.22	1109.27	902.65	738.35
ENSG00000188153.13|COL4A5	533	583	323	510	346	343
ENSG00000188157.15|AGRN	2848	2975.94	3640	4718	3514.26	2787.29
ENSG00000188158.15|NHS	46	81	10	104	61	77
ENSG00000188167.9|TMPPE	58.01	87.02	93	81	69	66.03
ENSG00000188171.16|ZNF626	113	154.96	110.65	145	128.4	114
ENSG00000188177.14|ZC3H6	333	330	440	402	340	275
ENSG00000188185.11|LINC00265	102.77	74.85	99.96	97.91	111.94	85.12
ENSG00000188186.10|LAMTOR4	986.97	899.27	867.79	1220.09	1039.7	866.24
ENSG00000188191.15|PRKAR1B	489.04	409	292	497.04	432.02	353
ENSG00000188211.8|NCR3LG1	466	355	193	269	435	279
ENSG00000188215.10|DCUN1D3	289	367.78	469.92	342	277	344.82
ENSG00000188227.13|ZNF793	253	270	195.9	252.88	263	229.2
ENSG00000188229.6|TUBB4B	5648.6	3692.73	3447.37	5335.14	7086.51	4089.07
ENSG00000188234.13|AGAP4	215.11	181.18	194.75	219.47	205.61	151.53
ENSG00000188242.4|AC010442.1	109.98	106.07	74.68	119.64	147.97	102.17
ENSG00000188243.12|COMMD6	352	389	396	397	315	256
ENSG00000188277.9|C15orf62	60.84	39.68	57	53	71.88	45
ENSG00000188283.11|ZNF383	185.64	246.4	280.94	231	214.99	203.31
ENSG00000188290.10|HES4	55	79	215	140	67	71
ENSG00000188295.14|ZNF669	152	191	135	156	216	119
ENSG00000188305.6|PEAK3	21	20	18	35	20	32
ENSG00000188312.14|CENPP	211.64	208.47	143.34	189.92	291.79	162.55
ENSG00000188313.13|PLSCR1	326	279	266	295	477	250
ENSG00000188315.8|C3orf62	103	169	113	148	112	128
ENSG00000188316.14|ENO4	25.85	21.54	34.15	20.76	32.36	36.24
ENSG00000188321.13|ZNF559	297.17	273.13	335.54	292.09	337.11	263.07
ENSG00000188322.5|SBK1	154	113	73	166	169	110
ENSG00000188338.15|SLC38A3	470	405	232	482	500	407
ENSG00000188342.12|GTF2F2	289	261	251	278	281	240
ENSG00000188343.12|FAM92A	579.18	533.88	497.21	547.48	631.02	488.27
ENSG00000188352.12|FOCAD	466	354	300	393	516	331
ENSG00000188368.9|PRR19	52.05	79.57	35.39	78.92	68.75	63.38
ENSG00000188385.11|JAKMIP3	23.68	27	24	35	45	30
ENSG00000188388.10|GOLGA6L3	11.34	10.74	19.87	9.09	13.46	22.02
ENSG00000188419.14|CHM	607	511	565	574	735	492
ENSG00000188428.20|BLOC1S5	340.92	343.33	339.07	309.16	361.25	277.92
ENSG00000188483.7|IER5L	287.49	203.87	373.95	254.55	402	272.81
ENSG00000188486.3|H2AFX	944	498	388	770	1260	660
ENSG00000188493.15|C19orf54	426	420	427	598	504	447
ENSG00000188501.11|LCTL	524.13	582.97	305.74	634.13	549.32	538.54
ENSG00000188522.15|FAM83G	512	598	583	753	462	487
ENSG00000188529.14|SRSF10	2292	1909	1954	2114	2473	1682
ENSG00000188542.9|DUSP28	88	108	78	93	114	70
ENSG00000188549.12|CCDC9B	1997	2135	1882	2390	2013.05	1805
ENSG00000188554.14|NBR1	2624.92	2786.59	2944.28	3094.85	2711.84	2247.24
ENSG00000188559.15|RALGAPA2	1679	1200	1040	1279	1769	1021
ENSG00000188566.13|NDOR1	289	226	153	358	307	257
ENSG00000188573.7|FBLL1	62	75	57	107	64	41
ENSG00000188582.8|PAQR9	67	56	50	52	65.4	54.92
ENSG00000188596.11|CFAP54	27	19	23	15	21	18
ENSG00000188599.17|NPIPP1	304.18	298.69	1288.72	559.16	379.53	360.92
ENSG00000188603.19|CLN3	297.4	306.86	332.15	461.76	416.96	348.79
ENSG00000188610.12|FAM72B	391.91	205.55	270.86	268.77	493.07	223.35
ENSG00000188611.14|ASAH2	65.85	76.7	48.57	64.28	77.29	39.31
ENSG00000188612.12|SUMO2	3632.18	2975.22	3239.36	3278.99	4251.24	2749.09
ENSG00000188613.7|NANOS1	7	13	10	17	20	9
ENSG00000188629.12|ZNF177	128.08	145.54	228.51	209.29	176.23	122.89
ENSG00000188636.4|RTL6	1954	1830	1309	2033	2149	1738
ENSG00000188641.13|DPYD	716	464	629	482	787	411
ENSG00000188643.11|S100A16	4088	4396	2778	5258	4248	3805
ENSG00000188647.13|PTAR1	981	1055	920	959	974	861
ENSG00000188659.9|SAXO2	36	39	14	59	43	41
ENSG00000188662.6|HILS1	10	7	4	17	15	9
ENSG00000188677.14|PARVB	1442	1405	2280	1959	1709	1286
ENSG00000188681.11|TEKT4P2	21	30	41.92	31	42	26
ENSG00000188690.14|UROS	579	629	408	717	666	580
ENSG00000188706.13|ZDHHC9	720	693	1265	834	719	567
ENSG00000188725.8|SMIM15	1205	1095	1041.26	1098	1210	934.01
ENSG00000188730.5|VWC2	493	601	446	565	579	432
ENSG00000188732.11|FAM221A	167	128	91	120	123	84
ENSG00000188735.13|TMEM120B	421.57	387.81	470.43	432.42	366.69	387.14
ENSG00000188739.15|RBM34	1098.14	1007.24	800	1006.97	1175.5	785.83
ENSG00000188760.10|TMEM198	412.76	401.34	619.31	584.17	605.02	435.79
ENSG00000188763.4|FZD9	123	104	45	116	185	98
ENSG00000188766.12|SPRED3	1544	1635	893	1554	1541	1272
ENSG00000188783.6|PRELP	30	35	19	37	33	17
ENSG00000188785.12|ZNF548	338.94	375.49	401.14	399.69	422.58	300.76
ENSG00000188786.10|MTF1	518	476	468	540	493	419
ENSG00000188807.13|TMEM201	855	739	498	1001	994	706
ENSG00000188811.14|NHLRC3	168	156	233	203	208	138
ENSG00000188818.12|ZDHHC11	41.4	43.43	24.01	40.55	68.04	43.09
ENSG00000188825.13|LINC00910	10	7	15	11	18	8
ENSG00000188827.11|SLX4	652	495.5	358.54	539	643.97	455.8
ENSG00000188846.13|RPL14	6928.39	6169.5	8456.72	7160.66	7712.1	5638.18
ENSG00000188859.6|FAM78B	801	962	609	974	862	836
ENSG00000188868.13|ZNF563	84	137	109	151	110	107
ENSG00000188878.19|FBF1	414.11	422.99	275.13	587.18	552.63	465.14
ENSG00000188895.11|MSL1	2062	1848	2675	2096	2283	1762
ENSG00000188906.16|LRRK2	157	185	157	159	155	129
ENSG00000188916.9|INSYN2	4395	3202	2799	3693	4581	2769
ENSG00000188917.15|TRMT2B	232	234	148	244	248	201
ENSG00000188921.14|HACD4	24	21	21	26	20	23
ENSG00000188933.15|USP32P1	50.12	49.11	38.53	55	54.66	40.85
ENSG00000188938.17|FAM120AOS	938.98	872.86	689.8	992.82	1028.81	792.71
ENSG00000188976.11|NOC2L	2695.91	2362.99	1812	2840.91	3015.92	2088.92
ENSG00000188986.7|NELFB	830	711	804	1056	992	737
ENSG00000188993.3|LRRC66	20	26	19	14	19	20
ENSG00000188994.13|ZNF292	691	605	1298	765	856	666
ENSG00000188997.8|KCTD21	369.69	367.27	257.02	442.58	348.27	324
ENSG00000189007.16|ADAT2	262	244	129	209	211	214
ENSG00000189042.13|ZNF567	201	195	185	158	186	121
ENSG00000189043.10|NDUFA4	3140.99	2973	4021	3564	3413.99	2801
ENSG00000189046.11|ALKBH2	464	407	313	476	535	385
ENSG00000189050.16|RNFT1	559	557.96	390	627	570	491.98
ENSG00000189057.11|FAM111B	752	459	373	422	1020	493
ENSG00000189058.9|APOD	482	679	430	577	492	448
ENSG00000189060.5|H1F0	51	36	149	91	54	42
ENSG00000189067.12|LITAF	803	815	787	879	853	727
ENSG00000189077.11|TMEM120A	815	831	885	1028	787	739
ENSG00000189079.16|ARID2	1062	814	800	833	1164	776
ENSG00000189091.13|SF3B3	3238	2656	2428	2912	3587	2512
ENSG00000189108.12|IL1RAPL2	76	75	18	61	34	32
ENSG00000189114.6|BLOC1S3	151	190	186	179	166	161
ENSG00000189120.5|SP6	63	50	54	52	101	39
ENSG00000189129.13|PLAC9	162	145	108	170	197	144
ENSG00000189136.9|UBE2Q2P1	50	61	116	81	71	47
ENSG00000189143.9|CLDN4	21	21	36	32	21	13
ENSG00000189144.13|ZNF573	44.22	50.17	32	54	49	45
ENSG00000189157.14|FAM47E	111.56	85.8	94.61	153.08	106.1	90.58
ENSG00000189159.16|JPT1	1183	935	732	1054	1185	924
ENSG00000189164.15|ZNF527	176	173	205	227	198	167
ENSG00000189171.14|S100A13	712.43	773.13	657.32	880.73	739.57	699.02
ENSG00000189180.15|ZNF33A	442.74	366	257.7	378.47	502.36	352.25
ENSG00000189184.11|PCDH18	10	3	6	10	24	14
ENSG00000189190.10|ZNF600	162.41	214.6	115.36	188.31	161.92	168.38
ENSG00000189195.13|BTBD8	12	24	16	28	22	36
ENSG00000189212.12|DPY19L2P1	122.1	108.51	79.64	113.79	143.25	104.84
ENSG00000189221.9|MAOA	352	338	258	334	343	304
ENSG00000189223.14|PAX8-AS1	250	313.47	252	365	221	230
ENSG00000189227.6|C15orf61	68	62	60	67.64	74	59
ENSG00000189241.7|TSPYL1	2018.92	2219.32	1346.87	2165.89	2079.38	1767.83
ENSG00000189266.13|PNRC2	1535	1448	1292	1487	1792	1298
ENSG00000189283.10|FHIT	55	34	79	40	74	30
ENSG00000189298.14|ZKSCAN3	281.01	212.07	235.05	274	256.5	219.5
ENSG00000189306.11|RRP7A	1452.69	1330.1	857.31	1482.51	1516.06	1186.15
ENSG00000189308.11|LIN54	450	379	422	428	602	424
ENSG00000189319.14|FAM53B	591	495.66	2365.83	1113.78	829.02	594.68
ENSG00000189320.9|FAM180A	3	20	590	137	21	29
ENSG00000189337.17|KAZN	722.09	501.4	686.53	692.09	717.32	453.4
ENSG00000189339.11|SLC35E2B	1837.42	1864.09	1849.46	2275.79	2051.42	1665.53
ENSG00000189343.7|RPS2P46	12.42	7.35	11.53	5.21	12.85	4.25
ENSG00000189362.12|NEMP2	202	190	144	190	258	164
ENSG00000189367.15|KIAA0408	79.22	104.06	41.06	62.27	69.67	63.69
ENSG00000189369.8|GSPT2	991	1180	851	1176	1039	887
ENSG00000189376.12|C8orf76	295.74	287.77	208.06	305.44	276.66	212.27
ENSG00000189403.15|HMGB1	6017.97	4777.97	5180.7	5482.78	6521.15	4600.59
ENSG00000189410.12|SH2D5	20	22	255	76	16	25
ENSG00000189420.8|ZFP92	101	123	68	127	83	90
ENSG00000189423.12|USP32P3	110.42	95.22	97.51	109.48	89.66	76.13
ENSG00000189431.7|RASSF10	14	16	9	27	19	19
ENSG00000196072.12|BLOC1S2	588	861	728	930	643	717
ENSG00000196074.13|SYCP2	237	215	206	228	232	164
ENSG00000196081.9|ZNF724	211	149	100	142	228.31	172.15
ENSG00000196083.10|IL1RAP	2420	2267	3914	2838	2401	1969
ENSG00000196110.7|ZNF699	160	154.84	276.4	189	167	150.8
ENSG00000196116.8|TDRD7	527	546	389	584	580	390
ENSG00000196118.12|CCDC189	200.81	170.91	129.72	234.93	226.85	168.07
ENSG00000196123.13|KIAA0895L	678.11	838	928.12	1027.13	884.06	760.14
ENSG00000196132.13|MYT1	35	37	23	28	38	40
ENSG00000196136.17|SERPINA3	41	27.8	28	34	35	30
ENSG00000196141.14|SPATS2L	2876	2338	3453	2954	3133	2279
ENSG00000196150.13|ZNF250	239	167	177	219	235	182
ENSG00000196151.10|WDSUB1	69	71	78	94	100	55
ENSG00000196152.10|ZNF79	155	189	91	195	140	160
ENSG00000196154.12|S100A4	1616	2593	1968	3437	2007	2274
ENSG00000196155.13|PLEKHG4	60	124	29	135	64	94
ENSG00000196177.12|ACADSB	534	511	448	520	605	449
ENSG00000196182.10|STK40	984	1121	1265	1420	1107	1006
ENSG00000196187.12|TMEM63A	867	975	1060	1114	961	855
ENSG00000196189.13|SEMA4A	24	37	80	53	31	30
ENSG00000196199.14|MPHOSPH8	643	606	504	556	647	472
ENSG00000196204.11|RNF216P1	429.89	465.94	358.38	422.78	456.41	358.65
ENSG00000196205.8|EEF1A1P5	133	121.67	204.47	147.41	172.14	102.04
ENSG00000196208.14|GREB1	87	80	95	84	108	62
ENSG00000196214.11|ZNF766	344	312	478	363	333	263
ENSG00000196220.16|SRGAP3	108	180.52	132.94	201.85	103.55	121.38
ENSG00000196227.11|FAM217B	635	655	415	632	709	507
ENSG00000196230.13|TUBB	31904.38	20871.68	27828.51	28733.23	39569.87	23554.58
ENSG00000196233.13|LCOR	532	507	480	469	635	448
ENSG00000196235.14|SUPT5H	3065	2758	2663	3324	3354	2493
ENSG00000196236.13|XPNPEP3	539.56	607	468.81	626.43	507.45	516.84
ENSG00000196247.11|ZNF107	861	740	512	728	876	573.26
ENSG00000196262.14|PPIA	26552.65	21905.39	22943.23	24769.5	29760.12	20012.93
ENSG00000196263.8|ZNF471	306	365	592	352	292	276
ENSG00000196267.12|ZNF836	78.34	84.72	123.48	97	103.76	80.77
ENSG00000196268.11|ZNF493	592.96	693	537.32	697.69	576	499
ENSG00000196275.14|GTF2IRD2	162.11	190	125.23	177.12	168.42	199.44
ENSG00000196284.16|SUPT3H	51	40	54	32	65	41
ENSG00000196290.15|NIF3L1	464	353	397	435	568	337
ENSG00000196295.11|GARS-DT	415.45	448.14	554.69	464	442.17	368.52
