LMP_827_R1B1	LMP.Olap_827_R1B1	LMP_827_R2B1	LMP.Olap_827_R2B1	LMP_827_R3B2	LMP.Olap_827_R3B2
ENSG00000163517.15|HDAC11	197	240	278	353	275	199
ENSG00000163520.14|FBLN2	6	9	39	80	10	10
ENSG00000163521.16|GLB1L	163	191	214	241	332	188
ENSG00000163527.9|STT3B	3963	4296	5082	4940	5761	4151
ENSG00000163528.13|CHCHD4	392	453	456	523	585	406
ENSG00000163531.15|NFASC	1440	1795	1910	2387	1703	1404
ENSG00000163535.18|SGO2	622	444	722	562	935	576
ENSG00000163536.12|SERPINI1	828	947	1239	1047	1209	836
ENSG00000163539.17|CLASP2	1277	1554	1357	1452	1679	1260
ENSG00000163541.12|SUCLG1	913	1026	1171	1215	1207	947
ENSG00000163545.8|NUAK2	145	120	123	185	199	154
ENSG00000163558.13|PRKCI	902	1019	1141	1143	1252	819
ENSG00000163565.18|IFI16	1501	2009	1746	2029	2184	1651
ENSG00000163577.8|EIF5A2	604	720	612	702	782	596
ENSG00000163584.18|RPL22L1	91	117	114	117	149	79
ENSG00000163590.14|PPM1L	472	590	561	647	643	513
ENSG00000163596.16|ICA1L	356.31	416	409	484	535	410.01
ENSG00000163597.14|SNHG16	687.54	776.24	677.66	836.01	885.31	602.61
ENSG00000163602.10|RYBP	741	944	1150	1065	1259	993
ENSG00000163605.14|PPP4R2	1420.95	1632.86	1858.84	1794.83	2185.86	1636.71
ENSG00000163607.15|GTPBP8	150	213.95	172	218	242.97	191.85
ENSG00000163608.15|NEPRO	1046.56	1243.9	1285.5	1301.78	1390.83	1019.47
ENSG00000163611.11|SPICE1	160.3	142.29	244.79	195.22	177.74	138.19
ENSG00000163617.11|CCDC191	197	279	308	300	246	257
ENSG00000163618.18|CADPS	122	205	201	243	167	151
ENSG00000163625.15|WDFY3	800	927	968	967	905	765
ENSG00000163626.16|COX18	286	343	303	388	427	334
ENSG00000163629.13|PTPN13	3262	3957	3509	4199	4474	3467
ENSG00000163633.12|C4orf36	26.79	29.73	27.36	44.31	52.81	21.72
ENSG00000163634.12|THOC7	668	776	742	823	950	666
ENSG00000163635.18|ATXN7	410.38	340.05	325.83	287.29	418.9	253.36
ENSG00000163636.10|PSMD6	1578.99	1821.76	1839.43	2065.5	2308.93	1689.25
ENSG00000163637.13|PRICKLE2	1073	1576.2	1703.31	1767.66	1393	1331.33
ENSG00000163638.13|ADAMTS9	16274.97	19357	17879	20492.95	19001.94	15215.96
ENSG00000163644.15|PPM1K	445	433	405	480	537	425
ENSG00000163655.16|GMPS	2130	2205	2192	2470	2969	2103
ENSG00000163659.13|TIPARP	533	720	1351	952	927	743
ENSG00000163660.11|CCNL1	1245	1386	2923	1693	1604	1141
ENSG00000163661.4|PTX3	616	550	613	490	684	470
ENSG00000163666.10|HESX1	24	23	35	39	47	23
ENSG00000163681.14|SLMAP	800	1060	967	1123	1065	942
ENSG00000163682.16|RPL9	3032.01	3771.65	4653.32	4379.89	4257.36	3227.67
ENSG00000163683.12|SMIM14	270	299	317	393	396	309
ENSG00000163684.11|RPP14	662.99	747.77	710.56	970.93	848.17	633.98
ENSG00000163686.14|ABHD6	272	316	309	365	294	262
ENSG00000163689.20|C3orf67	22	28	31	28	20	32
ENSG00000163694.15|RBM47	107	145	120	162	176	109
ENSG00000163697.17|APBB2	862.97	990.76	840.34	987	1017.79	856.52
ENSG00000163701.19|IL17RE	17	27	28	41	35	17
ENSG00000163702.20|IL17RC	461	526	543	779	606	468
ENSG00000163703.17|CRELD1	817	852	1022	1046	980	802
ENSG00000163704.12|PRRT3	208	235	159	247	267	189
ENSG00000163710.9|PCOLCE2	539	564	894	800	728	545
ENSG00000163714.17|U2SURP	2841.34	3039.14	3446.42	3479.73	3943.77	2926.82
ENSG00000163719.19|MTMR14	421	409	421	497	530	369
ENSG00000163728.11|TTC14	826	1038	947	1023	1055	806
ENSG00000163738.18|MTHFD2L	149.98	151	132.83	134	190	120.96
ENSG00000163743.13|RCHY1	321	339	365	362	445	319
ENSG00000163754.17|GYG1	951	1059	890	1052	1283	926
ENSG00000163755.8|HPS3	986.88	1071	1300	1393	1435.91	977.9
ENSG00000163781.13|TOPBP1	1677	1888	1840	2015	2207	1717
ENSG00000163785.12|RYK	1570	1743	1952	1919	2035	1593
ENSG00000163788.14|SNRK	704.22	844.46	1470.55	1028.86	1035.53	754.13
ENSG00000163795.14|ZNF513	356.54	356.85	278.63	466	526.19	336.81
ENSG00000163798.13|SLC4A1AP	741.36	814.69	781.68	898.27	1016.6	744.94
ENSG00000163803.13|PLB1	75	81	70	87	81	78
ENSG00000163806.16|SPDYA	16.47	16.23	34.32	10.73	19.76	19.07
ENSG00000163807.6|KIAA1143	1384.62	1697	1443	1790	1907	1410.04
ENSG00000163808.17|KIF15	598	631	723	718	897	669
ENSG00000163811.12|WDR43	1069	1120	1052	1109	1300	963
ENSG00000163812.14|ZDHHC3	875	952	851	1092	1209	921
ENSG00000163818.17|LZTFL1	345	374	562	505	428	369
ENSG00000163820.15|FYCO1	584	761	524	764	651	460
ENSG00000163823.4|CCR1	38	33	19	44	26	27
ENSG00000163832.16|ELP6	632	730	599	793	943	677
ENSG00000163840.10|DTX3L	1298.99	1544.59	1177	1361.83	1690.14	1258.55
ENSG00000163848.19|ZNF148	1185	1488	1350	1512	1708	1281
ENSG00000163864.17|NMNAT3	75	110.03	96	104.03	130.04	95
ENSG00000163866.9|SMIM12	322	336	339	409.31	484	317
ENSG00000163867.17|ZMYM6	259.02	251.56	364.95	287.82	346.21	239.93
ENSG00000163870.15|TPRA1	439	420	391	555	521	370
ENSG00000163872.16|YEATS2	1767.06	2062.81	2366.78	2361.72	2284.3	1707.22
ENSG00000163873.10|GRIK3	16	13	9	16	23	12
ENSG00000163874.11|ZC3H12A	41	32	33	42	73	47
ENSG00000163875.15|MEAF6	575	654	793	786	817	591
ENSG00000163877.11|SNIP1	203	242	302	327	282	240
ENSG00000163879.11|DNALI1	369	491	390	525	505	361
ENSG00000163882.9|POLR2H	751	824	1120	985	1045	746
ENSG00000163884.4|KLF15	72	79	43	83	88	62
ENSG00000163888.4|CAMK2N2	154.36	161.18	141.91	211.29	244.63	159.44
ENSG00000163898.10|LIPH	17	31	18	20	37	20
ENSG00000163900.11|TMEM41A	248.13	321	282.13	337.86	376.3	292.42
ENSG00000163902.12|RPN1	4704	5390	6054	6212	6288	4770
ENSG00000163904.13|SENP2	727	954	924	1067	1132	882
ENSG00000163913.11|IFT122	708.7	748.66	814	1011.61	1022.74	748.59
ENSG00000163918.10|RFC4	663	701	666	809	943	638
ENSG00000163923.10|RPL39L	110	155	126	221	219	167.02
ENSG00000163930.10|BAP1	2097	2167	2282	2756	2760	2051
ENSG00000163931.16|TKT	8415	8133	11442	10770	12265	8458
ENSG00000163932.14|PRKCD	375	418	574	549	474	329
ENSG00000163933.10|RFT1	705.49	780	640	870	858	646
ENSG00000163935.14|SFMBT1	267	296	267.43	286	348.5	251.32
ENSG00000163938.17|GNL3	2252	2546	2415	2346	2857	2110
ENSG00000163939.18|PBRM1	1740.49	2059.75	1966.23	2165.73	2588.95	1963.93
ENSG00000163945.16|UVSSA	778	869	846	1031	967	794
ENSG00000163946.13|TASOR	1650.73	1881.3	1670.53	2005.19	2060.14	1594.82
ENSG00000163947.11|ARHGEF3	2719	3562	7733	5357	4158	3028
ENSG00000163950.13|SLBP	785	883	991	1000	1207	843
ENSG00000163956.12|LRPAP1	1542	1541	1410	1995	1951	1443
ENSG00000163959.10|SLC51A	46	77.11	64	71	54	66.11
ENSG00000163960.12|UBXN7	1513	1877	2104	1988	1887	1521
ENSG00000163961.4|RNF168	599	561	663	605	782	611
ENSG00000163964.14|PIGX	675	889	849	1003	962	796
ENSG00000163975.12|MELTF	273	243	309	409	366	256
ENSG00000164002.11|EXO5	174.65	206.4	155.25	201	199	145.7
ENSG00000164008.16|C1orf50	72.87	80.51	104.59	105.53	90.01	84.85
ENSG00000164010.15|ERMAP	361.8	375.49	322.13	409.88	508.94	358.36
ENSG00000164011.18|ZNF691	94	119	101	146	132	108
ENSG00000164022.16|AIMP1	872	1071.55	995.77	1098.84	1198	898.84
ENSG00000164023.14|SGMS2	121	135	100	138	184	119
ENSG00000164024.12|METAP1	681	769	780	758	961	699
ENSG00000164031.17|DNAJB14	741.99	981	937	1051	1041.96	770
ENSG00000164032.12|H2AFZ	2720	2914	3668	3615	4211	3059
ENSG00000164038.15|SLC9B2	321	357.29	305	335	457	308
ENSG00000164039.15|BDH2	346	397.71	371	389	429	330
ENSG00000164040.16|PGRMC2	831	843	1121	1129	1187	846
ENSG00000164045.11|CDC25A	349	428	293	450	519	419
ENSG00000164048.14|ZNF589	332	344	368	395	455.23	344
ENSG00000164050.13|PLXNB1	2337	2763	1989	3420	2813	2288
ENSG00000164051.14|CCDC51	373	450.26	359.85	488.73	493.25	422.13
ENSG00000164053.21|ATRIP	534.17	623.38	400.71	683.57	666.89	513.9
ENSG00000164054.15|SHISA5	3549	3606	3176	4793	4528	3413
ENSG00000164056.11|SPRY1	2084	2267	3146	2581	3330	2396
ENSG00000164061.5|BSN	245	339	199	348	310	235
ENSG00000164062.13|APEH	1658	1800	1860	2209	2296	1753
ENSG00000164066.13|INTU	198	287	248	329	301	229
ENSG00000164068.16|RNF123	1018.32	1086.79	1001.43	1312.26	1290.9	1008.41
ENSG00000164070.12|HSPA4L	831	1234.73	832	1206.8	1124.19	990.51
ENSG00000164073.10|MFSD8	224	267	259	250	295	255
ENSG00000164074.15|ABHD18	103	144	112	139	168	124
ENSG00000164076.17|CAMKV	12	7	14	10	13	8
ENSG00000164077.14|MON1A	341	349	245	419	448	263
ENSG00000164080.13|RAD54L2	1091.98	1337.91	1143	1407	1384	1045
ENSG00000164081.12|TEX264	1050.02	1236.09	1221	1409	1340	1031
ENSG00000164082.15|GRM2	32	33	76	51	32	40
ENSG00000164086.10|DUSP7	237	289	268	386	354	258
ENSG00000164087.7|POC1A	339	361	322	496	461	389
ENSG00000164088.18|PPM1M	722	763	849	947	936	671
ENSG00000164091.12|WDR82	4800	5331	5434	5874	6409	4779
ENSG00000164093.16|PITX2	46	27	52	52	64	40
ENSG00000164096.13|C4orf3	826	925	1453	1254	1239	903
ENSG00000164099.3|PRSS12	676	854	836	969	1028	798
ENSG00000164104.11|HMGB2	2340	2117	4465	2669	3710	2567
ENSG00000164105.4|SAP30	365	333	617	540	568	396
ENSG00000164106.8|SCRG1	78	63	64	72	124	74
ENSG00000164107.8|HAND2	24	29.93	27.62	22	26	10
ENSG00000164109.14|MAD2L1	757	752	931	906	1210	751
ENSG00000164111.15|ANXA5	3515	3517	5572	4783	5145	3675
ENSG00000164114.19|MAP9	1075	1455	1172	1297.77	1416	1079.76
ENSG00000164117.13|FBXO8	205.81	263.71	258.55	243.86	284.36	222.63
ENSG00000164118.13|CEP44	211.19	237.29	257.45	237.14	284.64	235.37
ENSG00000164125.15|GASK1B	29.74	75.98	28.85	48.51	25.85	26.49
ENSG00000164134.13|NAA15	1251	1417	1350	1481	1777	1295
ENSG00000164142.16|FAM160A1	27	39	96	47	33	35
ENSG00000164144.16|ARFIP1	546	639	618	709	763	546
ENSG00000164151.12|ICE1	1413	1781	1432	1767	1692	1411
ENSG00000164161.10|HHIP	1163	1695	1984	2116	1892	1657
ENSG00000164162.14|ANAPC10	154.82	168	177.1	189.94	223.28	158.41
ENSG00000164163.11|ABCE1	2533	2764	2439.67	2931.91	3216.97	2266.98
ENSG00000164164.16|OTUD4	1188.99	1428	1474.22	1491.03	1666.99	1233.99
ENSG00000164167.12|LSM6	162	237	170	186	273	203
ENSG00000164168.7|TMEM184C	926	1014	942	1017	1072	933
ENSG00000164169.13|PRMT9	171	185	160	241	260	141
ENSG00000164171.11|ITGA2	705	1190	656	1086	1004	849
ENSG00000164172.19|MOCS2	882	1047	910	1073	1167	815
ENSG00000164180.13|TMEM161B	289	365	466	369	393	289.92
ENSG00000164182.11|NDUFAF2	197	268.67	229	208.88	270.36	185.91
ENSG00000164187.7|LMBRD2	654	843	697	782	816	608
ENSG00000164188.8|RANBP3L	18	28	13	23	20	17
ENSG00000164190.18|NIPBL	1426	1488	1572	1649	1612	1298
ENSG00000164197.12|RNF180	14	19	11	6	16	12
ENSG00000164199.18|ADGRV1	448	627	452	627	487	463
ENSG00000164209.17|SLC25A46	1096	1358	1257	1400	1406	1136
ENSG00000164211.13|STARD4	868	745	953	811.91	1012	772.96
ENSG00000164219.10|PGGT1B	913.65	992.73	938.6	974.14	1148.23	814.97
ENSG00000164220.7|F2RL2	162	218	166	216	259	190
ENSG00000164221.13|CCDC112	303	380	437	385	458	341
ENSG00000164236.12|ANKRD33B	41	33	45	36	40	29.07
ENSG00000164237.9|CMBL	995	1578	1160	1469	1387	1125
ENSG00000164241.13|C5orf63	72	77	71	87	106	58
ENSG00000164244.20|PRRC1	1127	1222	1655	1440	1509	1171
ENSG00000164251.5|F2RL1	1235	1462	1262	1435	1550	1150
ENSG00000164252.13|AGGF1	424.72	433.28	397.96	452.89	536.45	427.44
ENSG00000164253.14|WDR41	639	833.21	966.89	992.42	968.69	792
ENSG00000164258.12|NDUFS4	520	686	787	747	724	572
ENSG00000164284.15|GRPEL2	375	501	603	529	624.98	487
ENSG00000164291.16|ARSK	106	134	133	157	161	128
ENSG00000164292.13|RHOBTB3	1304.99	1458	1604	1697.99	1726	1196
ENSG00000164294.14|GPX8	269	313	365	389	365	263
ENSG00000164296.7|TIGD6	139.91	185.95	146.61	185	212.91	169.31
ENSG00000164300.17|SERINC5	852.46	1087	1079	1210.79	1140.85	1021
ENSG00000164305.19|CASP3	1061	1378	944	1346	1409	1118
ENSG00000164306.11|PRIMPOL	174.51	193.36	235.89	278.11	235.9	239.08
ENSG00000164307.13|ERAP1	514.54	571.83	664.04	660.04	768.47	546.72
ENSG00000164308.16|ERAP2	59	95	103	75	94	75
ENSG00000164309.15|CMYA5	261	323	339	365	268	245
ENSG00000164318.18|EGFLAM	18	21	9	17	24	11
ENSG00000164323.14|CFAP97	1901	2315	2422	2381	2706	2075
ENSG00000164327.13|RICTOR	311	395	468	417	440	307
ENSG00000164329.13|TENT2	397	444	410	517	500	359
ENSG00000164331.10|ANKRA2	260.68	322.54	319.6	389.32	318.33	251.42
ENSG00000164332.8|UBLCP1	623	717	636	760	840	628
ENSG00000164338.10|UTP15	396.32	464.46	384.4	512.68	512.67	359.58
ENSG00000164342.12|TLR3	151	224	157	205	215	150
ENSG00000164346.10|NSA2	1072.11	1250.81	1216.15	1311.19	1381.03	978.8
ENSG00000164347.18|GFM2	796.85	928.12	886.17	966.51	1095.48	779.67
ENSG00000164362.19|TERT	16	15	11	22	38	16
ENSG00000164366.3|CCDC127	401.98	439.71	399.16	507	467.57	398.98
ENSG00000164398.13|ACSL6	397	605	401	529	421	458
ENSG00000164402.14|SEPT8	1373.7	1612.55	1773.92	1927.12	1909.87	1482.12
ENSG00000164403.14|SHROOM1	245	244	227	360	315	230
ENSG00000164404.8|GDF9	9	19	12	25.06	18.36	12.37
ENSG00000164405.11|UQCRQ	1014	1248	1227	1470.94	1535.64	1019.63
ENSG00000164406.7|LEAP2	25	45	31	36	28	30
ENSG00000164414.18|SLC35A1	296	369.07	354	345.95	393.04	231.92
ENSG00000164430.16|CGAS	18	20	23	30	36	28
ENSG00000164434.12|FABP7	23657	22466	22009	24530	29259	20428
ENSG00000164440.15|TXLNB	32.71	27.04	31	39	27.26	24.75
ENSG00000164442.10|CITED2	457	455	1035	781	653	525
ENSG00000164463.12|CREBRF	179	233	589	282	242	205
ENSG00000164465.18|DCBLD1	450	507	406	574.06	572.03	427
ENSG00000164466.13|SFXN1	1369	1574	1587	1827	1887	1357
ENSG00000164494.12|PDSS2	244	298	308	362	412	317
ENSG00000164506.14|STXBP5	228	262	258	263	279	169
ENSG00000164535.15|DAGLB	203	231	252	311.01	284.04	188.86
ENSG00000164542.12|KIAA0895	397	408	362	410	542	417
ENSG00000164543.7|STK17A	2362	2603.89	2448	2743	2821.92	2165.85
ENSG00000164548.11|TRA2A	1111	1142	1303	1342	1556	1124
ENSG00000164574.16|GALNT10	1309	1360	1287	1522	1627	1287
ENSG00000164576.12|SAP30L	834	833	1011	1022	1183	753
ENSG00000164587.13|RPS14	3725.9	4143.81	5296.91	5227.87	5393.85	3618.86
ENSG00000164591.13|MYOZ3	26	43	50.94	65	61	37
ENSG00000164597.13|COG5	592.71	634.97	713.35	712.31	713.79	603.37
ENSG00000164603.12|BMT2	333	363	513	451	536	374
ENSG00000164609.10|SLU7	898	1106	1335	1167	1345	965
ENSG00000164610.9|RP9	361.82	415.4	513.05	499.78	553.64	369.25
ENSG00000164611.13|PTTG1	1227	891	1448	1220	1710	1082
ENSG00000164615.5|CAMLG	458	482	665	580	603	463
ENSG00000164619.10|BMPER	130	142	152	180	241	161
ENSG00000164620.9|RELL2	312.73	275.39	220.66	406.98	374.85	282.18
ENSG00000164626.9|KCNK5	29	21	16	23	42	33
ENSG00000164631.19|ZNF12	557	709	915	784	898	655
ENSG00000164638.10|SLC29A4	233	215	456	499	316	230
ENSG00000164647.9|STEAP1	53.28	51.2	68.7	64.41	83.46	53.06
ENSG00000164649.20|CDCA7L	467	451	557.98	498.84	684.88	435.94
ENSG00000164651.16|SP8	108	153	198	181	188	168
ENSG00000164654.16|MIOS	822	820	775	903	1010	694
ENSG00000164663.14|USP49	199.22	223.56	257.06	268.24	300.51	207.86
ENSG00000164675.11|IQUB	14	9	11	21	26	11.34
ENSG00000164683.17|HEY1	3779	5205	5339	5968	5014	4090
ENSG00000164684.13|ZNF704	927	1120	958	1145	980	823
ENSG00000164687.11|FABP5	109	160.88	133	149	169.14	122
ENSG00000164690.8|SHH	18	10	13	10	36	21
ENSG00000164707.15|SLC13A4	22.57	20	30	21	18	14.2
ENSG00000164713.9|BRI3	288.05	350.45	547.22	516.22	463.48	335.34
ENSG00000164715.6|LMTK2	645	703	609	769	815	634
ENSG00000164733.21|CTSB	1582	1788	2342	2418	2320	1743
ENSG00000164741.15|DLC1	548	506	475	559	758	464
ENSG00000164742.16|ADCY1	259	311	304	310	384	196
ENSG00000164743.5|C8orf48	7	6	18	11	15	9
ENSG00000164749.11|HNF4G	36	30	40	46	47	36
ENSG00000164751.15|PEX2	440	487	566	520	593	434
ENSG00000164754.14|RAD21	3057.32	3033.99	4641.8	3697	4573	3117
ENSG00000164758.7|MED30	46	42	59	58	68	47
ENSG00000164761.9|TNFRSF11B	42	32	46	33	87	63
ENSG00000164776.9|PHKG1	41.97	67.53	221.81	152.01	63.93	79.11
ENSG00000164778.4|EN2	47	77	51	100	85	53
ENSG00000164808.16|SPIDR	504	643	790	678	669	524
ENSG00000164815.11|ORC5	516	595	438	605	657	509
ENSG00000164818.16|DNAAF5	906	952	807	1182.96	1286.97	848
ENSG00000164823.11|OSGIN2	502	568	559	566	702	495
ENSG00000164828.18|SUN1	2459.17	2670	3439	3692.53	3249	2341
ENSG00000164830.18|OXR1	932	1132	1474	1200	1207	887
ENSG00000164855.16|TMEM184A	23.53	27.89	27.38	64.99	26.63	24.01
ENSG00000164877.19|MICALL2	1597	1453	1626	2399	2076	1425
ENSG00000164879.7|CA3	14	6	14	12.43	6	9
ENSG00000164880.16|INTS1	1336	1184	1258	1879	1955	1232
ENSG00000164885.13|CDK5	570	616	520	614	776	573
ENSG00000164889.14|SLC4A2	2248.72	2019.18	1942.75	2901.82	3138.98	1987.1
ENSG00000164896.20|FASTK	1275	1328	1123	1944	1891	1289
ENSG00000164897.13|TMUB1	312	319	333	461	495	301
ENSG00000164898.13|FMC1	134.78	161.84	175.89	222.95	206.52	124.81
ENSG00000164902.14|PHAX	895	989	999	1068	1139	867
ENSG00000164904.18|ALDH7A1	2004.99	2137.98	2210	2388	2710	1883.99
ENSG00000164916.11|FOXK1	1041	1184	1351	1504	1347	1080
ENSG00000164919.11|COX6C	980	1178	1371	1283	1389	978
ENSG00000164924.18|YWHAZ	7874.79	9138.88	10757.66	10507.96	11274	8308.97
ENSG00000164929.17|BAALC	1608	1893	2648	2451	1924	1590
ENSG00000164930.12|FZD6	793	935	1045	1072	1137	862
ENSG00000164932.13|CTHRC1	23	21	53	52	91	64
ENSG00000164933.12|SLC25A32	260.68	306.77	437.64	314.54	338.46	265.6
ENSG00000164934.14|DCAF13	947.32	1176.23	1030.36	1133.46	1338.53	984.4
ENSG00000164938.14|TP53INP1	1018	2103	1193	1874	1413	1432
ENSG00000164941.13|INTS8	657.16	677.89	659.4	646.49	792.85	556.84
ENSG00000164944.12|VIRMA	930	954	1112	1221	1220	922
ENSG00000164946.19|FREM1	78	84	111	85	195	142
ENSG00000164949.8|GEM	111	164	212	190	178	170
ENSG00000164951.16|PDP1	3482	4272	3406	4856	4538	3725
ENSG00000164953.15|TMEM67	365	468	450	488	472	387
ENSG00000164961.16|WASHC5	769	905.92	829.7	953.96	1119	774.83
ENSG00000164967.10|RPP25L	116	113	107	141	153	113
ENSG00000164970.15|FAM219A	448	440	777	618	568	470
ENSG00000164975.15|SNAPC3	425	515	520	548	611	508
ENSG00000164976.9|MYORG	1149	1384	1133	1535	1632	1246
ENSG00000164978.18|NUDT2	270	352	338	350	380	281
ENSG00000164983.7|TMEM65	511	652	789	734	663	631
ENSG00000164985.15|PSIP1	1411.99	1572	1620	1675.99	1900.97	1329
ENSG00000164989.17|CCDC171	44	55	48	56	70	46
ENSG00000165006.14|UBAP1	400	455	466	559	548	433
ENSG00000165028.12|NIPSNAP3B	60	62	85	61	72	40
ENSG00000165029.16|ABCA1	493	514	585	582	606	472
ENSG00000165030.4|NFIL3	106	187	1542	410	279	196
ENSG00000165046.12|LETM2	36.13	74.52	74.09	67.85	74	61.18
ENSG00000165055.15|METTL2B	985.32	1236.04	902.2	1288.68	1336.18	1146.97
ENSG00000165060.13|FXN	89.9	73.44	81.14	94.64	110	87.6
ENSG00000165061.15|ZMAT4	228	238	161	189	256	222
ENSG00000165071.14|TMEM71	20	14	13	24	22	14
ENSG00000165097.15|KDM1B	340	404	323	387	467	346
ENSG00000165102.15|HGSNAT	1003.84	1150	1128.77	1420.51	1399.22	1097.77
ENSG00000165105.10|RASEF	18	17	56	45	27	23
ENSG00000165113.13|GKAP1	46	63.89	46	56	58	26
ENSG00000165115.15|KIF27	163.47	196	172.84	185.44	255.29	147.58
ENSG00000165118.15|C9orf64	281	327	267	334	392	299
ENSG00000165119.21|HNRNPK	10253.53	11314.58	14003.12	12985.5	15106.98	11151.55
ENSG00000165121.11|AL353743.1	51.53	47.11	51.16	47.5	63.71	39.42
ENSG00000165138.18|ANKS6	726	744	766	1008	836	668
ENSG00000165152.9|TMEM246	1183	1292	1184	1283	1431	995
ENSG00000165156.15|ZHX1	1168.87	1414.62	1208.75	1367.86	1462.51	1196.54
ENSG00000165169.11|DYNLT3	972	1206	1638	1478	1301	1018
ENSG00000165175.15|MID1IP1	1021.91	1157.55	910	1349	1417	937.67
ENSG00000165185.14|KIAA1958	72	79	108	84	80	77
ENSG00000165186.12|PTCHD1	81	148	114	143	117	104
ENSG00000165194.15|PCDH19	13	15	26	12	32	22
ENSG00000165195.15|PIGA	152	210	268	267	242	197
ENSG00000165209.18|STRBP	276	381.91	349	380.88	341	274
ENSG00000165219.21|GAPVD1	1447	1767	1610	1796	1880	1457
ENSG00000165233.18|CARD19	270	205	335	320	356	184
ENSG00000165238.16|WNK2	10	14	3	9	9	10
ENSG00000165240.20|ATP7A	256	266.76	345	296	311.51	288
ENSG00000165244.7|ZNF367	356	366	340	387	482	354
ENSG00000165246.14|NLGN4Y	531.78	512.27	443.71	566.56	527.32	444.63
ENSG00000165259.14|HDX	83	116	84	128	130	90
ENSG00000165264.11|NDUFB6	460	477	480	624	691	434
ENSG00000165271.17|NOL6	1251	1335	958	1485	1562	1170
ENSG00000165275.10|TRMT10B	164	204	194	249	264	189
ENSG00000165280.16|VCP	4912	5064	4856	5752	6458	4604
ENSG00000165282.13|PIGO	435	432	466	508	551	416
ENSG00000165283.16|STOML2	517	661	690	731	718	545
ENSG00000165288.10|BRWD3	570	595	734	619	714	501
ENSG00000165304.8|MELK	365	331	394	406	482	349
ENSG00000165312.6|OTUD1	37	49	74	74	41	45
ENSG00000165322.17|ARHGAP12	1011	1099	1237	1249	1331	967
ENSG00000165323.15|FAT3	195	251	204	208	165	163
ENSG00000165338.16|HECTD2	2296	2893	1966	2626	2334	1939
ENSG00000165355.7|FBXO33	175	231	235	241	253	191
ENSG00000165359.15|INTS6L	179	210	235	237	244	205
ENSG00000165383.11|LRRC18	26	30	21	36	17	23
ENSG00000165389.7|SPTSSA	960	984	956	1083	1140	833
ENSG00000165392.10|WRN	446	477	435	588	652	488
ENSG00000165406.16|MARCH8	381	475	514	565	568	366
ENSG00000165410.14|CFL2	1031	1236	1349	1382	1549	1126
ENSG00000165416.14|SUGT1	486	516	478	579	548	481
ENSG00000165417.12|GTF2A1	1478	1621	1533	1691.96	1970	1511.15
ENSG00000165424.6|ZCCHC24	1470.58	1349.28	1526.1	1734.69	1796.36	1304.69
ENSG00000165434.8|PGM2L1	1961	2482	2616	2636	2685	2111
ENSG00000165443.12|PHYHIPL	13.08	13	7.63	12.16	10.12	16.54
ENSG00000165449.11|SLC16A9	17	21	18	16	24	13
ENSG00000165458.14|INPPL1	3417	3385	4338	4631	4347	3258
ENSG00000165474.7|GJB2	602	983	481	752	581	584
ENSG00000165475.15|CRYL1	195	246	241	249	277	198
ENSG00000165476.14|REEP3	795	991	839	1111	1040	874
ENSG00000165478.7|HEPACAM	1130.54	2179.07	1124.75	2217.18	1662.29	1536.09
ENSG00000165480.16|SKA3	182	191	166	218	219	210
ENSG00000165487.14|MICU2	342	458	433	426	544	398
ENSG00000165490.13|DDIAS	504	539	402	515	680	516
ENSG00000165494.11|PCF11	1248.46	1369.42	1322.61	1463.15	1621.31	1217.4
ENSG00000165495.16|PKNOX2	126	136	173	146	164	151
ENSG00000165501.17|LRR1	185.9	242.67	162.04	229.52	314.8	182.02
ENSG00000165502.6|RPL36AL	1248	1420	1542.19	1530	1775	1305
ENSG00000165506.14|DNAAF2	193	244	183	211	299	184
ENSG00000165507.8|DEPP1	172	206	1347	1023.54	787	582
ENSG00000165511.6|C10orf25	42	42	47	45	39	32
ENSG00000165512.5|ZNF22	372.27	405.93	566.03	493.4	553.14	387.49
ENSG00000165516.11|KLHDC2	279.25	338.77	424.81	437.88	467.11	330.62
ENSG00000165525.18|NEMF	1059.75	1242.23	1183.19	1299.12	1350.89	1019.38
ENSG00000165526.9|RPUSD4	390	420	430	434	514	368
ENSG00000165527.7|ARF6	1109	1415	1351	1638	1591	1265
ENSG00000165533.18|TTC8	488	507	467	616	648	499
ENSG00000165566.12|AMER2	219	191	155	154	210	167
ENSG00000165572.7|KBTBD6	285.1	347.35	283.46	332.28	343.32	270.33
ENSG00000165609.13|NUDT5	717	866.42	749	820	930.86	665.45
ENSG00000165626.17|BEND7	54	64	74	68	76	66
ENSG00000165629.20|ATP5F1C	1289	1563	1712	1760	1738	1273
ENSG00000165630.14|PRPF18	187	193	220.76	202	262	171
ENSG00000165632.8|TAF3	166	244	168	216	243	161
ENSG00000165633.13|VSTM4	100	130	126	146	111	105
ENSG00000165637.13|VDAC2	1892.34	2212.83	3259.69	2858.07	2852.07	2116.6
ENSG00000165644.10|COMTD1	13	19	16	27	20	15
ENSG00000165650.12|PDZD8	743.97	863	868	903.22	1044	772
ENSG00000165655.17|ZNF503	143	191.68	120	238.12	230	169
ENSG00000165660.8|ABRAXAS2	321	338	359	418	444	327
ENSG00000165661.16|QSOX2	890	1094	965	1244	1249	900
ENSG00000165669.14|FAM204A	291	422	414	498	531	382
ENSG00000165671.20|NSD1	2102	2668	2157	2839	2778	2111
