Ctrl_827_R1B1	Ola_827_R1B1	Ctrl_827_R2B1	Ola_827_R2B1	Ctrl_827_R3B2	Ola_827_R3B2
ENSG00000184012.12|TMPRSS2	193	188	532	349	415	362
ENSG00000184014.8|DENND5A	1908	1698	3066	2083	2243	1726
ENSG00000184047.18|DIABLO	902.56	759.4	857.28	693.89	965	767.82
ENSG00000184056.14|VPS33B	195.52	161.61	170.04	129.84	223.41	151.9
ENSG00000184058.14|TBX1	164	116	274	212	169.97	137.98
ENSG00000184068.2|SREBF2-AS1	53.07	43.13	29.01	36.13	48.19	51.14
ENSG00000184076.13|UQCR10	1061	839	1011	858	1264	975
ENSG00000184083.12|FAM120C	1199	1120	705	783	1308	1006
ENSG00000184110.14|EIF3C	3436.66	3113.46	2669.51	3000.15	3955.22	3318.7
ENSG00000184117.11|NIPSNAP1	1746	1569	1382	1376	1858	1500
ENSG00000184144.12|CNTN2	98	94	70	84	96	100
ENSG00000184154.14|LRTOMT	137.15	126.67	160.07	129.36	155.36	138.56
ENSG00000184162.14|NR2C2AP	822.38	761.89	576.9	597.13	897.62	634.93
ENSG00000184164.14|CRELD2	569	491	405	476	656	514
ENSG00000184178.16|SCFD2	1064	1018	682	737	1098	908
ENSG00000184182.18|UBE2F	695.96	644.88	628.54	581.56	780	653.09
ENSG00000184194.5|GPR173	298	291	421	310	344	310
ENSG00000184203.8|PPP1R2	1888	1923.9	1937	1695	2121.89	1660
ENSG00000184205.14|TSPYL2	1357	1214	1010	1125	1314	1145
ENSG00000184206.11|GOLGA6L4	48.66	65.9	148.03	61.65	89.03	47.16
ENSG00000184207.8|PGP	485.04	421	241.03	317.05	612.76	476.79
ENSG00000184208.10|C22orf46	924	834	672	616	1058	800
ENSG00000184209.14|SNRNP35	366.39	264.81	254.46	254.12	357.05	293.07
ENSG00000184216.14|IRAK1	2179	1874	1519	1616	2742	2112
ENSG00000184220.12|CMSS1	843	694	513	565	974	641
ENSG00000184221.13|OLIG1	883	835	317	545	1075	803
ENSG00000184226.15|PCDH9	497	509	243	302	426	359
ENSG00000184227.8|ACOT1	69.82	79.66	59.09	72.51	102.85	66.41
ENSG00000184232.9|OAF	4520	4237	3401	3721	4953	4623
ENSG00000184254.17|ALDH1A3	33	25.46	16	20	49	30.33
ENSG00000184271.17|AC139768.1	360	316	492	339	364	321
ENSG00000184277.13|TM2D3	593	489	1253	798	649	551
ENSG00000184281.15|TSSC4	259	220	160	217	302	273
ENSG00000184304.15|PRKD1	291	242	296	254	302	243
ENSG00000184307.15|ZDHHC23	731	765	421	476	659	584
ENSG00000184319.16|RPL23AP82	748.75	719.7	650.41	608.75	609.84	487.57
ENSG00000184343.11|SRPK3	78.26	59.91	93.57	71.25	74.9	71.23
ENSG00000184349.13|EFNA5	7	7	28	20	15	19
ENSG00000184368.16|MAP7D2	57	76	106	77	88	81
ENSG00000184371.14|CSF1	1208	1030	897	863	1472	1180
ENSG00000184381.18|PLA2G6	203	177	266	184	223	236
ENSG00000184384.14|MAML2	2439	2147	2675	2153	2725	2208
ENSG00000184402.15|SS18L1	683	695	808	589	782	632
ENSG00000184428.12|TOP1MT	713	594	539	548	813	567
ENSG00000184432.10|COPB2	4067	3596	4140	3477	4378	3461
ENSG00000184436.11|THAP7	299	247	140	190	372	315.25
ENSG00000184441.4|AP001062.1	94.4	66.87	93.93	77.64	69.15	108.44
ENSG00000184445.12|KNTC1	1409	1341	1170	1253	1794	1361
ENSG00000184451.5|CCR10	23.97	17.6	21.44	16.85	17.89	15.81
ENSG00000184465.16|WDR27	493.67	433.66	670.82	514	497.49	463.96
ENSG00000184470.21|TXNRD2	434.78	348.82	463	423	603	480
ENSG00000184481.16|FOXO4	91	51	66	48	56	57
ENSG00000184486.9|POU3F2	2870	2554	1601	1932	3333	2478
ENSG00000184489.11|PTP4A3	91	52	94	74	99	73
ENSG00000184500.15|PROS1	1010	918	850	902	1103	788
ENSG00000184508.11|HDDC3	269.21	255.4	198.35	151.68	251.58	252
ENSG00000184517.12|ZFP1	371	352	403	375	450	363
ENSG00000184524.6|CEND1	311	265	398	372	463	388
ENSG00000184545.11|DUSP8	157	131	220.92	150	183	181.91
ENSG00000184557.4|SOCS3	584	549	714	485	722	649
ENSG00000184575.12|XPOT	4057	3585.99	5711	3775	4208	3319
ENSG00000184584.13|TMEM173	42	37	39	31	49	51
ENSG00000184588.18|PDE4B	4148	3934	4871	3975	4964	3989
ENSG00000184602.6|SNN	494	419	792	527	588	497
ENSG00000184611.11|KCNH7	19	34	9	29	21	30
ENSG00000184619.5|KRBA2	140	100.27	121	109	164	115.63
ENSG00000184634.16|MED12	1423	1127	1309	1162	1518	1262
ENSG00000184635.15|ZNF93	501	493.61	382.44	401	540	474
ENSG00000184640.18|SEPT9	9830	7953	17626.7	12756	11793	9517.96
ENSG00000184661.14|CDCA2	565	497	278	371	713	454
ENSG00000184675.11|AMER1	319	220	173	152	302	239
ENSG00000184677.18|ZBTB40	1573	1314	1086	1067	1609	1288
ENSG00000184678.10|HIST2H2BE	590.74	508	966.94	596.94	608.74	578.92
ENSG00000184702.20|SEPT5	3733.55	3170.37	5646.74	4508.14	5102.59	4370.12
ENSG00000184708.18|EIF4ENIF1	746	621	638.79	590.72	824	613
ENSG00000184716.13|SERINC4	11.86	2.83	17.34	9.37	6.95	5.61
ENSG00000184719.12|RNLS	24	20	17	18	28	11
ENSG00000184743.12|ATL3	1797	1600	1556	1455	1858	1576
ENSG00000184752.13|NDUFA12	713	684	738	609	843	659
ENSG00000184785.6|SMIM10	98	83	84	80	103	99
ENSG00000184786.6|TCTE3	32	29	52	29	31	23
ENSG00000184787.19|UBE2G2	2114	1883	1942	1566	2214	1749
ENSG00000184792.16|OSBP2	995	822	829	819	1110	909
ENSG00000184828.10|ZBTB7C	78	59	212	117	68	74
ENSG00000184831.13|APOO	539	469	420	421	509	464
ENSG00000184840.11|TMED9	2254	2093	3406	2328	2559	2269
ENSG00000184857.8|TMEM186	170	155	148.09	147	184.63	147.1
ENSG00000184863.11|RBM33	1834	1671	2324	1795	1868	1639
ENSG00000184867.14|ARMCX2	896	811	887	754	974	829
ENSG00000184887.13|BTBD6	550	486	650	535	791	662
ENSG00000184897.6|H1FX	713.15	613.21	822.48	757.76	942.82	719.28
ENSG00000184898.7|RBM43	327	288	335	325	328	292
ENSG00000184900.15|SUMO3	1554	1319	1368	1371	1861	1456
ENSG00000184903.9|IMMP2L	150	127	136	119	147	129
ENSG00000184906.11|AMYH02020865.1	127.13	85.69	38.77	72.99	74.44	64.94
ENSG00000184916.9|JAG2	19	8	59	55	36	24.65
ENSG00000184922.14|FMNL1	17.44	25.26	12.92	14.71	17.79	14.27
ENSG00000184923.12|NUTM2A	27.15	24.19	16.61	15.97	6.75	16.18
ENSG00000184924.5|PTRHD1	138.95	123.25	113.89	118.36	149.79	129.95
ENSG00000184939.16|ZFP90	1215	1152	1468	1135	1249	1061
ENSG00000184949.16|FAM227A	94	87	102	81	81	118
ENSG00000184967.7|NOC4L	69	60	58	61	103	62
ENSG00000184979.9|USP18	203	166	90.68	129	210	190
ENSG00000184983.10|NDUFA6	1369	1227	1485	1148	1666	1378
ENSG00000184985.16|SORCS2	25	21	68	44	27	30
ENSG00000184986.11|TMEM121	23	23	8	12	29	19
ENSG00000184988.8|TMEM106A	14	16	19	15	21	27
ENSG00000184990.13|SIVA1	204	181	272	255	293	238
ENSG00000184992.11|BRI3BP	1431	1347	851	1006	1529	1247
ENSG00000185000.12|DGAT1	275	258.37	307.09	278.25	416.49	316.47
ENSG00000185008.17|ROBO2	676	654	366	378	406	340
ENSG00000185009.12|AP3M1	1891.65	1596.81	1248.77	1391.5	2041.26	1630.98
ENSG00000185010.15|F8	230	210	259	227	305	179
ENSG00000185015.8|CA13	156	139	98	117.96	137.93	87.94
ENSG00000185019.17|UBOX5	227	232.99	281	245.22	276.96	272
ENSG00000185022.12|MAFF	52	51	992	422	118	142
ENSG00000185024.17|BRF1	480	393	311	370.35	554	423
ENSG00000185033.14|SEMA4B	541	473	678	506	567	528
ENSG00000185043.11|CIB1	616	594	717	606	711	584.99
ENSG00000185046.18|ANKS1B	176.52	189.35	208.8	197.73	212.9	225.58
ENSG00000185049.14|NELFA	374	319	334	349	451	316
ENSG00000185055.11|EFCAB10	17.11	10.81	6.92	7.33	4.33	11.06
ENSG00000185085.2|INTS5	537	494	342	422.63	551	547
ENSG00000185088.14|RPS27L	1973	2106	2297	1950	2216	1949
ENSG00000185090.14|MANEAL	710	674	421	523	871	640
ENSG00000185100.10|ADSSL1	52	68	236	161	80	93
ENSG00000185104.20|FAF1	777	655	785	636	880	738
ENSG00000185112.5|FAM43A	196	164	424	291	302	209
ENSG00000185115.5|NSMCE3	713	636	602	472	784	536
ENSG00000185122.11|HSF1	684.7	571.63	771.24	716.75	831.77	709.97
ENSG00000185127.6|C6orf120	228.74	192.7	167.29	197.93	277.37	220.84
ENSG00000185129.6|PURA	884	881	855	683	976	761
ENSG00000185133.14|INPP5J	94	83	37	57	80	67
ENSG00000185158.12|LRRC37B	125.76	137.63	234.9	131.47	142.27	134.13
ENSG00000185163.10|DDX51	586	459	540	443	580	469
ENSG00000185164.14|NOMO2	9836.49	8381.67	8576.21	7842.32	10254.71	8061.36
ENSG00000185187.13|SIGIRR	12	20	12	12	16	11
ENSG00000185189.18|NRBP2	1560.47	1391.98	2704.78	1734.2	1716.64	1552.69
ENSG00000185201.16|IFITM2	149.59	119.26	108.63	127	192	160
ENSG00000185219.17|ZNF445	1279	1234	1160	1069	1420	1144
ENSG00000185220.12|PGBD2	226	212	116	111	211	202
ENSG00000185222.10|TCEAL9	4994	4717	7113	5215	5239	4289
ENSG00000185236.12|RAB11B	1577.98	1174.97	1377	1396	1839.97	1546.92
ENSG00000185238.13|PRMT3	737	640	393	456	786	599
ENSG00000185245.8|GP1BA	24	21	37	24	22	17
ENSG00000185246.17|PRPF39	861.95	802.26	1044.37	771.45	869.25	668.55
ENSG00000185250.15|PPIL6	82.1	72.23	74	51.3	79.4	42.07
ENSG00000185252.19|ZNF74	449	450	296	373	464	404
ENSG00000185261.14|KIAA0825	18	19	15	11	23	11
ENSG00000185262.9|UBALD2	375	302	418	348	451	356
ENSG00000185271.8|KLHL33	24	22	11	16	14	18
ENSG00000185278.15|ZBTB37	449	493	573	399	550	487
ENSG00000185298.13|CCDC137	708	522	350	416	681	550
ENSG00000185304.15|RGPD2	0.12	14.74	30.74	12.47	30.12	17.31
ENSG00000185305.11|ARL15	444	464	230	280	439	348
ENSG00000185324.22|CDK10	1152	950	1369.42	1135	1335	1118.04
ENSG00000185339.8|TCN2	160	119	161.93	174	230	220.93
ENSG00000185340.15|GAS2L1	703	568	748	748	922	784
ENSG00000185344.14|ATP6V0A2	1585.11	1334.14	844.27	968.43	1631.76	1223.92
ENSG00000185345.21|PRKN	39	53	40	40	53	42
ENSG00000185347.17|TEDC1	108	88.41	44	88	159	112.71
ENSG00000185359.13|HGS	1414.02	1180.07	1595.96	1297.5	1642.66	1370.08
ENSG00000185361.9|TNFAIP8L1	447.16	359.47	289.53	313.81	470.85	326.37
ENSG00000185379.20|RAD51D	889.6	768.2	495	599	1091	797
ENSG00000185386.15|MAPK11	973	902	1013	859	1184	998
ENSG00000185404.16|SP140L	516.63	538	453.92	430.87	599.99	428.99
ENSG00000185414.20|MRPL30	972.99	923.17	750.01	673	993	758.34
ENSG00000185418.16|TARSL2	155	145	238	169	173	159
ENSG00000185420.19|SMYD3	209	168	211	211	257	176
ENSG00000185432.12|METTL7A	460	434	214	289	480	419
ENSG00000185436.12|IFNLR1	15	8	11	14	23	13
ENSG00000185437.13|SH3BGR	187.26	167.08	229	124.25	145	141.27
ENSG00000185442.13|FAM174B	28	43	32	25	57	38
ENSG00000185453.13|ZSWIM9	257.8	217.94	244.97	198.98	306.43	230.94
ENSG00000185475.11|TMEM179B	475.32	392.14	480.6	420.29	529.69	404.25
ENSG00000185480.11|PARPBP	353.76	259	165.85	207	351.3	264
ENSG00000185482.8|STAC3	25	17	27	15.83	26.91	35
ENSG00000185483.12|ROR1	242	206	242	208	176	147
ENSG00000185485.14|SDHAP1	236.16	247.96	537.59	318.98	318.08	297.62
ENSG00000185495.10|AC138393.1	28.2	42.89	53.7	54.88	53.81	50.46
ENSG00000185499.16|MUC1	399	361	397	381	557	466
ENSG00000185504.17|FAAP100	402	334	284	363	500	437
ENSG00000185507.20|IRF7	60	53	63	56	100	77
ENSG00000185513.16|L3MBTL1	171.67	170.9	296.58	188.29	187	199
ENSG00000185515.14|BRCC3	546	475	335	357	566	439
ENSG00000185519.9|FAM131C	23	19	86	46	12	26
ENSG00000185551.15|NR2F2	142	160	81	111	214	162
ENSG00000185559.15|DLK1	109	101	107	187	221	152
ENSG00000185561.10|TLCD2	47	42	100	39	54	32
ENSG00000185565.12|LSAMP	3559	3303	2799	2889	3742	3144
ENSG00000185567.7|AHNAK2	360.85	301	784	435.95	275.99	321.92
ENSG00000185585.20|OLFML2A	76	69	1049	469	89	172
ENSG00000185591.10|SP1	2260	1954	2227	1770	2441	1950
ENSG00000185596.16|WASH3P	537.16	453.49	420.82	443.37	622.16	466.37
ENSG00000185608.8|MRPL40	595	534	516	470	696	541
ENSG00000185614.5|INKA1	60	43	68	76	86	75
ENSG00000185619.18|PCGF3	1618.42	1443.71	1719	1447	1771	1585
ENSG00000185621.11|LMLN	1230	1143	1232	1026	1385	1134
ENSG00000185624.15|P4HB	8176.27	6945.44	10873.97	7691.09	9244.96	7364.74
ENSG00000185627.18|PSMD13	1748	1593	1696	1355	1970	1572
ENSG00000185630.18|PBX1	1216	1144	916	977	1372	1175
ENSG00000185633.10|NDUFA4L2	261	132	3044	1707	429	583
ENSG00000185634.12|SHC4	1116	1073	1021	951	917	780
ENSG00000185650.9|ZFP36L1	3654	3080	7273	4520	4985	4635
ENSG00000185651.14|UBE2L3	2315.98	1937	1880.92	1707.96	2579	1958.97
ENSG00000185658.13|BRWD1	670.47	701.65	929.7	718	679.13	595.8
ENSG00000185670.8|ZBTB3	137	113	131	114	129	119
ENSG00000185684.14|EP400P1	419.89	361.62	285.17	297.29	434.17	389.02
ENSG00000185689.16|C6orf201	9.7	12.22	27.08	22.3	10.48	9.19
ENSG00000185697.16|MYBL1	593	485	300	345	677	465
ENSG00000185710.9|SMG1P4	42.27	1.03	14.76	53.77	46.72	38.5
ENSG00000185716.12|MOSMO	302	259	346	247.37	333.88	287
ENSG00000185721.12|DRG1	1022	927	961.97	868	1087	890
ENSG00000185722.18|ANKFY1	2308.6	1904.14	1675.03	1600.13	2272.77	1804.37
ENSG00000185728.17|YTHDF3	1384	1416	1336	1086	1544	1231
ENSG00000185730.7|ZNF696	117	98	81	69	105	89
ENSG00000185745.10|IFIT1	1876	2077	834	1528	2024	1851
ENSG00000185753.13|CXorf38	350	304	453	354	430	359
ENSG00000185761.11|ADAMTSL5	133	105	204.71	135.84	135	142
ENSG00000185787.14|MORF4L1	5663.05	5329.78	6916.89	5331.03	6505.61	5064.95
ENSG00000185798.8|WDR53	226	208	192	170	222	177
ENSG00000185800.12|DMWD	706	608	781.97	650	800.96	719
ENSG00000185803.9|SLC52A2	514.73	420.5	398.33	429.04	526.75	496.48
ENSG00000185808.13|PIGP	307	312	291	236	458	315
ENSG00000185813.10|PCYT2	770.66	694.29	513.74	582.99	943.27	742.81
ENSG00000185818.7|NAT8L	346	324	152	218	396	307
ENSG00000185825.16|BCAP31	2316	2119	2775	2105	2674	2073
ENSG00000185829.17|ARL17A	144.85	138.62	153.2	107.57	129.49	126.57
ENSG00000185838.14|GNB1L	106.53	100.03	66.43	92.72	103.72	82.49
ENSG00000185864.16|NPIPB4	174.95	156.44	219.66	99.8	181.35	138.13
ENSG00000185869.14|ZNF829	229	173	191	150	217	178
ENSG00000185875.13|THNSL1	427.76	353.89	257.86	297.54	418	322
ENSG00000185880.13|TRIM69	659	567	552	540	718	587
ENSG00000185883.12|ATP6V0C	900.57	769	912	804	1076	879
ENSG00000185896.11|LAMP1	1418	1296	1723	1391	1661	1352
ENSG00000185900.9|POMK	103	105	79	58	93	89
ENSG00000185909.15|KLHDC8B	222	200	223	151	251	198
ENSG00000185917.13|SETD4	457	431	475	341	520	386
ENSG00000185920.15|PTCH1	1392.85	1312.96	1813.88	1665.98	2378	2221.97
ENSG00000185942.11|NKAIN3	14	9	13	18	9	13
ENSG00000185946.16|RNPC3	261.87	231	273.57	203.27	241.29	194.7
ENSG00000185947.15|ZNF267	246	235	146	179	261	202
ENSG00000185950.9|IRS2	936	849	2125	1316	1367	1319
ENSG00000185963.14|BICD2	952	888	1059	786	973	911
ENSG00000185973.11|TMLHE	352	296.03	309.78	313.06	394	295
ENSG00000185985.9|SLITRK2	95	102	85	65	106	97
ENSG00000185986.12|SDHAP3	97.17	68.15	145.52	92.22	92.3	75.24
ENSG00000185989.11|RASA3	533	516	940	644	581	489
ENSG00000186001.13|LRCH3	1022	1035	1062	874	1122	937
ENSG00000186007.10|LEMD1	101	140	171	134	109	90
ENSG00000186010.19|NDUFA13	2867.04	2328.52	2309.22	2126	3256.12	2437.15
ENSG00000186017.14|ZNF566	266.03	241.92	160.33	187.86	297.79	218.29
ENSG00000186019.10|AC021092.1	124.48	98.76	71.04	44.44	126.05	89.86
ENSG00000186020.13|ZNF529	301	373	516	335	439	346
ENSG00000186026.7|ZNF284	208.52	188.05	194.03	186.57	203.87	164.5
ENSG00000186056.10|MATN1-AS1	15	30.56	17	17.47	31	16
ENSG00000186063.13|AIDA	1968.68	1819.32	2673.37	2047.56	2059.16	1771.83
ENSG00000186073.13|C15orf41	260	242	200	175	305	208
ENSG00000186076.5|AC012085.1	11.41	11.29	10.94	12.34	15.23	19.33
ENSG00000186088.16|GSAP	907	923.75	720	815	1126	902
ENSG00000186104.10|CYP2R1	50	43	45	38	54	56
ENSG00000186106.11|ANKRD46	221	209.35	177.21	103.83	235	142.79
ENSG00000186111.9|PIP5K1C	1197	1063	932	966	1392	1151
ENSG00000186130.5|ZBTB6	463	457	502	400	499	438
ENSG00000186132.15|C2orf76	102	98	93	82	118	78
ENSG00000186141.9|POLR3C	639	586	529	474	724	567
ENSG00000186153.17|WWOX	242	201	151	160	259	227
ENSG00000186162.10|CIDECP1	336	235	287	263	318	251
ENSG00000186166.9|CCDC84	246	194	284	199	220	213
ENSG00000186174.12|BCL9L	1273	997	1011	950	1403	1160
ENSG00000186184.17|POLR1D	479	418	659	436	492	419
ENSG00000186185.13|KIF18B	1244	928	557	751	1474	1213
ENSG00000186187.11|ZNRF1	644.37	538	565.31	470	746	602
ENSG00000186193.9|SAPCD2	587.08	447.02	284.37	374.62	776.97	518.46
ENSG00000186205.13|MARC1	296.13	280.29	257.4	208.39	341.62	284.36
ENSG00000186222.4|BLOC1S4	186	155	182	152	188	163
ENSG00000186230.7|ZNF749	175	188	166	131	194	190
ENSG00000186231.17|KLHL32	13	20	5	16	27	12
ENSG00000186260.16|MRTFB	1167	1107	1941	1489	1328	1241
ENSG00000186272.12|ZNF17	112	111	142	105	142	121
ENSG00000186280.7|KDM4D	59	41	40	34	79	35
ENSG00000186283.14|TOR3A	1062	939	828	780	1188	863
ENSG00000186298.11|PPP1CC	3304	3084	3047	2621	3637	2827
ENSG00000186300.12|ZNF555	241	272	366.32	237	278	207
ENSG00000186301.8|MST1P2	147.6	127.1	203.54	146.56	166.1	155.27
ENSG00000186310.9|NAP1L3	606	548	371	445	597	513
ENSG00000186312.10|CA5BP1	147.42	135.89	76.47	89.5	166.19	158.2
ENSG00000186314.11|PRELID2	138	129	154	127	199	117
ENSG00000186318.16|BACE1	1811.14	1592.67	1539.3	1296.73	1965.85	1512.73
ENSG00000186326.3|RGS9BP	10	10	6	12	8	11
ENSG00000186340.15|THBS2	1713	1607	4128	2987	1779	1731
ENSG00000186350.11|RXRA	955	957	2068	1545	1305	1261
ENSG00000186352.9|ANKRD37	47.57	30.77	1001.72	413.54	92.44	110.1
ENSG00000186364.12|NUDT17	65.74	56.84	84.92	87.83	85.6	68.77
ENSG00000186376.15|ZNF75D	342	305	309	313	377	281
ENSG00000186395.8|KRT10	235	184	339	197	268	204
ENSG00000186399.10|GOLGA8R	18.4	21.17	45.63	16.69	16.16	23.48
ENSG00000186409.16|CCDC30	37	36	52	51	51.71	34
ENSG00000186416.14|NKRF	399	359	258	241	420	329.18
ENSG00000186432.9|KPNA4	2129.86	2018	2130	1707	2253.9	1796.92
ENSG00000186446.12|ZNF501	115	118	126	97	123	97
ENSG00000186448.15|ZNF197	1022.56	1007.91	853	764.45	1125	871.49
ENSG00000186466.5|AQP7P1	14	14	6	0	16.87	14.93
ENSG00000186468.13|RPS23	2963.51	2736.98	3716.71	2683.25	3555.47	2651.94
ENSG00000186469.8|GNG2	1197	1082	848	906	1214	992
ENSG00000186470.14|BTN3A2	151.8	126.81	109.41	124.89	156.07	132.89
ENSG00000186480.13|INSIG1	5126	4615	5489	4839	6375	4695
ENSG00000186496.12|ZNF396	94	86	89	66	99	86
ENSG00000186501.14|TMEM222	905	820	581	618	920	800
ENSG00000186510.12|CLCNKA	4	12	34.73	19	13	21
ENSG00000186517.14|ARHGAP30	13	23	21	13	17	21
ENSG00000186522.15|SEPT10	1159	916	1018	940	1357	1015
ENSG00000186523.14|FAM86B1	131.21	129.22	50.63	79.72	152.68	102.96
ENSG00000186532.11|SMYD4	406	356	375	271	463	374
ENSG00000186564.5|FOXD2	30	16	18	11	26	19
ENSG00000186566.13|GPATCH8	1796	1533	1679	1392	1895	1560
ENSG00000186575.17|NF2	1263	1020	863	911	1304	1069
ENSG00000186577.14|SMIM29	341	307	305	290	385	360
ENSG00000186591.12|UBE2H	3068	3037	3565	2875	3305	2618
ENSG00000186594.14|MIR22HG	415	401	728	425	393	388
ENSG00000186603.5|HPDL	15	7	1	6	19	24
ENSG00000186615.10|KTN1-AS1	61	43	33	43	70	43
ENSG00000186625.14|KATNA1	380	325.95	418	292	429	314
ENSG00000186635.14|ARAP1	951.15	764.59	1038.38	951.84	1093.79	933.9
ENSG00000186638.16|KIF24	413	353	192	213	490	366
ENSG00000186642.16|PDE2A	108	142	821.96	455	119	176
ENSG00000186648.15|CARMIL3	128	90	79	110	92	104
ENSG00000186654.21|PRR5	50	54	28.61	63	48	41
ENSG00000186660.15|ZFP91	3267.51	2938.92	2948.98	2774.3	3873.97	2897.37
ENSG00000186665.9|C17orf58	214	193	279	213	247	200
ENSG00000186666.6|BCDIN3D	158.82	120.75	105.26	149.42	135.84	143.76
ENSG00000186687.16|LYRM7	686	595	540	544	687	495
ENSG00000186715.11|MST1L	119.52	105.06	191.61	118.75	122.03	108.86
ENSG00000186716.20|BCR	1187.78	1013.15	1188.99	1182.84	1453.84	1317.9
ENSG00000186732.14|MPPED1	29	13	46	41	75	62
ENSG00000186765.11|FSCN2	15	13	23	6	9	6
ENSG00000186767.6|SPIN4	235	204	157.84	169	334	269
ENSG00000186787.8|SPIN2B	119.31	140.02	125.72	128.97	162.11	136.36
ENSG00000186792.17|HYAL3	128.75	109	86.35	85.23	133.4	118.74
ENSG00000186806.5|VSIG10L	19	30	21	20	31	28
ENSG00000186812.13|ZNF397	783.49	759.71	1007.81	739.18	957.69	814.21
ENSG00000186814.14|ZSCAN30	834.51	764.29	742.19	675.82	798.31	640.79
ENSG00000186815.12|TPCN1	518	467	845	564	696	660
ENSG00000186832.9|KRT16	55	72	74	87	117	86
ENSG00000186834.3|HEXIM1	1621.83	1401	1113	1109	1874.74	1415
ENSG00000186854.11|TRABD2A	32	17	21	25	36	15
ENSG00000186862.19|PDZD7	14	13.02	43.01	31.04	19.01	13
ENSG00000186866.16|POFUT2	1185.01	964.57	2191	1261	1170	1037.86
ENSG00000186868.15|MAPT	100	120	184	120	112	101
ENSG00000186871.7|ERCC6L	376	367	211	264	468	314
ENSG00000186889.10|TMEM17	162	152	119	120	171	141
ENSG00000186897.5|C1QL4	43	8	46	32	38	23
ENSG00000186907.8|RTN4RL2	93.48	78.36	25.7	55.6	85.94	65.26
ENSG00000186908.14|ZDHHC17	951	830	1402	1003	977	884
ENSG00000186918.14|ZNF395	588	376.04	3975.95	2168.59	909	981
ENSG00000186919.12|ZACN	555.05	605.91	227.12	430.6	717.58	715.61
ENSG00000186951.16|PPARA	430	393	607	408	366	342
ENSG00000186960.11|LINC01551	113	88	105	67	119	107
ENSG00000186976.15|EFCAB6	29	42	36	35	54	45
ENSG00000186998.16|EMID1	780	670	644	843	1389	1174
ENSG00000187017.16|ESPN	78.83	56	36	56.64	92.17	99.41
ENSG00000187024.14|PTRH1	50.49	31.15	30.69	36.21	72.66	31.4
ENSG00000187049.9|TMEM216	152	118	115	108	134	128
ENSG00000187051.9|RPS19BP1	378	370	309	320	501	376
ENSG00000187066.8|TMEM262	18.36	9.31	23.41	16.44	13.71	7.45
ENSG00000187068.3|C3orf70	3162	3032	1451	1939	3062.86	2299
ENSG00000187079.17|TEAD1	2358	2165	2384	2138	2410	1960
ENSG00000187091.13|PLCD1	168	161	210	226	205	186
ENSG00000187097.12|ENTPD5	515.43	418.69	504.08	426.71	563.58	479.13
ENSG00000187098.15|MITF	183	162	148	161	225	161
ENSG00000187109.14|NAP1L1	6157	5571	6517.47	5348	6793.47	5010
ENSG00000187118.13|CMC1	236.62	183.99	158.7	169.58	246.28	197.57
ENSG00000187122.17|SLIT1	3013	2457.92	2341.86	2593.71	3371	2820.92
ENSG00000187123.15|LYPD6	228	238	124	148	278	186
ENSG00000187140.5|FOXD3	7.35	4	11	10	11	12.59
ENSG00000187147.18|RNF220	1091.32	933.48	1176.44	940.49	1209.85	972.09
ENSG00000187164.20|SHTN1	1356.15	1183.67	1119.85	1024.53	1380.99	1081.07
ENSG00000187186.14|AL162231.1	41.27	18.1	56.04	42.75	65.61	38.13
ENSG00000187187.14|ZNF546	122	133	93	100	137	120
ENSG00000187189.10|TSPYL4	743	729	707	663	959	746
ENSG00000187193.9|MT1X	147.99	151.97	802	451.97	231.73	253
ENSG00000187210.14|GCNT1	21	16	26	28	27	14
ENSG00000187231.14|SESTD1	563	536	596	507	710	520
ENSG00000187239.17|FNBP1	967	848	1434	937	1004	808
ENSG00000187240.15|DYNC2H1	834	864	695	646	871	740
ENSG00000187243.16|MAGED4B	4325.56	3967.19	4258.99	3707.63	4832.54	4396.49
ENSG00000187244.11|BCAM	430	327	358	429	537	515
ENSG00000187257.16|RSBN1L	923	784	617	666	1055	736
ENSG00000187266.14|EPOR	306	259	357	259	244	231
ENSG00000187323.12|DCC	2173	2316	1473	1992	3016	2691
ENSG00000187325.5|TAF9B	798	736	1106	695.96	990	776
ENSG00000187372.11|PCDHB13	23.67	30.49	31.94	31.06	29.21	26.68
ENSG00000187391.21|MAGI2	1202.8	1009	401	578	889	672
ENSG00000187446.12|CHP1	1501	1367	1491	1285	1623	1412
ENSG00000187479.7|C11orf96	23	23	18	22	31	21
ENSG00000187492.9|CDHR4	6	6	27	18	13	6
ENSG00000187498.16|COL4A1	3163	2791	7061	4580	3290	3009
ENSG00000187514.16|PTMA	15725.97	12556.48	14735.97	11549.98	18084.94	12381.97
ENSG00000187522.16|HSPA14	441.58	339.24	323.26	307.78	436.19	329.33
ENSG00000187531.14|SIRT7	498	395	399	336	452	415
ENSG00000187535.14|IFT140	548	443	646	544	598	494
ENSG00000187546.14|AGMO	171	165	91	127	160	103
ENSG00000187555.15|USP7	3297	2897	2873	2511	3504	2716
ENSG00000187601.4|MAGEH1	10	12	33	11	33	20
ENSG00000187605.15|TET3	918	765	1137	863	1002	806
ENSG00000187607.16|ZNF286A	721.09	642.43	628.77	598.6	841.86	646.12
ENSG00000187608.9|ISG15	81	71	77	86	125	112
ENSG00000187609.16|EXD3	89	76	52	51	74	82
