Ola_923_R2B1	LMP.Olap_923_R2B1	Ola_923_R3B1	LMP.Olap_923_R3B1	Ola_923_R1B2	LMP.Olap_923_R1B2
ENSG00000244398.1|AC116533.1	33.48	43.17	51.14	52.56	49.99	33.03
ENSG00000244405.8|ETV5	6052	7286	5203	8027	6755	6979
ENSG00000244462.8|RBM12	3307.8	3192.94	2463.77	3505.31	3471.29	2950.58
ENSG00000244480.1|AC005154.2	22.93	20.45	22.4	33.27	17.15	24.55
ENSG00000244486.8|SCARF2	278	363	281	358	297	346
ENSG00000244509.4|APOBEC3C	137	294	114	253	124	172
ENSG00000244513.6|AC109587.1	20	11.57	18.35	9.08	27.78	21.48
ENSG00000244560.7|AC004890.2	88.7	95.83	73.35	87.58	73.68	88.39
ENSG00000244563.1|AC006011.1	33.3	21.37	29.29	44.27	29.93	20.05
ENSG00000244625.6|MIATNB	38.51	18.62	21.93	30.57	24.17	24.17
ENSG00000244627.5|TPTEP2	45.35	52.54	23.72	47.74	20	36.15
ENSG00000244682.7|FCGR2C	17.03	22.68	16	25.02	27	21
ENSG00000244687.11|UBE2V1	4048.84	4136.24	3621.38	4642.75	4416.63	3713.03
ENSG00000244701.1|AC004918.1	27.55	27.77	20.25	31.68	32.21	27.9
ENSG00000244716.3|BX679664.3	55.3	49.16	47.46	59.62	68.15	44.46
ENSG00000244731.8|C4A	1086.47	1034.08	822.58	1039.11	989.86	873.93
ENSG00000244754.8|N4BP2L2	1275	1457	898	1542	1332	1215
ENSG00000244879.7|GABPB1-AS1	1161.73	1371.52	869.4	1401.19	1047.13	1087.3
ENSG00000244968.6|LIFR-AS1	50.58	42.95	54	44	68.62	26.78
ENSG00000245025.2|AC107959.1	16.59	9.24	16.59	18.09	5.34	18.3
ENSG00000245067.6|IGFBP7-AS1	6.03	18	8	21	6.03	11
ENSG00000245105.3|A2M-AS1	2.57	12.25	6.43	21.91	11.55	8.73
ENSG00000245112.2|SMARCA5-AS1	139.04	118.14	130.37	175.39	135.39	163.62
ENSG00000245146.6|MALINC1	13	13	3	6	9	10
ENSG00000245149.3|RNF139-AS1	44	52	31	52	37	35
ENSG00000245213.6|AC105285.1	15	15	5	8	12	15
ENSG00000245248.7|USP2-AS1	17	12	15	17	15	8
ENSG00000245281.7|AC124242.1	10	8	13	17	8	11
ENSG00000245317.2|AC008393.1	13	18	20	18	22	18
ENSG00000245498.6|AP000866.1	40	17	21.78	27	27	20.28
ENSG00000245526.10|LINC00461	2408	1941	1851	2045	2396	1420
ENSG00000245532.8|NEAT1	685	763.2	365	589	410	514
ENSG00000245552.6|AP000787.1	95	90	72	110	75	91
ENSG00000245556.2|SCAMP1-AS1	143	153	113	173	170	137
ENSG00000245571.6|FAM111A-DT	21	44	18	42	17	26
ENSG00000245573.8|BDNF-AS	183.44	152.57	103.89	168.14	121.54	113.74
ENSG00000245614.3|DDX11-AS1	48.14	50.89	29.38	40.93	50.98	39.61
ENSG00000245648.1|AC022075.1	8.62	14	8	17	4.52	11
ENSG00000245680.10|ZNF585B	676.3	717.97	513.77	827.68	643.41	678.4
ENSG00000245694.9|CRNDE	261	298	183	351	300	263
ENSG00000245848.3|CEBPA	54.31	67.58	58.36	54.33	57.46	47.71
ENSG00000245849.7|RAD51-AS1	104	95	61	129	90	71
ENSG00000245904.3|AC025164.1	9	9	12.33	11.42	13.82	8
ENSG00000245910.8|SNHG6	424	423	371.98	381	408	334
ENSG00000245937.7|LINC01184	303	307	228	352	322	234
ENSG00000245958.6|AC093752.1	134.74	182.76	107.02	140.61	142	150.98
ENSG00000245970.2|AP003352.1	63.56	40.37	30.9	34.91	36.17	32.24
ENSG00000246067.7|RAB30-AS1	105	85	94	110	118	83
ENSG00000246089.3|AC016065.1	54	41	55	44	72	57
ENSG00000246090.6|AP002026.1	91	97	52	135	73	79
ENSG00000246174.7|KCTD21-AS1	71.95	87.12	61.04	116.62	85.32	96.12
ENSG00000246214.1|AC022113.1	7.49	20.1	11.88	31	10.45	9.08
ENSG00000246263.2|UBR5-AS1	12.44	14.36	25.55	22.25	14.66	21.37
ENSG00000246283.2|AC090510.1	10.03	11.05	0	36.61	0.24	18.7
ENSG00000246334.2|PRR7-AS1	13	25	18	24	12	15
ENSG00000246339.5|EXTL3-AS1	79	60	65.81	90	72	72
ENSG00000246379.7|AC007495.1	18	24	7	20	18	15
ENSG00000246451.2|AL049840.1	101	129	98	104	94	129
ENSG00000246465.1|AC138904.1	64.41	74.83	36.8	60.85	41.2	51.91
ENSG00000246528.3|AC079089.1	27	38	33	41	43	29
ENSG00000246560.2|UBE2D3-AS1	11	15	16	15	13	12
ENSG00000246596.7|AC139795.1	21.21	8.86	9.2	13.71	7.93	4.27
ENSG00000246662.6|LINC00535	7	15	12	17	15	5
ENSG00000246695.7|RASSF8-AS1	132	127	117	147	148	105
ENSG00000246705.4|H2AFJ	42	36	38	31	42	15
ENSG00000246731.2|AC100786.1	15.31	16.09	12.12	10.07	15.12	5.01
ENSG00000246763.6|RGMB-AS1	17	22.85	22	28	18.29	10.19
ENSG00000246777.1|AC044802.1	28	24	28	22	25	22
ENSG00000246859.2|STARD4-AS1	66	74.51	39.65	59.17	58.5	56.22
ENSG00000246898.1|LINC00920	34	45	14	50	37	40
ENSG00000246922.8|UBAP1L	78	99	55	111	77	93
ENSG00000246982.6|Z84485.1	15	10	11	7	18	7
ENSG00000246985.7|SOCS2-AS1	16	19	27	15	24	18
ENSG00000247077.7|PGAM5	1155	1074	978	1242	1165	1183
ENSG00000247081.7|BAALC-AS1	15	22	14.72	27	25	15
ENSG00000247092.6|SNHG10	118	95	129	91	140	97.73
ENSG00000247095.2|MIR210HG	180	206	141	163	151	98
ENSG00000247121.6|AC009126.1	19.12	13.25	12.35	13.59	13.99	13.04
ENSG00000247134.6|AC090204.1	26	29	20	34	26	28
ENSG00000247137.8|AP000873.2	54.63	62.73	41.46	79.4	43	33.49
ENSG00000247240.7|UBL7-AS1	45.41	57.14	43.45	93.56	56.47	68.47
ENSG00000247271.6|ZBED5-AS1	56	37	49	53	42	32
ENSG00000247315.3|ZCCHC3	943	923	754	1081	1031	873
ENSG00000247373.3|AC055713.1	38.22	33.16	39.23	46.24	31.13	27.16
ENSG00000247400.3|DNAJC3-DT	45	56	65	78	76	54
ENSG00000247416.3|AP000802.1	52	59	51	70	83.12	59
ENSG00000247516.7|MIR4458HG	282	252	248	297	312	214
ENSG00000247556.6|OIP5-AS1	2441.11	2819.56	1970.32	2995.18	2677.5	2566.25
ENSG00000247572.7|CKMT2-AS1	119	136	89	130	99	109
ENSG00000247595.4|SPTY2D1OS	12.27	3.49	12	5	12	9.01
ENSG00000247596.9|TWF2	400.62	448	345.89	455.7	430	448.89
ENSG00000247626.4|MARS2	149	179	107	180	172	184
ENSG00000247675.6|LRP4-AS1	15.37	14.46	12.08	25.97	18.45	7.17
ENSG00000247679.2|AC139795.2	49.6	39.65	21	37	26.53	28
ENSG00000247708.7|STX18-AS1	13.54	25	22	17	27	14
ENSG00000247735.2|AC120114.1	25	39	24	22	26	23
ENSG00000247765.2|AC068446.2	22.39	13.3	17	25.51	17.26	24
ENSG00000247796.2|AC008966.1	65	67	40	52	68	59
ENSG00000247828.7|TMEM161B-AS1	155	166.9	119.92	168.95	127	131
ENSG00000247903.1|AC024896.1	32.16	40.24	31.46	50.72	31.88	28.56
ENSG00000247934.4|AC022364.1	28.82	44.01	24.27	45.44	41.2	29.6
ENSG00000247982.6|LINC00926	20	27	19	30	23	30
ENSG00000247993.2|FOXD1-AS1	24.53	26.26	22	29.84	21	33.02
ENSG00000248008.2|NRAV	211	157	147	180	208	143
ENSG00000248015.7|AC005329.1	46.94	21.91	38.04	31.46	36.51	33.12
ENSG00000248049.6|UBA6-AS1	298.79	295.71	221.85	302	279.77	285
ENSG00000248092.7|NNT-AS1	408.67	361.36	313	412	445.58	340.22
ENSG00000248098.12|BCKDHA	712	853	548	753.95	641	724
ENSG00000248124.7|RRN3P1	93.8	77.46	54.03	97.57	64.53	55.88
ENSG00000248275.1|TRIM52-AS1	113	78.48	72	94	98.42	79
ENSG00000248323.6|LUCAT1	12	28	14	26	18	27
ENSG00000248333.8|CDK11B	1172.51	1522.08	1061.32	1527.02	1245.43	1358.22
ENSG00000248334.6|WHAMMP2	34.43	30.98	21	31.88	42	29.21
ENSG00000248383.4|PCDHAC1	166.6	166.31	114.39	155.18	195.7	156.32
ENSG00000248445.5|SEMA6A-AS1	35.54	56.64	29.3	48.73	33.51	51.91
ENSG00000248487.9|ABHD14A	235.55	263.14	197	315.74	222.06	253.09
ENSG00000248508.7|SRP14-AS1	60	71	25	71	37	44
ENSG00000248527.1|MTATP6P1	9853.62	10818.14	8099.06	11553.5	9251.76	8726.59
ENSG00000248538.7|AC022784.1	7	19	5	10	11	11
ENSG00000248587.7|GDNF-AS1	44.18	31	24.64	44.24	18	35
ENSG00000248592.7|TMEM110-MUSTN1	132.63	80.48	80.97	102.11	48.62	64.11
ENSG00000248593.3|DSTNP2	44	26	31	51	49	41
ENSG00000248643.5|RBM14-RBM4	71.36	100.82	49.54	81.59	44.87	52.48
ENSG00000248668.2|OXCT1-AS1	13.07	9.02	16.03	9.01	11.01	2
ENSG00000248690.7|HAS2-AS1	10.44	15	15.15	38.52	11.78	19.61
ENSG00000248712.7|CCDC153	18	15	9	19	15	10
ENSG00000248727.5|LINC01948	10	15	11	20	8	12
ENSG00000248866.1|USP46-AS1	29	19	14	15	29	14
ENSG00000248890.1|HHIP-AS1	13	15	10	21	20	12
ENSG00000248905.8|FMN1	420	532	348	586	465	507
ENSG00000248919.7|ATP5MF-PTCD1	342.27	461.08	387.43	488.92	369.13	498.05
ENSG00000248932.5|AC097103.2	27.14	22.57	18	31.51	39	28
ENSG00000249042.5|AC008771.1	35.29	36.01	41.78	57.1	55.56	50.86
ENSG00000249069.7|LINC01033	20	39	9	30	28	28
ENSG00000249087.6|ZNF436-AS1	138.13	153.8	108.53	155.47	107.12	124.17
ENSG00000249115.9|HAUS5	956	1431	813	1391	808	1204
ENSG00000249158.6|PCDHA11	28.52	41.42	34.21	50.36	23.75	34.66
ENSG00000249242.8|TMEM150C	98	75	52	74	70	53
ENSG00000249319.2|AC068533.4	67.28	7.92	21.01	63.45	18.19	29.5
ENSG00000249348.1|UGDH-AS1	25.17	19.56	34	19.99	28.03	29.61
ENSG00000249353.2|NPM1P27	27.17	24.63	37.96	24.58	45.06	20.36
ENSG00000249437.7|NAIP	251.02	242.18	224.01	303.33	242.38	224.25
ENSG00000249456.1|AL731577.2	23.43	35.9	17.92	16.75	14.21	18.59
ENSG00000249459.8|ZNF286B	229.79	220.41	160.05	245.04	235.93	189.09
ENSG00000249464.5|LINC01091	22	68	14	50	21	53
ENSG00000249471.8|ZNF324B	157.51	147.98	112.66	179.24	163.34	170.39
ENSG00000249476.1|AC008467.1	17	15	16	16	26	23
ENSG00000249550.6|LINC01234	32	37	15	27	20	32
ENSG00000249572.1|AC034231.1	15	20	18	8	10	8
ENSG00000249590.7|AC004832.3	12.1	6.06	9.3	0	11.47	2.45
ENSG00000249592.5|AC139887.2	27.11	41.26	33.9	24	60.74	27.29
ENSG00000249624.9|AP000295.1	7.99	69.64	8.57	122.89	52.49	62.71
ENSG00000249626.1|AC024560.2	12.44	11.59	3.91	7.58	10.88	6.38
ENSG00000249673.6|NOP14-AS1	278.86	335.33	245.41	302.58	253.3	342.95
ENSG00000249709.8|ZNF564	161	191.52	105.56	211	133.57	138.35
ENSG00000249751.4|ECSCR	0	12	0	15	9	10
ENSG00000249773.3|AC092647.5	23.72	33.73	42.09	34.22	27.36	23.75
ENSG00000249839.1|AC011330.1	45.29	63.26	13.56	6.4	20.9	41.68
ENSG00000249846.6|LINC02021	11	10	6	15	19	11
ENSG00000249855.1|EEF1A1P19	7.03	14.06	8.04	16.08	11.05	9.16
ENSG00000249859.10|PVT1	149	155	89	145	112	128.01
ENSG00000249898.7|MCPH1-AS1	11.39	14.08	13	21.11	17.17	14.75
ENSG00000249915.8|PDCD6	1342.46	1339.59	1102.39	1473.22	1403.73	1259.6
ENSG00000249936.3|RAC1P2	20.32	37.14	18.16	29.12	19.72	10.77
ENSG00000249971.1|AC104116.1	19.32	48.77	18.1	40.12	28.89	10.49
ENSG00000249992.1|TMEM158	2619	2670	2131	3261	2577	2584
ENSG00000250021.7|ARPIN-AP3S2	446.65	437.62	497.24	577.4	613.06	468.31
ENSG00000250067.12|YJEFN3	162.56	182.18	140.92	173.8	155.59	160.04
ENSG00000250090.1|AL390198.2	9.52	5	9.51	16.54	24.05	8
ENSG00000250091.3|DNAH10OS	81.72	59.42	70.56	35.48	63.12	21.61
ENSG00000250132.6|AC004803.1	50	52	42	61.73	70	58
ENSG00000250138.4|AC139495.3	11.5	13	10	4	6.89	7.9
ENSG00000250151.9|ARPC4-TTLL3	311.81	243	187.87	268.64	165.88	273.52
ENSG00000250198.2|LINC02199	37	15	26	39	46	37
ENSG00000250251.6|PKD1P6	278.55	295.02	252.35	309.8	273.84	221.49
ENSG00000250264.1|AL669918.1	13.46	136.31	43.15	28.51	26.65	58.44
ENSG00000250273.1|PSMC1P5	7.26	17	12.68	14.36	31.38	10.18
ENSG00000250299.6|MRPS31P4	17.43	7.6	4.43	34.38	29.96	27.7
ENSG00000250303.3|AP002884.1	54	73	52	58	65	55
ENSG00000250305.9|TRMT9B	437	469	327	594	488	491
ENSG00000250317.8|SMIM20	317	342	268	389	352	328
ENSG00000250397.2|AP006623.1	17	20	14	42	9	26
ENSG00000250462.8|LRRC37BP1	565.22	568.68	450.59	607.94	585.52	477.94
ENSG00000250479.8|CHCHD10	151	231	143	219	182	220.67
ENSG00000250506.7|CDK3	205.16	245.92	204.78	288.64	163.36	224.33
ENSG00000250510.8|GPR162	476.02	393.01	378	443.01	401	367.01
ENSG00000250539.1|KRT8P33	10	11	5	9	8	13
ENSG00000250565.7|ATP6V1E2	180	155.91	108	182	176.76	156.87
ENSG00000250571.7|GLI4	126	151	139	150	116	147
ENSG00000250575.1|AL732372.3	19.34	49.78	26.3	26.2	25.58	27.31
ENSG00000250615.1|AC008581.1	37.08	47.58	24.67	30.56	32.58	50.08
ENSG00000250616.2|AC012645.1	19	21	33	30.52	28	23
ENSG00000250644.3|AC068580.4	43.6	41.9	13.79	38.07	25.76	40.62
ENSG00000250802.7|ZBED3-AS1	123.08	165.55	104.43	147.09	148.1	93.82
ENSG00000250899.3|AC125807.2	61	40	36	53	47	41
ENSG00000250903.8|GMDS-DT	23	32	26	39	30	29
ENSG00000250988.7|SNHG21	65.24	59.72	57.79	78.02	82.72	51.21
ENSG00000251022.6|THAP9-AS1	1345	1310.32	959.67	1393.27	1252.64	1013.62
ENSG00000251034.1|AC037459.2	14.02	28.16	15.36	27.46	15.27	16.14
ENSG00000251136.8|AF117829.1	59	74	52	72	60	59
ENSG00000251143.1|AP002490.1	40.35	16.28	25.11	26.85	9.88	24.79
ENSG00000251192.7|ZNF674	93.1	107.07	58.29	123.79	88.32	110.65
ENSG00000251201.8|TMED7-TICAM2	112.41	158.76	143.69	148.84	147.72	111.76
ENSG00000251247.11|ZNF345	131	167	107	149	129	119
ENSG00000251322.7|SHANK3	227	274	220	271	202	258
ENSG00000251349.3|MSANTD3-TMEFF1	587.69	550.02	444.39	637.74	605.21	396.79
ENSG00000251364.6|AC107884.1	13	10	6	12	15	6
ENSG00000251369.8|ZNF550	397	502.34	313	535	408	458.96
ENSG00000251396.6|LINC01301	140	56	131	72	179	62
ENSG00000251417.2|AC145285.2	19.03	16.88	9.47	13.7	14.98	13.7
ENSG00000251474.6|RPL32P3	212	213	144	242	158	147
ENSG00000251493.5|FOXD1	86.47	82.74	80	82.16	96	74.98
ENSG00000251503.8|CENPS-CORT	62.54	45.1	25.1	5.41	38.97	43.52
ENSG00000251562.8|MALAT1	7053	8266	4649	9010	6508.59	6494
ENSG00000251580.2|LINC02482	16.49	31.83	8.96	24.5	12.11	26.79
ENSG00000251595.7|ABCA11P	152.63	185.08	139.32	212.35	165.6	136.56
ENSG00000251602.6|AL928654.1	45	44	29	56	34	77
ENSG00000251634.2|AC145138.1	91.06	73.61	77.22	113.04	70.96	74
ENSG00000251661.3|AC136475.1	94.3	102.68	71.14	118	85.12	80.88
ENSG00000251664.4|PCDHA12	21.35	14.28	6	22.36	12.24	6
ENSG00000251669.5|FAM86EP	95.08	93.11	72.72	105.96	109.12	85.39
ENSG00000251867.4|AC009812.1	40.44	24.71	27.7	28.54	49.2	22.97
ENSG00000252690.3|AC105339.2	51.76	72.28	43.78	93.98	60.64	56.87
ENSG00000253106.1|AC090198.1	19.05	22	12.11	15.08	17.12	16.08
ENSG00000253144.1|AC104117.2	27	28.61	31.4	13.16	21.12	21.56
ENSG00000253174.2|AC009630.2	79.66	140.07	37.93	143.45	97.81	91.47
ENSG00000253200.1|AC037459.3	96.19	96.48	80.8	115.95	79.7	85.46
ENSG00000253203.6|GUSBP3	48.27	52.75	29.35	35.33	47	47.2
ENSG00000253230.8|LINC00599	28	30	23	16	20	22
ENSG00000253250.3|C8orf88	77.85	68.51	53.9	61.65	80.83	68
ENSG00000253251.2|SHLD3	65	57.62	50	70.49	78	71
ENSG00000253304.2|TMEM200B	16.38	11.84	17.52	13.96	23.97	10.09
ENSG00000253320.6|AZIN1-AS1	12	12	18	14	10	8
ENSG00000253333.1|AC146944.3	14.16	18.67	7.36	7.05	20.06	13.06
ENSG00000253341.1|AC115837.1	11.2	11.83	12.67	20.31	9.16	13.2
ENSG00000253352.9|TUG1	6690.42	6173.53	5151.23	7049.47	6681.85	5516.68
ENSG00000253368.4|TRNP1	114	108	87	120	129	122
ENSG00000253445.1|AC027309.1	31.33	26.23	19.88	46.7	19.49	30.39
ENSG00000253484.1|AC113145.1	6	15	4	13	6	13
ENSG00000253485.2|PCDHGA5	15	15	16.93	12.1	19.82	13.5
ENSG00000253537.3|PCDHGA7	15.07	4.81	4.79	16.04	6	11.15
ENSG00000253570.1|RNF5P1	16.16	21.23	10	15.1	13.17	15.19
ENSG00000253598.1|SLC10A5	7	8	10	20	18	15
ENSG00000253661.1|ZFHX4-AS1	221	127	170	123	211	104
ENSG00000253669.3|GASAL1	6	10	10	10	19	11
ENSG00000253710.4|ALG11	741.22	721.66	620.17	982.48	721.31	842.13
ENSG00000253716.5|MINCR	42	46	30	32	27	34
ENSG00000253719.3|ATXN7L3B	1651.75	1479.44	1283.57	1559.45	1704.97	1363.32
ENSG00000253729.7|PRKDC	11908	11137	10012	12543	12958	10760
ENSG00000253730.1|AC015909.2	13	16	10	16	8	14
ENSG00000253731.2|PCDHGA6	27.79	31.63	27.86	29.59	25	16.72
ENSG00000253738.1|OTUD6B-AS1	393	337	251	465	375	306
ENSG00000253764.2|AC019257.1	12	6	17	4	16	15
ENSG00000253767.2|PCDHGA8	16.54	4.97	3.3	19.16	15.87	10.71
ENSG00000253797.2|UTP14C	74.27	287.49	52.79	104.27	130.47	16.29
ENSG00000253816.3|AC138866.1	74.76	66.11	87.27	74.23	70.22	67.29
ENSG00000253846.2|PCDHGA10	118.16	97.83	123.17	101.18	106.83	64.17
ENSG00000253854.1|AC010834.3	25	21	18	27	19	18
ENSG00000253861.1|SLC2A3P1	104.08	80.96	115.4	42.94	159.44	57.33
ENSG00000253873.6|PCDHGA11	17.49	6.67	10.17	10	12.23	5.89
ENSG00000253910.2|PCDHGB2	635.88	608.05	470.98	506	557.77	433.19
ENSG00000253948.1|AC104986.2	22	17	17	13	23	20
ENSG00000253982.1|AC100810.1	79	66	45	74	76	44
ENSG00000254004.7|ZNF260	1761	1561	1366	1956	1879	1586
ENSG00000254064.1|AC105206.2	14	12	13	18	11	26
ENSG00000254087.8|LYN	30	29	33	20	25	22
ENSG00000254093.9|PINX1	258.18	278	247	298.31	324	306
ENSG00000254122.2|PCDHGB7	1513.05	1345.01	1215.35	1416.52	1409.16	1170.05
ENSG00000254154.8|CRYZL2P-SEC16B	9.55	20.01	0	24.11	6.84	12.89
ENSG00000254198.1|AC113191.1	31	27	36	38	37	22
ENSG00000254206.5|NPIPB11	56.17	51.04	29.99	63.02	36.09	43.54
ENSG00000254389.3|RHPN1-AS1	58	74	49	58	68	69
ENSG00000254402.7|LRRC24	7.37	12.09	8.09	12.41	8.46	7.37
ENSG00000254413.8|CHKB-CPT1B	90.26	59.34	81.65	147.69	62.76	100.89
ENSG00000254462.1|TMX2-CTNND1	15.74	2.35	5.54	2.7	10.3	12.19
ENSG00000254469.7|AP002495.2	49.31	56	21	58	44	33
ENSG00000254470.2|AP5B1	151	142	106	111	125	104
ENSG00000254473.1|AL354920.1	24	19	13	25	22	13
ENSG00000254505.10|CHMP4A	612.79	608.51	447.27	601.26	565	469.91
ENSG00000254510.1|AP001107.5	16	22	3	16	13	9
ENSG00000254528.7|AP000757.1	25	27.16	12	22	26	18
ENSG00000254553.1|AL033529.1	40.82	75.61	40.46	80.51	45.55	56.17
ENSG00000254585.4|MAGEL2	10	24	7	15	13	15
ENSG00000254598.2|CSNK2A3	71.05	69.9	60.38	61.72	57.16	46.03
ENSG00000254615.2|AC027031.2	348	301	264	388	359	352
ENSG00000254634.4|SMG1P6	31.42	15.38	28.78	30.67	10.17	25.73
ENSG00000254635.5|WAC-AS1	211.94	224.29	197.15	236.06	223.36	166.86
ENSG00000254665.1|AC091053.1	57.19	69.42	42.38	53.6	59.06	21.79
ENSG00000254681.6|PKD1P5	84.67	61.96	36.78	97.32	31.85	48.62
ENSG00000254682.1|AP002387.2	66	62	52	75	75	48
ENSG00000254685.6|FPGT	184.76	144.9	117.3	127.36	190.95	119.27
ENSG00000254701.3|AC138866.2	20.74	11.81	3.56	9.95	42.61	8.62
ENSG00000254706.2|AL512785.2	10.17	11.27	19.32	22.41	8.66	16.64
ENSG00000254721.1|AP000879.1	29.6	65.15	31.29	41.96	56.79	31.35
ENSG00000254726.3|MEX3A	3066	2995	2658	3263	3484	2936
ENSG00000254772.10|EEF1G	29289.3	32941.11	22922.16	32870.76	27898.8	27687.9
ENSG00000254788.7|CKLF-CMTM1	20.32	11.35	11.67	12.49	13.16	14.97
ENSG00000254806.5|SYS1-DBNDD2	33.17	32.85	57.59	42.06	33.37	35.03
ENSG00000254815.5|AP006284.1	55.98	75	38.49	57.8	47	51
ENSG00000254835.1|RNF185-AS1	5.2	21.48	0	23.58	4.88	17.83
ENSG00000254837.2|AP001372.2	48	55	45	74	65	48
ENSG00000254852.8|NPIPA2	8.41	3.67	8.01	11.65	14.59	35.59
ENSG00000254858.9|MPV17L2	295.43	375	272.09	388	319	394
ENSG00000254860.5|TMEM9B-AS1	12	21	18	11	16	11
ENSG00000254870.5|ATP6V1G2-DDX39B	185.27	167.9	97.72	250.99	201.52	130.7
ENSG00000254873.1|AP001267.1	94.1	177.77	62.7	159.39	122.95	133.18
ENSG00000254876.5|SUGT1P4-STRA6LP	21.17	20.2	8.98	14.58	17.81	24.27
ENSG00000254894.1|NAV2-AS1	12.19	21.81	3.15	32.54	20.93	17.84
ENSG00000254901.8|BORCS8	287.49	303.88	237.78	341.07	235.3	325.03
ENSG00000254910.1|AC136475.2	32.7	12.32	16.86	15	19.88	15.12
ENSG00000254919.1|AC090692.1	137	156	103	154	123	136
ENSG00000254986.7|DPP3	951.57	794.27	845.5	890	950.27	852.6
ENSG00000254995.4|STX16-NPEPL1	56.07	85.29	33.01	67.64	41.24	71.85
ENSG00000254996.5|ANKHD1-EIF4EBP3	1083.79	1240.24	484.92	1248.27	1138.18	757.45
ENSG00000254999.4|BRK1	2203	2542	1746	2602	2201	2086
ENSG00000255036.6|STRA6LP	69.36	92.89	37.38	83.89	60.42	50.5
ENSG00000255100.1|AP003119.2	15	14	8	11	14	5
ENSG00000255112.2|CHMP1B	718.32	692.06	558.6	743.54	702.92	624.2
ENSG00000255121.2|AP003392.4	48	42	20	47	42	47
ENSG00000255129.5|AP000880.1	30	37	21	48	21	47
ENSG00000255135.3|AP002360.1	149	212	104	166	157	142
ENSG00000255152.8|MSH5-SAPCD1	541.45	561.61	348.09	643.35	368.21	479.51
ENSG00000255153.1|TOLLIP-AS1	4	14	10	7	6	12
ENSG00000255154.7|HTD2	150.98	130.09	136.79	124.22	109.28	122.88
ENSG00000255176.1|AP000941.1	12	17	11	23	16	11
ENSG00000255182.2|AC084125.2	121.18	139.99	124.53	130.32	112.27	128.01
ENSG00000255198.4|SNHG9	81	78	58	64	72	61
ENSG00000255201.1|AC087623.1	43.8	66.27	28	65.84	39	63.32
ENSG00000255224.1|AC109322.1	29.46	24.07	21.78	31.29	38	29.53
ENSG00000255248.8|MIR100HG	1069	832	842	916	1180	596
ENSG00000255277.3|ABCC6P2	24.06	42.78	22.95	35.25	24.73	25.6
ENSG00000255284.1|AP006621.3	47	44	33	47	30	33
ENSG00000255301.1|AP002893.1	55.16	29.83	37.58	58.8	62.47	33.47
ENSG00000255302.4|EID1	3124	2540	2464	2995	3387	2432
ENSG00000255310.2|AF131215.5	168	164	106	201	142	169
ENSG00000255330.9|AL096711.2	1046.91	824.1	901.74	1055.7	1232.06	1024.19
ENSG00000255339.6|AL133352.1	27.09	17.96	43.55	20.97	42.89	27.74
ENSG00000255389.1|Z97989.1	74	53	55	51	76.95	45
ENSG00000255390.1|AC091564.4	39.59	27.85	28.2	50.59	48.23	41.26
ENSG00000255408.4|PCDHA3	38.81	28.99	37.97	27.15	50.28	27.99
ENSG00000255423.1|EBLN2	45	39	38	45	35	44
ENSG00000255439.6|AC135050.2	0	13.7	9.53	0	10.17	0
ENSG00000255441.1|AC008750.2	11.95	14.43	6.46	13.37	15.01	7.8
ENSG00000255455.2|AP003486.1	112	94	70	114	112	80
ENSG00000255458.6|AC108471.2	7	16	10	10	15	11
ENSG00000255468.7|AP001107.9	35.83	38.92	48.28	62.73	46.96	47.66
ENSG00000255508.7|AP002990.1	240.92	245.21	175.2	299.49	214.56	226.19
ENSG00000255517.6|AP002748.3	20.01	9.33	12.96	22.36	13.21	14.4
ENSG00000255529.9|POLR2M	678.54	698	510	753.51	713.13	606.27
ENSG00000255537.1|AP000708.1	13	13.06	10.47	8.14	6	9.07
ENSG00000255545.7|AP004608.1	16	22	20	27	18	30
ENSG00000255561.7|FDXACB1	47.05	32.42	24.07	48	77	44
ENSG00000255571.8|MIR9-3HG	623	452	475	443	534	351
ENSG00000255585.3|AL590627.1	21.08	15.66	13.1	17.86	9.03	15.03
ENSG00000255639.3|AC005833.1	102.55	131.58	126.58	167.93	224.76	154.26
ENSG00000255690.2|TRIL	734	773.99	610	938	851	734
ENSG00000255717.6|SNHG1	1728.93	1637.59	1125.9	1514.32	1416.22	1252.35
ENSG00000255769.7|GOLGA2P10	280.4	381.92	221.67	377.86	272.09	309.47
ENSG00000255857.5|PXN-AS1	102.78	99.87	108.93	111.47	130.95	103.12
ENSG00000255874.2|LINC00346	10	17	7	13	5	13
ENSG00000255920.2|CCND2-AS1	30	28.08	17.04	28.02	18.02	22
ENSG00000256007.1|ARAP1-AS1	25.58	40.19	23	21.48	19.33	27.54
ENSG00000256028.2|AC026362.1	161.74	205.7	152.41	263.26	165.2	164.23
ENSG00000256029.6|AL590560.1	20.23	6.46	9.32	9.18	14	4.42
ENSG00000256043.3|CTSO	332	371	258	380	368	283
ENSG00000256053.7|APOPT1	297.84	292.88	250.72	394.49	269.65	326.74
ENSG00000256060.2|TRAPPC2B	109.57	155.03	75.53	137.39	122.96	125.19
ENSG00000256061.7|DNAAF4	93	81.94	44.43	96	101	81
ENSG00000256073.3|URB1-AS1	117	104	93	117	109	89
ENSG00000256087.7|ZNF432	507.38	461.94	340.25	452.29	464.98	370.81
ENSG00000256092.2|AC137767.1	43.1	45.14	22.18	45.15	34.16	30.08
