Ola_827_R1B1	LMP.Olap_827_R1B1	Ola_827_R2B1	LMP.Olap_827_R2B1	Ola_827_R3B2	LMP.Olap_827_R3B2
ENSG00000189410.12|SH2D5	7	22	154	76	31	25
ENSG00000189420.8|ZFP92	99	123	67	127	96	90
ENSG00000189423.12|USP32P3	103.91	95.22	86.37	109.48	99.51	76.13
ENSG00000189431.7|RASSF10	23	16	8	27	19	19
ENSG00000196072.12|BLOC1S2	581	861	614	930	553	717
ENSG00000196074.13|SYCP2	198	215	178	228	174	164
ENSG00000196081.9|ZNF724	197	149	133	142	168	172.15
ENSG00000196083.10|IL1RAP	2140	2267	2305	2838	2010	1969
ENSG00000196110.7|ZNF699	129	154.84	183.35	189	138.79	150.8
ENSG00000196116.8|TDRD7	507	546	382	584	464	390
ENSG00000196118.12|CCDC189	184.84	170.91	155.6	234.93	199.75	168.07
ENSG00000196123.13|KIAA0895L	686.12	838	727.11	1027.13	786.11	760.14
ENSG00000196132.13|MYT1	24	37	28	28	27	40
ENSG00000196136.17|SERPINA3	38	27.8	40	34	31	30
ENSG00000196141.14|SPATS2L	2426	2338	2655	2954	2687	2279
ENSG00000196150.13|ZNF250	226	167	174	219	190	182
ENSG00000196151.10|WDSUB1	83	71	58	94	76	55
ENSG00000196152.10|ZNF79	121	189	103	195	141	160
ENSG00000196154.12|S100A4	1559	2593	1728	3437	1726	2274
ENSG00000196155.13|PLEKHG4	63	124	48	135	65	94
ENSG00000196177.12|ACADSB	443	511	397	520	437	449
ENSG00000196182.10|STK40	887	1121	1001	1420	974	1006
ENSG00000196187.12|TMEM63A	843	975	865	1114	886	855
ENSG00000196189.13|SEMA4A	33	37	45	53	46	30
ENSG00000196199.14|MPHOSPH8	535	606	416	556	550	472
ENSG00000196204.11|RNF216P1	392.81	465.94	293.44	422.78	385.72	358.65
ENSG00000196205.8|EEF1A1P5	116.98	121.67	129.85	147.41	130.57	102.04
ENSG00000196208.14|GREB1	83	80	83	84	83	62
ENSG00000196214.11|ZNF766	345	312	325	363	273	263
ENSG00000196220.16|SRGAP3	133.58	180.52	106.54	201.85	108	121.38
ENSG00000196227.11|FAM217B	606	655	513	632	546	507
ENSG00000196230.13|TUBB	27060.49	20871.68	25525.05	28733.23	31413.43	23554.58
ENSG00000196233.13|LCOR	516	507	419	469	501	448
ENSG00000196235.14|SUPT5H	2612	2758	2518	3324	2714	2493
ENSG00000196236.13|XPNPEP3	530	607	453.54	626.43	460.88	516.84
ENSG00000196247.11|ZNF107	777	740	553	728	629	573.26
ENSG00000196262.14|PPIA	23319.96	21905.39	21276.11	24769.5	23022.28	20012.93
ENSG00000196263.8|ZNF471	309	365	303	352	273	276
ENSG00000196267.12|ZNF836	62.32	84.72	78.42	97	86.08	80.77
ENSG00000196268.11|ZNF493	592	693	497	697.69	498	499
ENSG00000196275.14|GTF2IRD2	196.06	190	164.01	177.12	254.4	199.44
ENSG00000196284.16|SUPT3H	34	40	43	32	50	41
ENSG00000196290.15|NIF3L1	430	353	374	435	498	337
ENSG00000196295.11|GARS-DT	406.95	448.14	395	464	441.13	368.52
ENSG00000196296.13|ATP2A1	30	33	38.05	37.1	28	41.11
ENSG00000196305.17|IARS	5073	5416	4442	5694	4682	4249
ENSG00000196312.14|MFSD14C	471.89	472.03	420.56	515.47	454.85	460.16
ENSG00000196313.11|POM121	3234.37	3455.34	3138.38	4302.94	3603.59	3191.65
ENSG00000196323.14|ZBTB44	558	509	525	589	474	481
ENSG00000196329.11|GIMAP5	11	13	8	24	18	11
ENSG00000196338.12|NLGN3	962	805	656	679	958	663
ENSG00000196345.13|ZKSCAN7	96	106	84	141	109	107
ENSG00000196353.11|CPNE4	1425	1023	970	961	1135	768
ENSG00000196357.11|ZNF565	79.08	58	58.97	68.51	62.54	48
ENSG00000196358.11|NTNG2	31	33	28	26	28	39
ENSG00000196361.10|ELAVL3	473	638	716	807	484	460
ENSG00000196363.9|WDR5	902	921	857	1133	1022	869
ENSG00000196365.11|LONP1	2143	2321	2521	3603	2564	2209
ENSG00000196367.13|TRRAP	2331.03	2472.62	2026.19	2701.9	2466.29	2004.8
ENSG00000196368.5|NUDT11	393.64	370.78	382.28	462.62	355.87	370.17
ENSG00000196369.11|SRGAP2B	1132.42	1063.2	908.22	1188.99	1218.57	1143.82
ENSG00000196371.3|FUT4	50	55	42.83	79	33.87	44
ENSG00000196372.13|ASB13	252	238	163	197	191	159
ENSG00000196376.11|SLC35F1	159	150	99	101	94	78
ENSG00000196378.11|ZNF34	81	103	88	123	114	74
ENSG00000196381.11|ZNF781	48	61	58	48.62	51.16	55
ENSG00000196387.9|ZNF140	263.6	284.63	230.74	332.68	223.52	217.13
ENSG00000196388.8|INCA1	22	22	12	22	8	17
ENSG00000196391.10|ZNF774	82	86	62	102	69	69
ENSG00000196396.10|PTPN1	1760.99	2023	1573.99	2259	1715.99	1725.98
ENSG00000196405.13|EVL	641	638.99	794	965.99	780.99	647.97
ENSG00000196411.10|EPHB4	1620	1708	1545	2363	1903	1756
ENSG00000196417.13|ZNF765	268.46	178.11	199.93	226.08	197.1	214.07
ENSG00000196418.12|ZNF124	90	75	61	82	60	59
ENSG00000196419.12|XRCC6	6819	6351	5976	7026	6751	5829.99
ENSG00000196422.11|PPP1R26	396	396	445	529	418	374
ENSG00000196428.12|TSC22D2	289	327	327	324	317	297
ENSG00000196436.8|NPIPB15	26.37	43.14	36.02	35.45	31.96	23.65
ENSG00000196437.11|ZNF569	335	356.13	266	351	274	295
ENSG00000196440.11|ARMCX4	581	519	477	598	547	505
ENSG00000196449.4|YRDC	245.99	259.64	200	307.16	185.73	218
ENSG00000196453.8|ZNF777	450	495	353	548	460	442
ENSG00000196455.8|PIK3R4	1001	998	911	1122	964	911
ENSG00000196456.12|ZNF775	67	60	76.55	112.58	90	56.58
ENSG00000196458.11|ZNF605	572	562	403	522	474.37	405
ENSG00000196459.14|TRAPPC2	228.81	222.92	237.74	259.54	225	227.9
ENSG00000196465.10|MYL6B	1274	1408.95	1372	1730.14	1388.86	1325.98
ENSG00000196466.10|ZNF799	164.3	226.07	134.99	167.06	168.34	133.07
ENSG00000196470.12|SIAH1	282.96	298.43	348.88	379.53	376.99	335.86
ENSG00000196476.12|C20orf96	319	323	298	303	320	251
ENSG00000196497.17|IPO4	1314.05	1329	1037	1515.78	1393.68	1194.59
ENSG00000196498.13|NCOR2	1264	1364	1235	1807	1455	1111
ENSG00000196502.11|SULT1A1	80.17	91.07	96.08	117.51	91.64	100.73
ENSG00000196503.4|ARL9	87	103	65	103	78	87
ENSG00000196504.16|PRPF40A	3057	2964.77	2479	3044.08	2709	2635.04
ENSG00000196505.11|GDAP2	473	421	387	495	351	372
ENSG00000196507.11|TCEAL3	399.09	476	439.26	484.99	432.09	415.06
ENSG00000196510.12|ANAPC7	1444.18	1577.25	1175.34	1741.51	1329.25	1391.81
ENSG00000196511.14|TPK1	39	39	24	24	38	16
ENSG00000196517.11|SLC6A9	66.42	136.2	85	182.23	96	124.19
ENSG00000196526.10|AFAP1	259	231.99	517	511.95	321	298
ENSG00000196531.10|NACA	6359	5936	5995	6700.5	5937.6	5408.46
ENSG00000196535.16|MYO18A	1835.85	2121.77	1413.22	2530.08	1722.7	1776.22
ENSG00000196542.8|SPTSSB	21	20	22	31	20	22
ENSG00000196544.7|BORCS6	59	70	52	96	59	69.82
ENSG00000196547.15|MAN2A2	1531.07	1808.32	1238	1897.57	1531.22	1417.47
ENSG00000196550.10|FAM72A	375.42	223.07	227.14	227.56	372.17	291.98
ENSG00000196562.14|SULF2	2219.07	3661	2791	4683	2205.99	2672
ENSG00000196569.12|LAMA2	112	114	71	97	55	37
ENSG00000196576.15|PLXNB2	5033	6931	6181	9973	5940	6203
ENSG00000196584.3|XRCC2	530	442	427	459	625	490
ENSG00000196586.14|MYO6	1461	1694	1163	1660	1196	1345
ENSG00000196588.16|MRTFA	748.26	893	1306	1480	906	752
ENSG00000196591.12|HDAC2	2386	2452	2091	2454	2203	1987
ENSG00000196597.12|ZNF782	92	78	52	71	98	71
ENSG00000196605.7|ZNF846	120	136	95	136	97	92
ENSG00000196628.16|TCF4	5903	5808	5141	6311	5644	5224
ENSG00000196632.10|WNK3	298	258	163	270	170	239
ENSG00000196636.7|SDHAF3	290	277	203	267	247	253
ENSG00000196639.6|HRH1	572	468	670	540	581	425
ENSG00000196642.19|RABL6	1254.92	1305.89	1255.94	1694.78	1467.35	1336.82
ENSG00000196646.12|ZNF136	519	496	552	543	448	519
ENSG00000196652.11|ZKSCAN5	912	1030	776	1017	845	865
ENSG00000196653.12|ZNF502	66	92	70	79	45	42
ENSG00000196655.11|TRAPPC4	747.57	751.22	639.08	923.75	753.33	709.47
ENSG00000196656.7|AC004057.1	11.09	13.81	1.07	25.37	14.27	22.12
ENSG00000196659.9|TTC30B	206.65	198.79	164.73	225.06	193.38	180.37
ENSG00000196663.16|TECPR2	577.26	601.86	425.54	663.48	541.6	490.71
ENSG00000196670.13|ZFP62	604	599	516	621	593	541
ENSG00000196678.14|ERI2	526.28	487.15	394	599	496.01	464.18
ENSG00000196683.10|TOMM7	1450	1470	1503	1895	1304	1313
ENSG00000196689.12|TRPV1	84	94.48	69.12	121	91.73	86.1
ENSG00000196693.15|ZNF33B	184.32	171	126	148.53	140	168.75
ENSG00000196696.12|AC009022.1	196.97	200.71	185.88	216.37	203.79	180.43
ENSG00000196700.9|ZNF512B	2032.77	2338.77	1811.51	2881.93	2197.7	2116.06
ENSG00000196704.12|AMZ2	1349.78	1685.85	1416.59	1856.92	1395.93	1489.73
ENSG00000196705.8|ZNF431	779.91	754.21	594.72	772.52	718.37	772.94
ENSG00000196712.17|NF1	1633	1467	1670	1603	1637	1206
ENSG00000196715.7|VKORC1L1	1402.75	1231	1156	1342.75	1239.27	1093
ENSG00000196724.12|ZNF418	112	82	95	102	111	78
ENSG00000196739.15|COL27A1	694	692	603	739	664	490
ENSG00000196741.5|LINC01560	27	14	33	44	22	26
ENSG00000196743.8|GM2A	582	674	641	864	611	627
ENSG00000196754.10|S100A2	26	33	30	48	29	32
ENSG00000196756.12|SNHG17	283	301	266	363.12	267.29	269
ENSG00000196757.8|ZNF700	598	596.78	505.64	642.4	514.92	520.27
ENSG00000196767.8|POU3F4	875.42	848.38	833	1097.13	900.6	775.62
ENSG00000196776.16|CD47	2337	2665	2634	2970	2288	2479
ENSG00000196781.15|TLE1	887.99	980.92	1111.92	1268.73	970.93	913.99
ENSG00000196782.12|MAML3	422.98	413	564.92	525.98	499	396.87
ENSG00000196787.3|HIST1H2AG	42	22	33	45	33.06	24.03
ENSG00000196792.12|STRN3	503	449	427	487	467	408
ENSG00000196793.13|ZNF239	186	189	140	217	158	184
ENSG00000196810.4|CTBP1-DT	322	266.53	268	335.72	384	309
ENSG00000196812.5|ZSCAN16	20	49.67	17	37	37.96	35.7
ENSG00000196814.15|MVB12B	356	535	443	636	463	406
ENSG00000196821.10|C6orf106	1437	1462.95	1435	1605	1397.95	1263
ENSG00000196839.13|ADA	682	633	558	688	804	661
ENSG00000196843.16|ARID5A	213	190	268	292	245	197
ENSG00000196850.6|PPTC7	451	469	479	565	478	441
ENSG00000196865.4|NHLRC2	658	643	551	595	621	569
ENSG00000196867.7|ZFP28	221	169	246	246	208	172
ENSG00000196872.12|KIAA1211L	197	177	110	154	151	133
ENSG00000196873.15|CBWD3	186.78	91	89.41	110.59	215.14	201.48
ENSG00000196876.15|SCN8A	9	11	12.52	8	12	3
ENSG00000196878.15|LAMB3	2072	2362	1567	2437	1874	1650
ENSG00000196911.10|KPNA5	219	200	230	239	195	168
ENSG00000196912.12|ANKRD36B	162.55	144.51	192.15	208.06	161.86	139.71
ENSG00000196914.9|ARHGEF12	5880	6354	4949	6649	5598	5323
ENSG00000196917.5|HCAR1	42	34	44	38	59	42
ENSG00000196922.10|ZNF252P	876	994.43	702.07	1021	853.08	804.02
ENSG00000196923.14|PDLIM7	539	522	666	783	655	565
ENSG00000196924.16|FLNA	22754	21779	28100	36485	27345	22448
ENSG00000196935.9|SRGAP1	84.33	123	71.34	90.49	75	65.28
ENSG00000196937.11|FAM3C	5014.72	4729.32	4146.44	4682.39	4678.85	4106.65
ENSG00000196943.14|NOP9	1234.54	1327.51	1046.43	1393.4	1258.17	1043.56
ENSG00000196950.14|SLC39A10	1305	1444	1249	1553	1255	1254
ENSG00000196954.14|CASP4	152	175	160	189	148	207
ENSG00000196961.12|AP2A1	1320.43	1447.69	1284.91	1859.12	1530.88	1341.4
ENSG00000196967.10|ZNF585A	409.31	422.27	313.23	398.47	368.56	398.36
ENSG00000196968.11|FUT11	412.96	376.02	589.97	660.16	470.44	492.92
ENSG00000196972.9|SMIM10L2B	17.05	14.04	24	31.13	29.08	22
ENSG00000196975.16|ANXA4	434	718	456	778	440	546
ENSG00000196976.7|LAGE3	158	150	134	239	153	150
ENSG00000196981.3|WDR5B	289	349	290	334	297	271
ENSG00000196998.18|WDR45	386	517.27	439	621.09	459	459
ENSG00000197006.14|METTL9	1305	1157	1397	1559	1225	1126
ENSG00000197008.9|ZNF138	171	162	165	167	191	147
ENSG00000197013.10|ZNF429	548	638	453	624.3	503.32	594
ENSG00000197016.12|ZNF470	365	312	295	411	302	310
ENSG00000197019.5|SERTAD1	189	273	195	321	222	249
ENSG00000197020.11|ZNF100	551	452	450.54	462.47	491.12	425.99
ENSG00000197021.9|CXorf40B	329.89	361.84	368.41	411.89	283.79	267.81
ENSG00000197024.8|ZNF398	668	766	552	775	730	720
ENSG00000197037.11|ZSCAN25	457	535	417	676	513	493
ENSG00000197043.14|ANXA6	1783	1794	1661	2210	1693	1603
ENSG00000197044.11|ZNF441	400	510	386	484	281	356
ENSG00000197045.13|GMFB	1430	1462	1278	1645	1309	1312
ENSG00000197050.11|ZNF420	198	217	146	215.82	185	174
ENSG00000197054.11|ZNF763	40	33.41	13	37.24	22.01	38
ENSG00000197056.11|ZMYM1	288	258	248	263	266	245
ENSG00000197062.11|ZSCAN26	642.36	631.63	562.64	691.77	513.67	512.52
ENSG00000197063.11|MAFG	813	882	809.92	935	923.98	820
ENSG00000197070.14|ARRDC1	182	193	188	253	219	171
ENSG00000197077.13|KIAA1671	1802	1853	2196	2537	1649	1492
ENSG00000197081.13|IGF2R	2485	2523	2332	2835	2178	2118
ENSG00000197084.5|LCE1C	39	70	33	41	45	20
ENSG00000197093.11|GAL3ST4	367	575	415	790	423	561
ENSG00000197102.12|DYNC1H1	9459	10606	8820	12439	8907.08	8414
ENSG00000197106.7|SLC6A17	28.4	42	19	42	19.9	31
ENSG00000197111.15|PCBP2	7577.06	7064.75	8288.06	8648.85	7893.9	6783.66
ENSG00000197114.11|ZGPAT	436.74	429.26	480.17	706.1	532.28	439.87
ENSG00000197119.13|SLC25A29	549.04	596.11	580.71	811.6	617.74	658.48
ENSG00000197121.15|PGAP1	2774	2668	2795	2845	2610	2459
ENSG00000197122.11|SRC	589	705	537	847	566	639
ENSG00000197124.12|ZNF682	303	329.32	193	311	328	236
ENSG00000197128.11|ZNF772	354	422	347	430	377	340
ENSG00000197136.4|PCNX3	884	941	864	1401	1095	883
ENSG00000197142.10|ACSL5	54	61	61	78	82	74
ENSG00000197147.13|LRRC8B	318.94	326	226	307	324	262
ENSG00000197150.12|ABCB8	888	827	758	1270	1068	918
ENSG00000197157.11|SND1	3527	2743	3191	3298	3705	2783
ENSG00000197162.9|ZNF785	198.48	207	194	199	234	180
ENSG00000197170.10|PSMD12	1519	1556	1247	1496	1370	1320
ENSG00000197180.2|AC244090.1	40	45	30	30	28	42
ENSG00000197182.14|MIRLET7BHG	104	79	202	184	150	90
ENSG00000197183.14|NOL4L	618	677	574	822.96	644.95	710
ENSG00000197191.5|CYSRT1	17	50	16	51	20	30
ENSG00000197208.6|SLC22A4	87	100	59	133	76	100.95
ENSG00000197217.13|ENTPD4	1173	1240	1079	1294	1175	995
ENSG00000197223.11|C1D	93.34	138.16	100.68	164.31	95.28	102.49
ENSG00000197226.12|TBC1D9B	2888	3177	3088	4371	3333	2927
ENSG00000197249.13|SERPINA1	15	19	3	14	5	17
ENSG00000197256.10|KANK2	2555	2676	2590	3408	2902	2749
ENSG00000197258.5|EIF4BP6	3.19	10.45	5.4	5.31	14.69	12.22
ENSG00000197261.11|C6orf141	302	344	237	341	308	290
ENSG00000197265.9|GTF2E2	378	366	381	380	367	313
ENSG00000197275.14|RAD54B	199.5	210.22	214.48	307.03	192.96	85.08
ENSG00000197279.4|ZNF165	16	9	14.69	18.13	12	9.81
ENSG00000197283.16|SYNGAP1	1502.4	1421.97	1517.76	1673.93	1534.95	1299.77
ENSG00000197291.8|RAMP2-AS1	120.42	121.88	87.79	141.8	106	122.56
ENSG00000197296.6|FITM2	660	689	543	715	671	604
ENSG00000197299.12|BLM	616	608	428	575	565	536
ENSG00000197302.10|ZNF720	336	310	234	366	248	276
ENSG00000197312.12|DDI2	950.23	1030.89	767.68	976.83	914.98	869.47
ENSG00000197321.14|SVIL	685.11	939.46	1090.51	1386.58	941.79	845.67
ENSG00000197323.12|TRIM33	1234	1222	1023	1231	1198	1108
ENSG00000197324.9|LRP10	1880	2269	1836	2617	2066	1870
ENSG00000197329.12|PELI1	1659	2501	2058	2743	1918	2350
ENSG00000197332.8|AC008543.1	24.7	41.21	23.15	49.5	15.68	32.86
ENSG00000197343.11|ZNF655	1533	1627	1435.38	1869	1416	1473
ENSG00000197345.13|MRPL21	357	383	338	420	338	343
ENSG00000197355.11|UAP1L1	693	760	1588	1401	956	913
ENSG00000197362.14|ZNF786	237	298	177	359	216	226
ENSG00000197363.9|ZNF517	102	130	102	172	123	119
ENSG00000197372.9|ZNF675	368	361.43	288	284.57	322	255
ENSG00000197375.12|SLC22A5	258	351	196	365	248	269
ENSG00000197380.11|DACT3	592	641	1454	998	736	649
ENSG00000197381.16|ADARB1	52	49	35	56	41	28
ENSG00000197385.5|ZNF860	12	12	7	13	11	18
ENSG00000197386.12|HTT	1955	2041	1743	2295	2001	1745
ENSG00000197405.8|C5AR1	15	18	19	19	12	14
ENSG00000197417.7|SHPK	232	251.95	203.54	296	267.16	230.35
ENSG00000197429.10|IPP	342	361	259	439	342	366
ENSG00000197442.10|MAP3K5	12	7	11	5	16	7
ENSG00000197444.10|OGDHL	185	167	211	256	225	144
ENSG00000197448.14|GSTK1	2104	2398	1797	2719	2122	2295
ENSG00000197451.12|HNRNPAB	3161.04	2965.72	2458.38	3124.26	2986.86	2589.77
ENSG00000197457.10|STMN3	1470	1617	1443	2085	1762	1480
ENSG00000197461.13|PDGFA	2162	1740	2330	2326	2920	2117
ENSG00000197467.14|COL13A1	102	110	163	169	161	150
ENSG00000197472.15|ZNF695	42.93	41	21	44	41.97	42.7
ENSG00000197483.10|ZNF628	49	48	48	58	50	33
ENSG00000197496.6|SLC2A10	1040	1074	873	1308	991	997
ENSG00000197497.11|ZNF665	25	24	14	21.04	26	23
ENSG00000197498.13|RPF2	620	574	452	592	528	507
ENSG00000197530.12|MIB2	476.39	571.22	550.83	883	550	493.41
ENSG00000197535.14|MYO5A	3253	3942	3710	4774	3402	3367
ENSG00000197536.11|C5orf56	36.2	40.23	21.88	40.27	45.13	22.34
ENSG00000197548.12|ATG7	485.86	392.46	418.72	522.71	484.87	381.21
ENSG00000197555.9|SIPA1L1	4570.68	3910.34	3802	4086.46	4299.94	3165.08
ENSG00000197557.7|TTC30A	265.35	250.21	219.27	340.94	278.62	239.63
ENSG00000197558.11|SSPO	140	120	137	203	115	143
ENSG00000197562.10|RAB40C	176	284	402	376	286	215
ENSG00000197563.11|PIGN	647	721	563	624	616	589
ENSG00000197565.15|COL4A6	9	13	6	13	10	12
ENSG00000197566.10|ZNF624	150	116	122	140	89	98
ENSG00000197568.14|HHLA3	228	262	249	304	255	227
ENSG00000197576.13|HOXA4	68.43	117.85	108.09	114	80.69	78
ENSG00000197579.8|TOPORS	787.02	891.23	637.62	879.42	730.56	698.16
ENSG00000197580.11|BCO2	21	28	13	28	16	15
ENSG00000197586.12|ENTPD6	2538	2488	2347	3266	2669	2344
ENSG00000197594.13|ENPP1	28	23	23	17	43	31
ENSG00000197601.13|FAR1	2310	2137	1945	2141	1925	1806
ENSG00000197603.14|CPLANE1	901	963	846	978	825	767
ENSG00000197608.11|ZNF841	310.73	280.47	346.44	341.76	297	257.83
ENSG00000197619.14|ZNF615	265	253	184	283	242	212
ENSG00000197620.11|CXorf40A	153.81	179.16	175.96	239.63	210	167.49
ENSG00000197622.13|CDC42SE1	2888.43	3118.03	2598.53	3489.88	2739.46	2818.57
ENSG00000197635.10|DPP4	250	266	171	200	156	166
ENSG00000197647.11|ZNF433	193.92	237.79	143	198.21	166	167.52
ENSG00000197653.15|DNAH10	16.68	20.41	21.04	15.92	20.05	14.09
ENSG00000197694.15|SPTAN1	11542	12286	9204	13755	10617	10243
ENSG00000197696.10|NMB	229	311	311	441	246	298
ENSG00000197702.13|PARVA	1192	1308	1072	1348	1161	1074
ENSG00000197712.12|FAM114A1	113	99	152	167	141	117
ENSG00000197713.15|RPE	1078.09	904.18	908.13	998.61	935.05	850.68
ENSG00000197714.9|ZNF460	26.31	21.33	34.85	20.79	26.65	18.67
ENSG00000197724.11|PHF2	1077	1100	956	1245	1106	965
ENSG00000197728.11|RPS26	2499.55	2721.19	2137.72	2906.75	2592.69	2493.88
ENSG00000197746.14|PSAP	16212	17759	18437	22643	16798	15940
ENSG00000197747.9|S100A10	3999	4392	6129	6655	4495	4262
ENSG00000197748.12|CFAP43	8	15	17	10	10	9
ENSG00000197753.10|LHFPL5	42.5	33.32	35.21	38.26	37.81	38.17
ENSG00000197756.9|RPL37A	7111	7909	7293	9388	7329	7386
ENSG00000197757.8|HOXC6	39.1	61.66	38.19	82.9	54.6	52.26
ENSG00000197763.16|TXNRD3	151	214	152	223	199	183
ENSG00000197771.12|MCMBP	1212	1031	1125	1142	1254	987
ENSG00000197774.12|EME2	652.52	905.61	599.13	1060.32	804.22	725.21
ENSG00000197776.8|KLHDC1	35	45	27	48	30	34
ENSG00000197779.13|ZNF81	284	319	209	284	235	226
ENSG00000197780.9|TAF13	714	874	660	943	642	733
ENSG00000197782.14|ZNF780A	318.47	338.55	264.6	337.56	290	296.5
ENSG00000197785.13|ATAD3A	531.29	551.65	513.34	762.07	712.9	591.6
ENSG00000197798.9|FAM118B	414	430	316	394	369	365
ENSG00000197808.12|ZNF461	170	169	140	167	161	157
ENSG00000197813.5|AC011450.1	22	35.15	17	19	21	26.56
ENSG00000197815.4|AC122129.1	18	22	22	29	28	23
ENSG00000197816.13|CCDC180	83.9	63.05	39.83	107.46	68.88	51.43
ENSG00000197818.11|SLC9A8	589	548	466	644	653	559
ENSG00000197822.11|OCLN	50.07	55.72	56.98	75.54	39.94	50.34
ENSG00000197841.15|ZNF181	306.11	335.89	307.98	387.81	325.88	302.86
ENSG00000197852.11|INKA2	8625.29	8450.96	6664.27	9222.54	8715.28	7871.17
ENSG00000197857.13|ZNF44	223	228.18	230	266.14	170	204
ENSG00000197858.11|GPAA1	715	773	803	1129	989	855
ENSG00000197860.10|SGTB	374.42	443.53	442.47	511.05	316.14	327.26
ENSG00000197863.9|ZNF790	200	170	130	178	145	164
ENSG00000197872.11|FAM49A	2046	2443	3111	3237	2342	2305
ENSG00000197879.16|MYO1C	1081	1167	1208	1711	1137	1168
ENSG00000197885.10|NKIRAS1	467.09	592.89	349.45	518.83	376.97	413.08
ENSG00000197892.13|KIF13B	1023.49	1024.67	755.47	1061.18	899.16	782.22
ENSG00000197893.13|NRAP	13	14	9	17	13	7
ENSG00000197894.11|ADH5	2219	2233.99	2042	2469	2136	2121.99
ENSG00000197903.7|HIST1H2BK	99.85	124.87	86.86	125.81	115.93	104.94
ENSG00000197905.9|TEAD4	240	231	179	259	218	209
ENSG00000197912.15|SPG7	1659	1801	1643	2285	1804	1648
ENSG00000197921.6|HES5	29	10	25	11	58	17
ENSG00000197928.10|ZNF677	380	402	446	513.86	344.79	344
ENSG00000197930.13|ERO1A	607.84	603	1659	1127	709	599.21
ENSG00000197933.13|ZNF823	107	117	69	101	96	101
ENSG00000197935.6|ZNF311	115	120	100	129	105	112
ENSG00000197937.12|ZNF347	458	450	367	526	460	424
ENSG00000197948.11|FCHSD1	709.89	946.61	865.26	1161.02	792.48	728.82
ENSG00000197951.9|ZNF71	123	166	116	217	140	147
ENSG00000197956.10|S100A6	10086	15862	12311	19588	10097	12144
ENSG00000197958.13|RPL12	4682.98	4853.99	4830.98	5661.98	4700.99	4667.98
ENSG00000197959.14|DNM3	253	219	233	216	247	204
ENSG00000197961.11|ZNF121	2009	2361	1655	2250	1700	1947.52
ENSG00000197965.12|MPZL1	2083	1976	1541	2164	1832	1681
ENSG00000197969.13|VPS13A	577	560	484	567	536	490
ENSG00000197971.15|MBP	8	20	14	18	7	4
ENSG00000197976.12|AKAP17A	316	320	403	445.5	322.5	321
ENSG00000197976.12|PAR|Y|AKAP17A	316	320	403	445.5	322.5	321
ENSG00000197977.4|ELOVL2	25	10	11	11	20	14
ENSG00000197978.9|GOLGA6L9	188.47	216.29	227.42	270.34	197.58	217.83
ENSG00000197982.14|C1orf122	177.01	244.36	168	284.84	220.27	213
ENSG00000197989.14|SNHG12	272.53	339	293	345.15	251	263
ENSG00000198000.12|NOL8	988	1135	904	1038	913	824
ENSG00000198001.13|IRAK4	398	391	292	442	389	350
ENSG00000198003.12|CCDC151	110	159	105	210	104	161
ENSG00000198015.13|MRPL42	1320.66	1508.26	1080.5	1513.38	1184.41	1264.88
ENSG00000198018.7|ENTPD7	359.95	326	251	344	252	292
ENSG00000198026.8|ZNF335	589	645	579	784	689	634
ENSG00000198034.11|RPS4X	8053	8312	8905	10263	8099	7751
ENSG00000198039.11|ZNF273	196	185	139	181.11	203.12	172.13
ENSG00000198040.10|ZNF84	873	810	834	878	777	699
ENSG00000198042.11|MAK16	571.91	606.37	417.02	605.27	473.92	493.12
ENSG00000198046.12|ZNF667	297	400	326	402	273	322
ENSG00000198053.11|SIRPA	1308.65	1265.68	1211.9	1511.3	1195.65	1004.8
ENSG00000198055.11|GRK6	453	419	443	592	566	488
ENSG00000198056.14|PRIM1	294	225	211	241.72	288.11	231.7
ENSG00000198060.10|MARCH5	531	535	503	582	482	465
ENSG00000198064.13|NPIPB13	17.78	1.65	12.16	12.42	13.49	15.48
ENSG00000198074.10|AKR1B10	48	75	22	84	23	28
ENSG00000198081.11|ZBTB14	247	246	256	301	305	242
ENSG00000198087.7|CD2AP	316	367	341	376	334	308
ENSG00000198089.15|SFI1	504	573	552	672.67	556	464
ENSG00000198093.11|ZNF649	346	397.9	319	396	329.97	301.93
ENSG00000198105.14|ZNF248	327	342	310	331	331	320
ENSG00000198108.4|CHSY3	849	646	740	677	757	575
ENSG00000198113.3|TOR4A	37	30	28	40	51	24
ENSG00000198130.16|HIBCH	471	458	389	474	431	393
ENSG00000198131.14|ZNF544	15	22.61	30.03	33.6	20.62	14.25
ENSG00000198133.8|TMEM229B	27	13	17	23	29	25
ENSG00000198142.5|SOWAHC	364	369	431	504	423	376
ENSG00000198146.4|ZNF770	1092.72	1254.15	929.16	1301.73	991.63	995.92
ENSG00000198157.10|HMGN5	89	99	60	79	75	70
ENSG00000198160.14|MIER1	822	806	814	926	819	732
ENSG00000198162.12|MAN1A2	2810	2731	2402	2785	2466	2255
ENSG00000198168.9|SVIP	25	21	25	21	34	27
ENSG00000198169.9|ZNF251	299	325	305	389	351	332
ENSG00000198171.13|DDRGK1	867	1045	816	1225	875	915
ENSG00000198176.13|TFDP1	993	999	924	1157	969	957
ENSG00000198182.13|ZNF607	339	306	312	425	301	296
ENSG00000198185.11|ZNF334	224	236	208	288	217	190
ENSG00000198189.11|HSD17B11	331	280	346.99	357	280	281
